sequence_index,return,first_chamber_filling,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000163,111.34711,74.76851,45.684807,64,17
1970-01-01 00:00:00.000000164,107.73617,73.677666,45.59703,64,18
1970-01-01 00:00:00.000000165,103.415115,74.229355,45.40509,64,19
1970-01-01 00:00:00.000000166,97.51672,75.19676,45.234386,64,20
1970-01-01 00:00:00.000000167,98.9532,75.07233,45.602818,64,21
1970-01-01 00:00:00.000000168,97.68795,76.70716,45.94232,64,22
1970-01-01 00:00:00.000000169,96.14632,76.6927,46.341625,64,23
1970-01-01 00:00:00.000000170,69.47263,74.28819,47.62346,64,24
1970-01-01 00:00:00.000000171,28.5022,71.0648,50.3472,64,25
1970-01-01 00:00:00.000000225,46.348316,72.40064,24.13485,65,10
1970-01-01 00:00:00.000000226,44.511864,72.27526,24.592978,65,11
1970-01-01 00:00:00.000000227,45.098923,72.15856,24.652773,65,12
1970-01-01 00:00:00.000000228,51.97363,72.43055,25.259447,65,13
1970-01-01 00:00:00.000000229,58.888866,72.93402,25.624033,65,14
1970-01-01 00:00:00.000000230,57.210674,73.46932,25.72144,65,15
1970-01-01 00:00:00.000000231,55.56904,73.10379,26.410103,65,16
1970-01-01 00:00:00.000000232,53.96789,73.17611,26.160313,65,17
1970-01-01 00:00:00.000000233,58.92855,73.6381,26.06482,65,18
1970-01-01 00:00:00.000000234,58.510315,73.46257,26.130404,65,19
1970-01-01 00:00:00.000000235,56.667927,73.316925,26.125576,65,20
1970-01-01 00:00:00.000000236,60.510246,72.97935,26.06964,65,21
1970-01-01 00:00:00.000000237,59.984913,72.77198,26.036837,65,22
1970-01-01 00:00:00.000000238,63.75907,72.87905,26.42747,65,23
1970-01-01 00:00:00.000000239,64.01168,73.28027,26.108213,65,24
1970-01-01 00:00:00.000000240,65.18162,73.42977,26.249027,65,25
1970-01-01 00:00:00.000000241,65.413605,73.65645,25.853577,65,26
1970-01-01 00:00:00.000000242,68.88822,74.87075,26.24132,65,27
1970-01-01 00:00:00.000000243,67.71655,75.44465,26.54803,65,28
1970-01-01 00:00:00.000000244,70.146164,76.37635,26.394672,65,29
1970-01-01 00:00:00.000000245,70.90326,76.02333,26.23939,65,30
1970-01-01 00:00:00.000000246,69.52963,74.69329,25.891203,65,31
1970-01-01 00:00:00.000000247,66.95393,73.48957,25.597023,65,32
1970-01-01 00:00:00.000000248,64.13446,74.52546,25.34047,65,33
1970-01-01 00:00:00.000000249,65.78473,73.45293,25.99055,65,34
1970-01-01 00:00:00.000000250,64.975136,73.10281,25.614388,65,35
1970-01-01 00:00:00.000000251,61.942665,71.67921,24.565964,65,36
1970-01-01 00:00:00.000000252,56.691425,71.73755,24.392376,65,37
1970-01-01 00:00:00.000000083,72.74654,92.84626,76.9049,66,10
1970-01-01 00:00:00.000000084,70.44916,92.40547,76.09857,66,11
1970-01-01 00:00:00.000000085,71.0998,90.79862,76.39103,66,12
1970-01-01 00:00:00.000000124,56.41944,75.88254,83.79533,67,10
1970-01-01 00:00:00.000000125,38.334465,85.03472,86.57021,67,11
1970-01-01 00:00:00.000000126,43.21704,87.03029,87.49421,67,12
1970-01-01 00:00:00.000000127,34.0033,89.91126,87.149864,67,13
1970-01-01 00:00:00.000000128,31.14527,90.96451,86.082184,67,14
1970-01-01 00:00:00.000000129,28.381813,90.51215,85.14853,67,15
1970-01-01 00:00:00.000000130,31.4232,90.05498,84.98457,67,16
1970-01-01 00:00:00.000000131,23.42265,89.657616,85.34529,67,17
1970-01-01 00:00:00.000000132,35.85515,90.15817,85.8179,67,18
1970-01-01 00:00:00.000000133,31.403494,88.38735,85.94715,67,19
1970-01-01 00:00:00.000000176,91.76963,76.52101,47.75752,69,10
1970-01-01 00:00:00.000000177,87.003395,77.70929,49.601658,69,11
1970-01-01 00:00:00.000000178,93.01075,76.52102,50.55364,69,12
1970-01-01 00:00:00.000000179,93.92989,75.169754,49.299767,69,13
1970-01-01 00:00:00.000000180,99.28525,76.920334,44.294945,69,14
1970-01-01 00:00:00.000000181,93.9213,76.42648,43.392162,69,15
1970-01-01 00:00:00.000000182,99.38317,78.07291,41.482445,69,16
1970-01-01 00:00:00.000000183,102.585976,80.11864,39.918983,69,17
1970-01-01 00:00:00.000000184,105.54463,81.90201,38.758663,69,18
1970-01-01 00:00:00.000000185,109.77782,80.9944,37.4238,69,19
1970-01-01 00:00:00.000000186,114.47414,80.199646,37.531834,69,20
1970-01-01 00:00:00.000000187,113.22317,79.32484,37.64853,69,21
1970-01-01 00:00:00.000000188,105.838875,77.73823,40.27199,69,22
1970-01-01 00:00:00.000000189,99.42541,76.410095,42.84915,69,23
1970-01-01 00:00:00.000000190,101.39264,74.93732,45.778362,69,24
1970-01-01 00:00:00.000000191,98.4202,75.26717,47.74112,69,25
1970-01-01 00:00:00.000000192,98.62141,73.85511,49.06346,69,26
1970-01-01 00:00:00.000000193,99.86571,73.2851,50.469715,69,27
1970-01-01 00:00:00.000000194,99.01161,70.29321,51.517162,69,28
1970-01-01 00:00:00.000000195,97.51271,75.14863,48.611115,69,29
1970-01-01 00:00:00.000000226,128.63696,94.98553,58.129814,70,10
1970-01-01 00:00:00.000000227,127.5491,94.68557,57.612843,70,11
1970-01-01 00:00:00.000000228,127.441635,94.6142,57.3939,70,12
1970-01-01 00:00:00.000000229,130.0902,94.56211,57.528927,70,13
1970-01-01 00:00:00.000000230,132.1562,94.65759,57.46528,70,14
1970-01-01 00:00:00.000000231,133.8019,94.61708,57.633102,70,15
1970-01-01 00:00:00.000000232,134.34537,94.5322,57.020645,70,16
1970-01-01 00:00:00.000000233,135.81044,94.4782,56.930935,70,17
1970-01-01 00:00:00.000000234,138.27814,94.65083,56.548027,70,18
1970-01-01 00:00:00.000000235,138.9716,95.03277,57.105507,70,19
1970-01-01 00:00:00.000000236,141.02373,94.94212,57.264652,70,20
1970-01-01 00:00:00.000000237,143.90337,94.721245,57.456585,70,21
1970-01-01 00:00:00.000000238,144.74884,94.47338,57.45274,70,22
1970-01-01 00:00:00.000000239,147.08693,94.52448,57.494213,70,23
1970-01-01 00:00:00.000000240,149.03734,94.52931,57.727615,70,24
1970-01-01 00:00:00.000000241,149.21904,94.51485,58.047832,70,25
1970-01-01 00:00:00.000000242,149.3221,94.37307,57.845295,70,26
1970-01-01 00:00:00.000000243,148.7644,94.10011,57.707375,70,27
1970-01-01 00:00:00.000000244,148.8054,94.08178,57.65721,70,28
1970-01-01 00:00:00.000000245,149.41833,94.0866,57.468174,70,29
1970-01-01 00:00:00.000000246,149.5823,94.11071,57.415134,70,30
1970-01-01 00:00:00.000000247,148.6085,94.0625,57.24922,70,31
1970-01-01 00:00:00.000000248,148.7416,94.04803,57.060184,70,32
1970-01-01 00:00:00.000000249,150.71964,94.17245,57.00231,70,33
1970-01-01 00:00:00.000000250,148.47253,94.42419,56.937687,70,34
1970-01-01 00:00:00.000000251,144.01196,94.22936,56.917435,70,35
1970-01-01 00:00:00.000000252,143.02513,94.07021,56.67824,70,36
1970-01-01 00:00:00.000000253,126.0401,93.30633,55.386765,70,37
1970-01-01 00:00:00.000000254,107.83323,91.04514,50.974533,70,38
1970-01-01 00:00:00.000000226,117.52143,90.16782,16.144857,71,10
1970-01-01 00:00:00.000000227,115.82187,89.84278,16.276997,71,11
1970-01-01 00:00:00.000000228,115.81313,89.641205,16.523916,71,12
1970-01-01 00:00:00.000000229,115.66807,88.8445,16.53549,71,13
1970-01-01 00:00:00.000000230,114.09866,88.62364,17.134453,71,14
1970-01-01 00:00:00.000000231,105.1678,87.29263,17.180754,71,15
1970-01-01 00:00:00.000000232,86.28698,84.23323,17.457554,71,16
1970-01-01 00:00:00.000000233,72.59259,83.934204,15.751344,71,17
1970-01-01 00:00:00.000000234,84.65458,85.601845,16.497877,71,18
1970-01-01 00:00:00.000000235,96.57852,88.44328,17.742104,71,19
1970-01-01 00:00:00.000000236,111.15403,89.238045,15.236297,71,20
1970-01-01 00:00:00.000000237,111.21543,89.84954,17.86458,71,21
1970-01-01 00:00:00.000000238,118.89917,90.234375,18.966047,71,22
1970-01-01 00:00:00.000000239,123.081665,90.84009,18.95833,71,23
1970-01-01 00:00:00.000000240,132.8462,92.328316,23.903353,71,24
1970-01-01 00:00:00.000000241,143.83946,93.01891,20.38194,71,25
1970-01-01 00:00:00.000000242,140.03644,93.40277,23.26872,71,26
1970-01-01 00:00:00.000000243,147.74834,93.64487,23.52142,71,27
1970-01-01 00:00:00.000000244,152.92397,93.79244,25.26717,71,28
1970-01-01 00:00:00.000000245,157.93106,94.10494,25.641397,71,29
1970-01-01 00:00:00.000000246,160.63817,94.390434,28.686346,71,30
1970-01-01 00:00:00.000000247,165.95993,94.972015,31.22781,71,31
1970-01-01 00:00:00.000000248,177.60226,95.64333,36.689808,71,32
1970-01-01 00:00:00.000000249,191.701,96.255806,43.594723,71,33
1970-01-01 00:00:00.000000250,213.11104,96.56828,50.146603,71,34
1970-01-01 00:00:00.000000251,226.61566,96.84123,52.899296,71,35
1970-01-01 00:00:00.000000252,230.9727,97.11324,55.832367,71,36
1970-01-01 00:00:00.000000253,246.91338,97.124565,58.52141,71,37
1970-01-01 00:00:00.000000320,135.16933,92.61286,56.54707,72,10
1970-01-01 00:00:00.000000321,138.78043,92.799,57.62056,72,11
1970-01-01 00:00:00.000000322,144.6696,92.83374,59.056725,72,12
1970-01-01 00:00:00.000000323,150.52307,93.33525,60.24884,72,13
1970-01-01 00:00:00.000000324,147.52266,94.048996,61.15452,72,14
1970-01-01 00:00:00.000000325,151.1524,93.98826,59.76659,72,15
1970-01-01 00:00:00.000000326,145.48813,93.48573,57.127693,72,16
1970-01-01 00:00:00.000000327,145.099,93.14143,56.029133,72,17
1970-01-01 00:00:00.000000328,145.04033,92.97167,55.553635,72,18
1970-01-01 00:00:00.000000329,145.6339,92.62733,55.46489,72,19
1970-01-01 00:00:00.000000330,145.86943,92.61863,55.536266,72,20
1970-01-01 00:00:00.000000331,145.5636,92.612854,56.13716,72,21
1970-01-01 00:00:00.000000332,144.47063,92.609,56.875954,72,22
1970-01-01 00:00:00.000000333,145.45987,92.636,57.56462,72,23
1970-01-01 00:00:00.000000334,146.2495,92.62636,59.129055,72,24
1970-01-01 00:00:00.000000335,150.2571,93.1038,60.27874,72,25
1970-01-01 00:00:00.000000336,146.30173,90.40992,62.169174,72,26
1970-01-01 00:00:00.000000337,160.12523,90.25173,58.698875,72,27
1970-01-01 00:00:00.000000338,139.77173,92.91765,55.87191,72,28
1970-01-01 00:00:00.000000339,138.39737,93.488625,55.40896,72,29
1970-01-01 00:00:00.000000340,138.28976,93.81461,55.054966,72,30
1970-01-01 00:00:00.000000341,141.58983,94.04321,55.355904,72,31
1970-01-01 00:00:00.000000342,139.96094,93.951584,55.808254,72,32
1970-01-01 00:00:00.000000343,141.16074,93.74807,55.81791,72,33
1970-01-01 00:00:00.000000344,133.2486,93.208916,55.76679,72,34
1970-01-01 00:00:00.000000345,141.16187,87.572334,56.53356,72,35
1970-01-01 00:00:00.000000346,133.65767,84.45988,56.09954,72,36
1970-01-01 00:00:00.000000347,134.59373,89.6547,55.51408,72,37
1970-01-01 00:00:00.000000348,119.231,91.78722,55.217007,72,38
1970-01-01 00:00:00.000000349,122.75733,92.50098,56.401424,72,39
1970-01-01 00:00:00.000000350,121.30123,92.368835,56.66377,72,40
1970-01-01 00:00:00.000000351,129.03334,92.162415,53.367096,72,41
1970-01-01 00:00:00.000000352,121.188484,89.24961,51.798805,72,42
1970-01-01 00:00:00.000000353,127.843864,89.200424,50.211216,72,43
1970-01-01 00:00:00.000000354,116.48307,90.22955,49.3557,72,44
1970-01-01 00:00:00.000000355,112.04947,83.21084,51.127514,72,45
1970-01-01 00:00:00.000000356,139.4999,78.58314,53.49729,72,46
1970-01-01 00:00:00.000000357,130.07497,78.60822,54.15702,72,47
1970-01-01 00:00:00.000000358,63.28711,73.35841,52.331215,72,48
1970-01-01 00:00:00.000000359,44.956367,66.2992,49.242878,72,49
1970-01-01 00:00:00.000000360,53.340828,71.418785,52.19618,72,50
1970-01-01 00:00:00.000000361,59.60503,75.90373,52.71895,72,51
1970-01-01 00:00:00.000000362,61.3866,76.89525,54.050915,72,52
1970-01-01 00:00:00.000000363,54.403404,76.65027,54.816742,72,53
1970-01-01 00:00:00.000000364,52.9741,76.456436,55.497665,72,54
1970-01-01 00:00:00.000000219,56.451527,86.12656,65.56038,73,10
1970-01-01 00:00:00.000000220,67.39911,87.53955,64.28627,73,11
1970-01-01 00:00:00.000000221,61.509327,87.000374,65.89699,73,12
1970-01-01 00:00:00.000000222,62.886032,86.610725,66.79977,73,13
1970-01-01 00:00:00.000000223,65.4766,85.05208,67.37751,73,14
1970-01-01 00:00:00.000000224,62.367092,86.53068,66.523926,73,15
1970-01-01 00:00:00.000000225,61.789085,87.649506,64.4676,73,16
1970-01-01 00:00:00.000000226,66.42517,83.94291,65.1794,73,17
1970-01-01 00:00:00.000000227,63.27914,87.27624,65.738815,73,18
1970-01-01 00:00:00.000000228,65.491905,86.22299,65.947136,73,19
1970-01-01 00:00:00.000000229,58.813206,87.35147,65.15046,73,20
1970-01-01 00:00:00.000000230,67.5015,83.6632,63.55903,73,21
1970-01-01 00:00:00.000000231,67.235916,85.301895,62.603195,73,22
1970-01-01 00:00:00.000000232,67.89751,84.64603,63.12403,73,23
1970-01-01 00:00:00.000000233,59.02345,83.45679,65.19869,73,24
1970-01-01 00:00:00.000000234,56.92456,83.16069,66.100494,73,25
1970-01-01 00:00:00.000000235,57.569096,82.24246,66.21045,73,26
1970-01-01 00:00:00.000000236,57.734512,81.70429,68.71914,73,27
1970-01-01 00:00:00.000000237,58.940987,82.58488,71.53454,73,28
1970-01-01 00:00:00.000000238,59.600445,82.9128,73.854164,73,29
1970-01-01 00:00:00.000000239,60.073257,81.22877,75.4157,73,30
1970-01-01 00:00:00.000000240,59.900333,82.74595,75.25077,73,31
1970-01-01 00:00:00.000000241,59.834557,83.03143,74.13388,73,32
1970-01-01 00:00:00.000000242,60.994137,81.00598,74.71739,73,33
1970-01-01 00:00:00.000000243,60.69628,82.91956,76.52681,73,34
1970-01-01 00:00:00.000000244,64.392494,83.87827,77.976456,73,35
1970-01-01 00:00:00.000000245,67.41932,84.19656,78.240715,73,36
1970-01-01 00:00:00.000000116,54.060287,86.576,74.18692,74,10
1970-01-01 00:00:00.000000117,50.76316,87.27623,74.85628,74,11
1970-01-01 00:00:00.000000118,53.68355,87.2714,75.58739,74,12
1970-01-01 00:00:00.000000119,53.655514,86.69849,75.84201,74,13
1970-01-01 00:00:00.000000120,52.519466,87.20969,76.86149,74,14
1970-01-01 00:00:00.000000121,53.89621,87.65334,77.9813,74,15
1970-01-01 00:00:00.000000122,54.65908,87.299385,78.765434,74,16
1970-01-01 00:00:00.000000123,53.188293,87.85108,79.51388,74,17
1970-01-01 00:00:00.000000124,56.440655,87.2073,79.92343,74,18
1970-01-01 00:00:00.000000129,144.5691,81.16415,66.92707,76,10
1970-01-01 00:00:00.000000130,145.37216,81.27314,67.24248,76,11
1970-01-01 00:00:00.000000131,145.75934,81.31173,67.17207,76,12
1970-01-01 00:00:00.000000132,145.76236,81.44677,67.24731,76,13
1970-01-01 00:00:00.000000133,147.2224,81.354164,67.28589,76,14
1970-01-01 00:00:00.000000134,147.5487,81.58276,67.34472,76,15
1970-01-01 00:00:00.000000135,145.5761,81.60977,67.41899,76,16
1970-01-01 00:00:00.000000136,150.68053,81.75541,67.57525,76,17
1970-01-01 00:00:00.000000137,151.33073,81.78434,67.428635,76,18
1970-01-01 00:00:00.000000138,152.8498,81.77854,67.40356,76,19
1970-01-01 00:00:00.000000139,155.99454,81.855705,67.37268,76,20
1970-01-01 00:00:00.000000151,52.361958,76.19405,56.100494,77,10
1970-01-01 00:00:00.000000152,51.388042,76.199844,57.10359,77,11
1970-01-01 00:00:00.000000153,49.87171,76.07735,58.15201,77,12
1970-01-01 00:00:00.000000154,51.45412,75.70602,59.216827,77,13
1970-01-01 00:00:00.000000155,51.355293,75.700226,59.937298,77,14
1970-01-01 00:00:00.000000156,49.979454,75.98089,60.575813,77,15
1970-01-01 00:00:00.000000157,46.9989,75.5816,61.13329,77,16
1970-01-01 00:00:00.000000158,50.8318,75.64718,61.594326,77,17
1970-01-01 00:00:00.000000159,49.553444,75.69733,62.43249,77,18
1970-01-01 00:00:00.000000160,47.670147,75.665504,63.313076,77,19
1970-01-01 00:00:00.000000161,48.724586,75.63464,64.182106,77,20
1970-01-01 00:00:00.000000162,49.91809,75.89312,65.29031,77,21
1970-01-01 00:00:00.000000163,51.567924,76.37827,66.21914,77,22
1970-01-01 00:00:00.000000164,47.19902,76.36766,66.84991,77,23
1970-01-01 00:00:00.000000165,46.223206,76.77062,67.24314,77,24
1970-01-01 00:00:00.000000098,0.23024933,100.0,100.0,78,10
1970-01-01 00:00:00.000000099,0.2305727,100.0,100.0,78,11
1970-01-01 00:00:00.000000100,0.2300666,100.0,100.0,78,12
1970-01-01 00:00:00.000000101,0.23098087,100.0,100.0,78,13
1970-01-01 00:00:00.000000102,0.231481,100.0,100.0,78,14
1970-01-01 00:00:00.000000103,0.23057792,100.0,100.0,78,15
1970-01-01 00:00:00.000000275,100.66699,83.01601,60.84395,79,10
1970-01-01 00:00:00.000000276,103.88805,83.80498,60.938457,79,11
1970-01-01 00:00:00.000000277,103.03643,83.37577,60.97223,79,12
1970-01-01 00:00:00.000000278,102.62229,82.539536,60.79378,79,13
1970-01-01 00:00:00.000000279,103.80226,82.60223,61.03395,79,14
1970-01-01 00:00:00.000000280,102.72385,81.87692,60.84781,79,15
1970-01-01 00:00:00.000000281,103.09041,81.79012,60.83044,79,16
1970-01-01 00:00:00.000000282,101.49035,82.2907,60.96547,79,17
1970-01-01 00:00:00.000000283,102.37685,82.03126,60.718563,79,18
1970-01-01 00:00:00.000000284,101.82032,82.05633,60.522766,79,19
1970-01-01 00:00:00.000000285,101.64209,81.99267,60.128265,79,20
1970-01-01 00:00:00.000000286,102.41225,82.20775,59.54475,79,21
1970-01-01 00:00:00.000000287,98.63306,81.95313,58.89371,79,22
1970-01-01 00:00:00.000000288,97.37573,81.553825,58.69985,79,23
1970-01-01 00:00:00.000000289,99.759895,81.8152,57.93112,79,24
1970-01-01 00:00:00.000000290,101.990814,81.87307,57.71026,79,25
1970-01-01 00:00:00.000000291,99.370255,81.994606,56.995564,79,26
1970-01-01 00:00:00.000000292,97.496864,82.06115,56.618435,79,27
1970-01-01 00:00:00.000000293,93.20414,81.77856,56.12558,79,28
1970-01-01 00:00:00.000000294,90.27055,80.73881,55.62982,79,29
1970-01-01 00:00:00.000000295,93.28352,80.645256,54.845684,79,30
1970-01-01 00:00:00.000000296,93.15627,79.9267,54.29012,79,31
1970-01-01 00:00:00.000000297,90.92662,79.92958,53.817513,79,32
1970-01-01 00:00:00.000000298,95.27906,80.14275,53.680557,79,33
1970-01-01 00:00:00.000000299,92.90944,80.641396,54.925735,79,34
1970-01-01 00:00:00.000000300,90.09106,81.131355,57.141205,79,35
1970-01-01 00:00:00.000000301,87.44775,80.353004,61.11787,79,36
1970-01-01 00:00:00.000000302,88.37841,81.585655,61.30208,79,37
1970-01-01 00:00:00.000000303,91.40012,81.382126,59.407795,79,38
1970-01-01 00:00:00.000000304,97.01263,81.35995,58.838745,79,39
1970-01-01 00:00:00.000000305,100.938675,81.87886,58.83391,79,40
1970-01-01 00:00:00.000000306,100.397064,82.74499,59.43479,79,41
1970-01-01 00:00:00.000000307,99.41675,82.68616,59.505207,79,42
1970-01-01 00:00:00.000000308,99.80679,82.15952,58.657413,79,43
1970-01-01 00:00:00.000000309,99.11833,81.77953,58.041084,79,44
1970-01-01 00:00:00.000000310,98.04147,81.68692,57.77102,79,45
1970-01-01 00:00:00.000000311,98.58503,81.14623,56.751877,79,46
1970-01-01 00:00:00.000000148,151.72107,88.465454,55.04629,80,10
1970-01-01 00:00:00.000000149,149.52103,88.4211,54.91608,80,11
1970-01-01 00:00:00.000000150,146.8246,88.05748,54.15509,80,12
1970-01-01 00:00:00.000000151,143.02347,87.36109,53.922646,80,13
1970-01-01 00:00:00.000000152,141.98917,86.64545,53.120174,80,14
1970-01-01 00:00:00.000000153,136.12697,86.24229,51.99845,80,15
1970-01-01 00:00:00.000000154,131.1788,85.45911,52.553055,80,16
1970-01-01 00:00:00.000000155,122.67837,83.76543,53.283184,80,17
1970-01-01 00:00:00.000000156,72.33257,93.55421,82.84433,80,18
1970-01-01 00:00:00.000000157,0.200209,100.0,100.0,80,19
1970-01-01 00:00:00.000000158,0.1802698,100.0,100.0,80,20
1970-01-01 00:00:00.000000159,0.16713007,100.0,100.0,80,21
1970-01-01 00:00:00.000000160,0.16143884,100.0,100.0,80,22
1970-01-01 00:00:00.000000161,0.19375093,100.0,100.0,80,23
1970-01-01 00:00:00.000000162,11.506829,100.0,100.0,80,24
1970-01-01 00:00:00.000000125,137.40894,85.06269,44.445393,81,10
1970-01-01 00:00:00.000000126,121.412834,87.9215,42.023525,81,11
1970-01-01 00:00:00.000000127,121.31713,88.116325,42.9186,81,12
1970-01-01 00:00:00.000000128,120.0003,88.2745,43.332375,81,13
1970-01-01 00:00:00.000000129,122.761665,88.29283,43.019875,81,14
1970-01-01 00:00:00.000000130,124.54657,88.868645,43.50887,81,15
1970-01-01 00:00:00.000000131,131.24187,88.9506,43.31212,81,16
1970-01-01 00:00:00.000000132,130.246,90.344315,43.41724,81,17
1970-01-01 00:00:00.000000133,125.25833,86.6252,46.512352,81,18
1970-01-01 00:00:00.000000134,142.12007,85.81886,43.878284,81,19
1970-01-01 00:00:00.000000135,115.4216,81.94734,44.20717,81,20
1970-01-01 00:00:00.000000318,137.27377,79.361496,51.139088,83,10
1970-01-01 00:00:00.000000319,139.94257,79.452126,51.283756,83,11
1970-01-01 00:00:00.000000320,140.6989,79.640236,51.272194,83,12
1970-01-01 00:00:00.000000321,144.09137,79.690384,51.51428,83,13
1970-01-01 00:00:00.000000322,144.0171,79.81868,51.391773,83,14
1970-01-01 00:00:00.000000323,146.2017,80.081024,51.53356,83,15
1970-01-01 00:00:00.000000324,149.62373,80.35301,51.902973,83,16
1970-01-01 00:00:00.000000325,148.15027,80.281624,52.114193,83,17
1970-01-01 00:00:00.000000326,150.90373,80.07041,52.42574,83,18
1970-01-01 00:00:00.000000327,153.4135,79.98843,52.676502,83,19
1970-01-01 00:00:00.000000328,149.03354,79.766594,52.883873,83,20
1970-01-01 00:00:00.000000329,147.69054,79.41356,52.608994,83,21
1970-01-01 00:00:00.000000330,150.13136,79.733795,52.100697,83,22
1970-01-01 00:00:00.000000331,150.60066,79.76273,52.35533,83,23
1970-01-01 00:00:00.000000332,146.11047,79.728004,52.314816,83,24
1970-01-01 00:00:00.000000333,140.6055,79.51678,51.852818,83,25
1970-01-01 00:00:00.000000334,141.81104,79.009445,51.328114,83,26
1970-01-01 00:00:00.000000335,144.63654,79.33833,51.188274,83,27
1970-01-01 00:00:00.000000336,139.09816,79.31326,51.412994,83,28
1970-01-01 00:00:00.000000337,138.9941,79.10686,51.255795,83,29
1970-01-01 00:00:00.000000338,139.44417,79.27081,51.163197,83,30
1970-01-01 00:00:00.000000339,140.4413,79.40778,51.38986,83,31
1970-01-01 00:00:00.000000340,142.3729,79.59393,51.325226,83,32
1970-01-01 00:00:00.000000341,142.7288,79.82062,51.607838,83,33
1970-01-01 00:00:00.000000342,143.7841,80.112854,51.78337,83,34
1970-01-01 00:00:00.000000343,146.418,80.07814,51.87981,83,35
1970-01-01 00:00:00.000000344,146.18753,80.30476,51.845104,83,36
1970-01-01 00:00:00.000000345,148.8215,80.39448,52.22415,83,37
1970-01-01 00:00:00.000000346,148.85573,80.3337,51.99845,83,38
1970-01-01 00:00:00.000000347,151.3516,80.60185,52.260803,83,39
1970-01-01 00:00:00.000000348,152.11723,80.58835,52.473957,83,40
1970-01-01 00:00:00.000000349,154.74417,80.743645,52.79804,83,41
1970-01-01 00:00:00.000000350,157.18277,80.92207,52.889668,83,42
1970-01-01 00:00:00.000000351,157.94693,81.07059,53.314045,83,43
1970-01-01 00:00:00.000000352,161.19136,80.89411,53.40663,83,44
1970-01-01 00:00:00.000000353,162.1568,81.20081,53.68442,83,45
1970-01-01 00:00:00.000000354,163.74823,81.20659,53.615932,83,46
1970-01-01 00:00:00.000000355,165.1063,81.21238,53.67959,83,47
1970-01-01 00:00:00.000000356,164.54083,80.98863,53.530087,83,48
1970-01-01 00:00:00.000000357,160.29744,80.7369,53.375774,83,49
1970-01-01 00:00:00.000000358,158.69707,80.22762,52.704475,83,50
1970-01-01 00:00:00.000000359,159.1614,80.66166,52.674576,83,51
1970-01-01 00:00:00.000000360,158.3141,81.02044,52.844334,83,52
1970-01-01 00:00:00.000000361,151.56657,80.8343,52.633102,83,53
1970-01-01 00:00:00.000000362,151.53087,80.775475,52.28203,83,54
1970-01-01 00:00:00.000000110,187.40283,93.09416,74.60551,84,10
1970-01-01 00:00:00.000000111,186.96243,93.1038,74.723175,84,11
1970-01-01 00:00:00.000000112,186.06587,93.22243,74.630585,84,12
1970-01-01 00:00:00.000000113,187.4248,93.58891,74.8775,84,13
1970-01-01 00:00:00.000000114,190.08333,93.64197,75.09454,84,14
1970-01-01 00:00:00.000000115,191.2325,93.57927,75.07042,84,15
1970-01-01 00:00:00.000000116,192.35583,93.61593,75.114784,84,16
1970-01-01 00:00:00.000000117,192.72935,93.67941,75.0301,84,17
1970-01-01 00:00:00.000000118,139.38026,84.32773,70.32792,85,10
1970-01-01 00:00:00.000000119,138.53566,85.03567,70.20543,85,11
1970-01-01 00:00:00.000000120,138.1059,86.25964,70.28355,85,12
1970-01-01 00:00:00.000000121,140.05327,86.75927,70.54109,85,13
1970-01-01 00:00:00.000000122,144.35187,87.19423,70.97223,85,14
1970-01-01 00:00:00.000000123,146.68567,87.64373,71.359,85,15
1970-01-01 00:00:00.000000124,151.14467,87.925354,71.57214,85,16
1970-01-01 00:00:00.000000125,155.46187,88.08932,71.87886,85,17
1970-01-01 00:00:00.000000126,149.26936,86.01274,71.826385,85,18
1970-01-01 00:00:00.000000215,153.4356,94.00753,54.78202,86,10
1970-01-01 00:00:00.000000216,153.42664,93.77315,52.885803,86,11
1970-01-01 00:00:00.000000217,151.1948,93.08643,52.09105,86,12
1970-01-01 00:00:00.000000218,143.4144,92.09391,51.69367,86,13
1970-01-01 00:00:00.000000219,139.2235,91.58371,51.000187,86,14
1970-01-01 00:00:00.000000220,140.38017,91.23071,50.70023,86,15
1970-01-01 00:00:00.000000221,139.03047,90.95679,49.03549,86,16
1970-01-01 00:00:00.000000222,140.62427,91.54609,49.932484,86,17
1970-01-01 00:00:00.000000223,145.3447,92.21546,50.61343,86,18
1970-01-01 00:00:00.000000224,148.29437,92.839516,51.30015,86,19
1970-01-01 00:00:00.000000225,149.8527,92.79608,51.740932,86,20
1970-01-01 00:00:00.000000226,152.9471,93.025665,51.051304,86,21
1970-01-01 00:00:00.000000227,145.9804,92.32542,49.103,86,22
1970-01-01 00:00:00.000000228,137.33437,91.628075,48.268703,86,23
1970-01-01 00:00:00.000000229,134.05054,91.16606,48.199272,86,24
1970-01-01 00:00:00.000000230,135.27573,89.67688,50.272003,86,25
1970-01-01 00:00:00.000000231,137.3534,88.1877,49.01041,86,26
1970-01-01 00:00:00.000000232,131.2887,90.846825,44.704857,86,27
1970-01-01 00:00:00.000000233,130.94504,91.1227,45.62982,86,28
1970-01-01 00:00:00.000000234,138.1345,92.11901,46.950222,86,29
1970-01-01 00:00:00.000000235,139.08667,92.37752,47.313847,86,30
1970-01-01 00:00:00.000000236,144.4635,92.82022,49.021034,86,31
1970-01-01 00:00:00.000000237,149.92143,92.90509,48.554203,86,32
