sequence_index,first_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000168,96.10247,16,22
1970-01-01 00:00:00.000000169,96.0822,16,23
1970-01-01 00:00:00.000000170,96.08799,16,24
1970-01-01 00:00:00.000000171,95.950134,16,25
1970-01-01 00:00:00.000000123,93.60628,17,10
1970-01-01 00:00:00.000000124,93.57252,17,11
1970-01-01 00:00:00.000000125,93.4153,17,12
1970-01-01 00:00:00.000000126,93.36227,17,13
1970-01-01 00:00:00.000000127,92.5897,17,14
1970-01-01 00:00:00.000000128,91.52005,17,15
1970-01-01 00:00:00.000000129,90.68287,17,16
1970-01-01 00:00:00.000000130,88.48958,17,17
1970-01-01 00:00:00.000000131,88.84934,17,18
1970-01-01 00:00:00.000000132,89.66372,17,19
1970-01-01 00:00:00.000000134,99.564064,19,10
1970-01-01 00:00:00.000000135,99.561165,19,11
1970-01-01 00:00:00.000000136,99.56503,19,12
1970-01-01 00:00:00.000000137,99.56213,19,13
1970-01-01 00:00:00.000000138,99.5573,19,14
1970-01-01 00:00:00.000000139,99.558266,19,15
1970-01-01 00:00:00.000000140,99.563095,19,16
1970-01-01 00:00:00.000000141,99.5602,19,17
1970-01-01 00:00:00.000000142,99.558266,19,18
1970-01-01 00:00:00.000000143,99.55923,19,19
1970-01-01 00:00:00.000000144,99.55537,19,20
1970-01-01 00:00:00.000000145,99.04069,19,21
1970-01-01 00:00:00.000000121,96.98785,20,10
1970-01-01 00:00:00.000000122,97.2145,20,11
1970-01-01 00:00:00.000000123,97.56169,20,12
1970-01-01 00:00:00.000000124,97.228004,20,13
1970-01-01 00:00:00.000000125,97.03029,20,14
1970-01-01 00:00:00.000000126,97.11228,20,15
1970-01-01 00:00:00.000000127,97.10843,20,16
1970-01-01 00:00:00.000000128,96.96761,20,17
1970-01-01 00:00:00.000000129,96.91841,20,18
1970-01-01 00:00:00.000000130,96.41701,20,19
1970-01-01 00:00:00.000000130,97.574265,21,10
1970-01-01 00:00:00.000000131,98.00154,21,11
1970-01-01 00:00:00.000000132,97.692894,21,12
1970-01-01 00:00:00.000000133,97.16724,21,13
1970-01-01 00:00:00.000000134,96.9512,21,14
1970-01-01 00:00:00.000000135,96.38793,21,15
1970-01-01 00:00:00.000000136,95.78801,21,16
1970-01-01 00:00:00.000000137,95.49963,21,17
1970-01-01 00:00:00.000000138,95.4948,21,18
1970-01-01 00:00:00.000000139,95.15431,21,19
1970-01-01 00:00:00.000000140,94.5409,21,20
1970-01-01 00:00:00.000000171,97.477806,22,10
1970-01-01 00:00:00.000000172,97.35534,22,11
1970-01-01 00:00:00.000000173,97.05151,22,12
1970-01-01 00:00:00.000000174,95.670334,22,13
1970-01-01 00:00:00.000000175,94.30462,22,14
1970-01-01 00:00:00.000000176,94.52837,22,15
1970-01-01 00:00:00.000000177,95.61057,22,16
1970-01-01 00:00:00.000000178,95.74847,22,17
1970-01-01 00:00:00.000000179,96.07833,22,18
1970-01-01 00:00:00.000000180,96.13428,22,19
1970-01-01 00:00:00.000000181,96.13621,22,20
1970-01-01 00:00:00.000000182,96.10823,22,21
1970-01-01 00:00:00.000000183,95.762955,22,22
1970-01-01 00:00:00.000000184,95.1196,22,23
1970-01-01 00:00:00.000000185,94.970116,22,24
1970-01-01 00:00:00.000000186,94.48497,22,25
1970-01-01 00:00:00.000000187,93.970894,22,26
1970-01-01 00:00:00.000000188,92.457565,22,27
1970-01-01 00:00:00.000000189,89.766594,22,28
1970-01-01 00:00:00.000000130,93.091255,23,10
1970-01-01 00:00:00.000000131,93.149124,23,11
1970-01-01 00:00:00.000000132,93.1713,23,12
1970-01-01 00:00:00.000000133,93.2234,23,13
1970-01-01 00:00:00.000000134,93.478,23,14
1970-01-01 00:00:00.000000135,93.63522,23,15
1970-01-01 00:00:00.000000136,93.67864,23,16
1970-01-01 00:00:00.000000137,93.73939,23,17
1970-01-01 00:00:00.000000138,93.79145,23,18
1970-01-01 00:00:00.000000139,94.077934,23,19
1970-01-01 00:00:00.000000140,94.03839,23,20
1970-01-01 00:00:00.000000141,94.14251,23,21
1970-01-01 00:00:00.000000095,98.74324,25,10
1970-01-01 00:00:00.000000096,96.07157,25,11
1970-01-01 00:00:00.000000097,96.97915,25,12
1970-01-01 00:00:00.000000098,92.639854,25,13
1970-01-01 00:00:00.000000099,94.55091,25,14
1970-01-01 00:00:00.000000231,92.71606,26,10
1970-01-01 00:00:00.000000232,92.76235,26,11
1970-01-01 00:00:00.000000233,92.92919,26,12
1970-01-01 00:00:00.000000234,93.091255,26,13
1970-01-01 00:00:00.000000235,93.126945,26,14
1970-01-01 00:00:00.000000236,93.06041,26,15
1970-01-01 00:00:00.000000237,93.07294,26,16
1970-01-01 00:00:00.000000238,92.966835,26,17
1970-01-01 00:00:00.000000239,92.601295,26,18
1970-01-01 00:00:00.000000240,92.598404,26,19
1970-01-01 00:00:00.000000241,92.571396,26,20
1970-01-01 00:00:00.000000242,92.53282,26,21
1970-01-01 00:00:00.000000243,92.52799,26,22
1970-01-01 00:00:00.000000244,92.500984,26,23
1970-01-01 00:00:00.000000245,92.49326,26,24
1970-01-01 00:00:00.000000246,92.52414,26,25
1970-01-01 00:00:00.000000247,92.40935,26,26
1970-01-01 00:00:00.000000248,89.848564,26,27
1970-01-01 00:00:00.000000249,87.26659,26,28
1970-01-01 00:00:00.000000250,86.22589,26,29
1970-01-01 00:00:00.000000251,87.11035,26,30
1970-01-01 00:00:00.000000252,86.19696,26,31
1970-01-01 00:00:00.000000253,88.484764,26,32
1970-01-01 00:00:00.000000254,90.403175,26,33
1970-01-01 00:00:00.000000255,90.022194,26,34
1970-01-01 00:00:00.000000256,90.13021,26,35
1970-01-01 00:00:00.000000257,90.33658,26,36
1970-01-01 00:00:00.000000258,90.462944,26,37
1970-01-01 00:00:00.000000259,90.3935,26,38
1970-01-01 00:00:00.000000181,90.583534,29,10
1970-01-01 00:00:00.000000182,90.71471,29,11
1970-01-01 00:00:00.000000183,91.14874,29,12
1970-01-01 00:00:00.000000184,91.454475,29,13
1970-01-01 00:00:00.000000185,91.96661,29,14
1970-01-01 00:00:00.000000186,91.79109,29,15
1970-01-01 00:00:00.000000187,90.77739,29,16
1970-01-01 00:00:00.000000188,91.63871,29,17
1970-01-01 00:00:00.000000189,92.77586,29,18
1970-01-01 00:00:00.000000190,92.331215,29,19
1970-01-01 00:00:00.000000191,91.169945,29,20
1970-01-01 00:00:00.000000192,91.89912,29,21
1970-01-01 00:00:00.000000193,85.79283,29,22
1970-01-01 00:00:00.000000194,87.5328,29,23
1970-01-01 00:00:00.000000195,88.74226,29,24
1970-01-01 00:00:00.000000196,88.80016,29,25
1970-01-01 00:00:00.000000197,86.96663,29,26
1970-01-01 00:00:00.000000198,89.255394,29,27
1970-01-01 00:00:00.000000199,88.40374,29,28
1970-01-01 00:00:00.000000200,86.683075,29,29
1970-01-01 00:00:00.000000201,87.922104,29,30
1970-01-01 00:00:00.000000092,89.3422,40,10
1970-01-01 00:00:00.000000093,90.23246,40,11
1970-01-01 00:00:00.000000094,90.25751,40,12
1970-01-01 00:00:00.000000095,90.411835,40,13
1970-01-01 00:00:00.000000096,90.670006,40,14
1970-01-01 00:00:00.000000092,84.85339,42,10
1970-01-01 00:00:00.000000093,85.083916,42,11
1970-01-01 00:00:00.000000094,85.928825,42,12
1970-01-01 00:00:00.000000095,87.613815,42,13
1970-01-01 00:00:00.000000096,90.37325,42,14
1970-01-01 00:00:00.000000156,71.42458,45,10
1970-01-01 00:00:00.000000157,71.14776,45,11
1970-01-01 00:00:00.000000158,71.37152,45,12
1970-01-01 00:00:00.000000159,71.11111,45,13
1970-01-01 00:00:00.000000160,71.18346,45,14
1970-01-01 00:00:00.000000161,71.37345,45,15
1970-01-01 00:00:00.000000162,71.8393,45,16
1970-01-01 00:00:00.000000163,71.62422,45,17
1970-01-01 00:00:00.000000164,71.61747,45,18
1970-01-01 00:00:00.000000165,71.51716,45,19
1970-01-01 00:00:00.000000166,70.96354,45,20
1970-01-01 00:00:00.000000167,70.77932,45,21
1970-01-01 00:00:00.000000168,71.30981,45,22
1970-01-01 00:00:00.000000169,71.388885,45,23
1970-01-01 00:00:00.000000170,68.30343,45,24
1970-01-01 00:00:00.000000171,60.158478,45,25
1970-01-01 00:00:00.000000116,87.99383,46,10
1970-01-01 00:00:00.000000117,86.41493,46,11
1970-01-01 00:00:00.000000118,86.59529,46,12
1970-01-01 00:00:00.000000119,86.37732,46,13
1970-01-01 00:00:00.000000120,86.087,46,14
1970-01-01 00:00:00.000000121,86.09857,46,15
1970-01-01 00:00:00.000000122,86.53936,46,16
1970-01-01 00:00:00.000000123,86.88369,46,17
1970-01-01 00:00:00.000000124,87.20101,46,18
1970-01-01 00:00:00.000000243,79.576584,53,10
1970-01-01 00:00:00.000000244,79.15604,53,11
1970-01-01 00:00:00.000000245,81.02238,53,12
1970-01-01 00:00:00.000000246,81.00983,53,13
1970-01-01 00:00:00.000000247,79.130974,53,14
1970-01-01 00:00:00.000000248,79.939224,53,15
1970-01-01 00:00:00.000000249,81.06482,53,16
1970-01-01 00:00:00.000000250,82.286835,53,17
1970-01-01 00:00:00.000000251,82.71508,53,18
1970-01-01 00:00:00.000000252,80.77256,53,19
1970-01-01 00:00:00.000000253,80.65297,53,20
1970-01-01 00:00:00.000000254,78.556114,53,21
1970-01-01 00:00:00.000000255,77.608986,53,22
1970-01-01 00:00:00.000000256,77.36306,53,23
1970-01-01 00:00:00.000000257,77.3129,53,24
1970-01-01 00:00:00.000000258,76.80459,53,25
1970-01-01 00:00:00.000000259,76.49112,53,26
1970-01-01 00:00:00.000000260,76.37923,53,27
1970-01-01 00:00:00.000000261,77.64659,53,28
1970-01-01 00:00:00.000000262,78.57543,53,29
1970-01-01 00:00:00.000000263,79.911255,53,30
1970-01-01 00:00:00.000000264,79.483986,53,31
1970-01-01 00:00:00.000000265,79.67496,53,32
1970-01-01 00:00:00.000000266,79.318085,53,33
1970-01-01 00:00:00.000000267,78.50308,53,34
1970-01-01 00:00:00.000000268,76.24131,53,35
1970-01-01 00:00:00.000000269,74.833145,53,36
1970-01-01 00:00:00.000000270,76.85861,53,37
1970-01-01 00:00:00.000000271,79.26794,53,38
1970-01-01 00:00:00.000000272,80.62307,53,39
1970-01-01 00:00:00.000000273,78.767365,53,40
1970-01-01 00:00:00.000000274,77.26158,53,41
1970-01-01 00:00:00.000000097,52.239582,54,10
1970-01-01 00:00:00.000000098,51.86535,54,11
1970-01-01 00:00:00.000000099,52.80768,54,12
1970-01-01 00:00:00.000000100,53.41628,54,13
1970-01-01 00:00:00.000000101,52.37462,54,14
1970-01-01 00:00:00.000000102,51.8856,54,15
1970-01-01 00:00:00.000000277,70.08873,60,10
1970-01-01 00:00:00.000000278,65.801506,60,11
1970-01-01 00:00:00.000000279,66.24517,60,12
1970-01-01 00:00:00.000000280,66.20755,60,13
1970-01-01 00:00:00.000000281,67.709305,60,14
1970-01-01 00:00:00.000000282,69.452156,60,15
1970-01-01 00:00:00.000000283,70.613434,60,16
1970-01-01 00:00:00.000000284,71.13908,60,17
1970-01-01 00:00:00.000000285,71.68306,60,18
1970-01-01 00:00:00.000000286,72.99479,60,19
1970-01-01 00:00:00.000000287,73.221436,60,20
1970-01-01 00:00:00.000000288,72.74691,60,21
1970-01-01 00:00:00.000000289,72.10166,60,22
1970-01-01 00:00:00.000000290,72.37365,60,23
1970-01-01 00:00:00.000000291,71.51715,60,24
1970-01-01 00:00:00.000000292,71.68692,60,25
1970-01-01 00:00:00.000000293,72.111305,60,26
1970-01-01 00:00:00.000000294,70.923996,60,27
1970-01-01 00:00:00.000000295,69.8042,60,28
1970-01-01 00:00:00.000000296,70.204475,60,29
1970-01-01 00:00:00.000000297,70.364586,60,30
1970-01-01 00:00:00.000000298,70.34143,60,31
1970-01-01 00:00:00.000000299,69.16763,60,32
1970-01-01 00:00:00.000000300,67.62538,60,33
1970-01-01 00:00:00.000000301,67.93499,60,34
1970-01-01 00:00:00.000000302,67.39873,60,35
1970-01-01 00:00:00.000000303,67.87327,60,36
1970-01-01 00:00:00.000000304,66.58371,60,37
1970-01-01 00:00:00.000000305,67.40644,60,38
1970-01-01 00:00:00.000000306,68.72685,60,39
1970-01-01 00:00:00.000000307,71.72453,60,40
1970-01-01 00:00:00.000000308,68.94387,60,41
1970-01-01 00:00:00.000000309,65.92882,60,42
1970-01-01 00:00:00.000000310,64.166664,60,43
1970-01-01 00:00:00.000000311,66.24035,60,44
1970-01-01 00:00:00.000000312,67.5733,60,45
1970-01-01 00:00:00.000000313,65.364586,60,46
1970-01-01 00:00:00.000000314,65.0752,60,47
1970-01-01 00:00:00.000000102,94.6036,61,10
1970-01-01 00:00:00.000000103,94.67205,61,11
1970-01-01 00:00:00.000000104,94.972015,61,12
1970-01-01 00:00:00.000000105,95.05304,61,13
1970-01-01 00:00:00.000000106,95.09641,61,14
1970-01-01 00:00:00.000000107,95.11376,61,15
1970-01-01 00:00:00.000000108,95.26463,61,16
1970-01-01 00:00:00.000000125,88.72591,62,10
1970-01-01 00:00:00.000000126,88.72395,62,11
1970-01-01 00:00:00.000000127,88.23398,62,12
1970-01-01 00:00:00.000000128,87.5733,62,13
1970-01-01 00:00:00.000000129,86.9811,62,14
1970-01-01 00:00:00.000000130,86.659904,62,15
1970-01-01 00:00:00.000000131,86.892365,62,16
1970-01-01 00:00:00.000000132,87.12674,62,17
1970-01-01 00:00:00.000000133,87.16049,62,18
1970-01-01 00:00:00.000000134,87.0303,62,19
1970-01-01 00:00:00.000000135,87.1365,62,20
1970-01-01 00:00:00.000000292,83.01408,63,10
1970-01-01 00:00:00.000000293,82.13928,63,11
1970-01-01 00:00:00.000000294,82.05151,63,12
1970-01-01 00:00:00.000000295,81.61554,63,13
1970-01-01 00:00:00.000000296,81.82678,63,14
1970-01-01 00:00:00.000000297,79.00655,63,15
1970-01-01 00:00:00.000000298,76.55479,63,16
1970-01-01 00:00:00.000000299,76.34065,63,17
1970-01-01 00:00:00.000000300,76.89236,63,18
1970-01-01 00:00:00.000000301,78.91203,63,19
1970-01-01 00:00:00.000000302,79.0625,63,20
1970-01-01 00:00:00.000000303,78.06327,63,21
1970-01-01 00:00:00.000000304,78.61497,63,22
1970-01-01 00:00:00.000000305,78.95255,63,23
1970-01-01 00:00:00.000000306,80.49478,63,24
1970-01-01 00:00:00.000000307,80.21411,63,25
1970-01-01 00:00:00.000000308,80.05691,63,26
1970-01-01 00:00:00.000000309,81.63098,63,27
1970-01-01 00:00:00.000000310,83.00636,63,28
1970-01-01 00:00:00.000000311,84.286255,63,29
1970-01-01 00:00:00.000000312,84.62962,63,30
1970-01-01 00:00:00.000000313,85.25656,63,31
1970-01-01 00:00:00.000000314,85.833336,63,32
1970-01-01 00:00:00.000000315,86.45447,63,33
1970-01-01 00:00:00.000000316,85.80054,63,34
1970-01-01 00:00:00.000000317,85.026054,63,35
1970-01-01 00:00:00.000000318,84.19559,63,36
1970-01-01 00:00:00.000000319,83.89563,63,37
1970-01-01 00:00:00.000000320,83.84548,63,38
1970-01-01 00:00:00.000000321,84.28915,63,39
1970-01-01 00:00:00.000000322,84.59877,63,40
1970-01-01 00:00:00.000000323,84.708725,63,41
1970-01-01 00:00:00.000000324,84.46082,63,42
1970-01-01 00:00:00.000000325,83.36613,63,43
1970-01-01 00:00:00.000000326,82.59933,63,44
1970-01-01 00:00:00.000000327,82.04282,63,45
1970-01-01 00:00:00.000000328,82.77875,63,46
1970-01-01 00:00:00.000000329,83.8802,63,47
1970-01-01 00:00:00.000000330,84.543785,63,48
1970-01-01 00:00:00.000000331,84.58881,63,49
1970-01-01 00:00:00.000000156,75.92978,64,10
1970-01-01 00:00:00.000000157,76.132324,64,11
1970-01-01 00:00:00.000000158,75.77353,64,12
1970-01-01 00:00:00.000000159,76.5596,64,13
1970-01-01 00:00:00.000000160,75.611496,64,14
1970-01-01 00:00:00.000000161,75.91049,64,15
1970-01-01 00:00:00.000000162,75.92785,64,16
1970-01-01 00:00:00.000000163,74.76851,64,17
1970-01-01 00:00:00.000000164,73.677666,64,18
1970-01-01 00:00:00.000000165,74.229355,64,19
1970-01-01 00:00:00.000000166,75.19676,64,20
1970-01-01 00:00:00.000000167,75.07233,64,21
1970-01-01 00:00:00.000000168,76.70716,64,22
1970-01-01 00:00:00.000000169,76.6927,64,23
1970-01-01 00:00:00.000000170,74.28819,64,24
1970-01-01 00:00:00.000000171,71.0648,64,25
1970-01-01 00:00:00.000000225,72.40064,65,10
1970-01-01 00:00:00.000000226,72.27526,65,11
1970-01-01 00:00:00.000000227,72.15856,65,12
1970-01-01 00:00:00.000000228,72.43055,65,13
1970-01-01 00:00:00.000000229,72.93402,65,14
1970-01-01 00:00:00.000000230,73.46932,65,15
1970-01-01 00:00:00.000000231,73.10379,65,16
1970-01-01 00:00:00.000000232,73.17611,65,17
1970-01-01 00:00:00.000000233,73.6381,65,18
1970-01-01 00:00:00.000000234,73.46257,65,19
1970-01-01 00:00:00.000000235,73.316925,65,20
1970-01-01 00:00:00.000000236,72.97935,65,21
1970-01-01 00:00:00.000000237,72.77198,65,22
1970-01-01 00:00:00.000000238,72.87905,65,23
1970-01-01 00:00:00.000000239,73.28027,65,24
1970-01-01 00:00:00.000000240,73.42977,65,25
1970-01-01 00:00:00.000000241,73.65645,65,26
1970-01-01 00:00:00.000000242,74.87075,65,27
1970-01-01 00:00:00.000000243,75.44465,65,28
1970-01-01 00:00:00.000000244,76.37635,65,29
1970-01-01 00:00:00.000000245,76.02333,65,30
1970-01-01 00:00:00.000000246,74.69329,65,31
1970-01-01 00:00:00.000000247,73.48957,65,32
1970-01-01 00:00:00.000000248,74.52546,65,33
1970-01-01 00:00:00.000000249,73.45293,65,34
1970-01-01 00:00:00.000000250,73.10281,65,35
1970-01-01 00:00:00.000000251,71.67921,65,36
1970-01-01 00:00:00.000000252,71.73755,65,37
1970-01-01 00:00:00.000000083,92.84626,66,10
1970-01-01 00:00:00.000000084,92.40547,66,11
1970-01-01 00:00:00.000000085,90.79862,66,12
1970-01-01 00:00:00.000000124,75.88254,67,10
1970-01-01 00:00:00.000000125,85.03472,67,11
1970-01-01 00:00:00.000000126,87.03029,67,12
1970-01-01 00:00:00.000000127,89.91126,67,13
1970-01-01 00:00:00.000000128,90.96451,67,14
1970-01-01 00:00:00.000000129,90.51215,67,15
1970-01-01 00:00:00.000000130,90.05498,67,16
1970-01-01 00:00:00.000000131,89.657616,67,17
1970-01-01 00:00:00.000000132,90.15817,67,18
1970-01-01 00:00:00.000000133,88.38735,67,19
1970-01-01 00:00:00.000000176,76.52101,69,10
1970-01-01 00:00:00.000000177,77.70929,69,11
1970-01-01 00:00:00.000000178,76.52102,69,12
1970-01-01 00:00:00.000000179,75.169754,69,13
1970-01-01 00:00:00.000000180,76.920334,69,14
1970-01-01 00:00:00.000000181,76.42648,69,15
1970-01-01 00:00:00.000000182,78.07291,69,16
1970-01-01 00:00:00.000000183,80.11864,69,17
1970-01-01 00:00:00.000000184,81.90201,69,18
1970-01-01 00:00:00.000000185,80.9944,69,19
1970-01-01 00:00:00.000000186,80.199646,69,20
1970-01-01 00:00:00.000000187,79.32484,69,21
1970-01-01 00:00:00.000000188,77.73823,69,22
1970-01-01 00:00:00.000000189,76.410095,69,23
1970-01-01 00:00:00.000000190,74.93732,69,24
1970-01-01 00:00:00.000000191,75.26717,69,25
1970-01-01 00:00:00.000000192,73.85511,69,26
1970-01-01 00:00:00.000000193,73.2851,69,27
1970-01-01 00:00:00.000000194,70.29321,69,28
1970-01-01 00:00:00.000000195,75.14863,69,29
1970-01-01 00:00:00.000000226,94.98553,70,10
1970-01-01 00:00:00.000000227,94.68557,70,11
1970-01-01 00:00:00.000000228,94.6142,70,12
1970-01-01 00:00:00.000000229,94.56211,70,13
1970-01-01 00:00:00.000000230,94.65759,70,14
1970-01-01 00:00:00.000000231,94.61708,70,15
1970-01-01 00:00:00.000000232,94.5322,70,16
1970-01-01 00:00:00.000000233,94.4782,70,17
1970-01-01 00:00:00.000000234,94.65083,70,18
1970-01-01 00:00:00.000000235,95.03277,70,19
1970-01-01 00:00:00.000000236,94.94212,70,20
1970-01-01 00:00:00.000000237,94.721245,70,21
1970-01-01 00:00:00.000000238,94.47338,70,22
1970-01-01 00:00:00.000000239,94.52448,70,23
1970-01-01 00:00:00.000000240,94.52931,70,24
1970-01-01 00:00:00.000000241,94.51485,70,25
1970-01-01 00:00:00.000000242,94.37307,70,26
1970-01-01 00:00:00.000000243,94.10011,70,27
1970-01-01 00:00:00.000000244,94.08178,70,28
1970-01-01 00:00:00.000000245,94.0866,70,29
1970-01-01 00:00:00.000000246,94.11071,70,30
1970-01-01 00:00:00.000000247,94.0625,70,31
1970-01-01 00:00:00.000000248,94.04803,70,32
1970-01-01 00:00:00.000000249,94.17245,70,33
1970-01-01 00:00:00.000000250,94.42419,70,34
1970-01-01 00:00:00.000000251,94.22936,70,35
1970-01-01 00:00:00.000000252,94.07021,70,36
1970-01-01 00:00:00.000000253,93.30633,70,37
1970-01-01 00:00:00.000000254,91.04514,70,38
1970-01-01 00:00:00.000000226,90.16782,71,10
1970-01-01 00:00:00.000000227,89.84278,71,11
1970-01-01 00:00:00.000000228,89.641205,71,12
1970-01-01 00:00:00.000000229,88.8445,71,13
1970-01-01 00:00:00.000000230,88.62364,71,14
1970-01-01 00:00:00.000000231,87.29263,71,15
1970-01-01 00:00:00.000000232,84.23323,71,16
1970-01-01 00:00:00.000000233,83.934204,71,17
1970-01-01 00:00:00.000000234,85.601845,71,18
1970-01-01 00:00:00.000000235,88.44328,71,19
1970-01-01 00:00:00.000000236,89.238045,71,20
1970-01-01 00:00:00.000000237,89.84954,71,21
1970-01-01 00:00:00.000000238,90.234375,71,22
1970-01-01 00:00:00.000000239,90.84009,71,23
1970-01-01 00:00:00.000000240,92.328316,71,24
1970-01-01 00:00:00.000000241,93.01891,71,25
1970-01-01 00:00:00.000000242,93.40277,71,26
1970-01-01 00:00:00.000000243,93.64487,71,27
1970-01-01 00:00:00.000000244,93.79244,71,28
1970-01-01 00:00:00.000000245,94.10494,71,29
1970-01-01 00:00:00.000000246,94.390434,71,30
1970-01-01 00:00:00.000000247,94.972015,71,31
1970-01-01 00:00:00.000000248,95.64333,71,32
1970-01-01 00:00:00.000000249,96.255806,71,33
1970-01-01 00:00:00.000000250,96.56828,71,34
1970-01-01 00:00:00.000000251,96.84123,71,35
1970-01-01 00:00:00.000000252,97.11324,71,36
1970-01-01 00:00:00.000000253,97.124565,71,37
1970-01-01 00:00:00.000000320,92.61286,72,10
1970-01-01 00:00:00.000000321,92.799,72,11
1970-01-01 00:00:00.000000322,92.83374,72,12
1970-01-01 00:00:00.000000323,93.33525,72,13
1970-01-01 00:00:00.000000324,94.048996,72,14
1970-01-01 00:00:00.000000325,93.98826,72,15
1970-01-01 00:00:00.000000326,93.48573,72,16
1970-01-01 00:00:00.000000327,93.14143,72,17
1970-01-01 00:00:00.000000328,92.97167,72,18
1970-01-01 00:00:00.000000329,92.62733,72,19
1970-01-01 00:00:00.000000330,92.61863,72,20
1970-01-01 00:00:00.000000331,92.612854,72,21
1970-01-01 00:00:00.000000332,92.609,72,22
1970-01-01 00:00:00.000000333,92.636,72,23
1970-01-01 00:00:00.000000334,92.62636,72,24
1970-01-01 00:00:00.000000335,93.1038,72,25
1970-01-01 00:00:00.000000336,90.40992,72,26
1970-01-01 00:00:00.000000337,90.25173,72,27
1970-01-01 00:00:00.000000338,92.91765,72,28
1970-01-01 00:00:00.000000339,93.488625,72,29
1970-01-01 00:00:00.000000340,93.81461,72,30
1970-01-01 00:00:00.000000341,94.04321,72,31
1970-01-01 00:00:00.000000342,93.951584,72,32
1970-01-01 00:00:00.000000343,93.74807,72,33
1970-01-01 00:00:00.000000344,93.208916,72,34
1970-01-01 00:00:00.000000345,87.572334,72,35
1970-01-01 00:00:00.000000346,84.45988,72,36
1970-01-01 00:00:00.000000347,89.6547,72,37
1970-01-01 00:00:00.000000348,91.78722,72,38
1970-01-01 00:00:00.000000349,92.50098,72,39
1970-01-01 00:00:00.000000350,92.368835,72,40
1970-01-01 00:00:00.000000351,92.162415,72,41
1970-01-01 00:00:00.000000352,89.24961,72,42
1970-01-01 00:00:00.000000353,89.200424,72,43
1970-01-01 00:00:00.000000354,90.22955,72,44
1970-01-01 00:00:00.000000355,83.21084,72,45
1970-01-01 00:00:00.000000356,78.58314,72,46
1970-01-01 00:00:00.000000357,78.60822,72,47
1970-01-01 00:00:00.000000358,73.35841,72,48
1970-01-01 00:00:00.000000359,66.2992,72,49
1970-01-01 00:00:00.000000360,71.418785,72,50
1970-01-01 00:00:00.000000361,75.90373,72,51
1970-01-01 00:00:00.000000362,76.89525,72,52
1970-01-01 00:00:00.000000363,76.65027,72,53
1970-01-01 00:00:00.000000364,76.456436,72,54
1970-01-01 00:00:00.000000219,86.12656,73,10
1970-01-01 00:00:00.000000220,87.53955,73,11
1970-01-01 00:00:00.000000221,87.000374,73,12
1970-01-01 00:00:00.000000222,86.610725,73,13
1970-01-01 00:00:00.000000223,85.05208,73,14
1970-01-01 00:00:00.000000224,86.53068,73,15
1970-01-01 00:00:00.000000225,87.649506,73,16
1970-01-01 00:00:00.000000226,83.94291,73,17
1970-01-01 00:00:00.000000227,87.27624,73,18
1970-01-01 00:00:00.000000228,86.22299,73,19
1970-01-01 00:00:00.000000229,87.35147,73,20
1970-01-01 00:00:00.000000230,83.6632,73,21
1970-01-01 00:00:00.000000231,85.301895,73,22
1970-01-01 00:00:00.000000232,84.64603,73,23
1970-01-01 00:00:00.000000233,83.45679,73,24
1970-01-01 00:00:00.000000234,83.16069,73,25
1970-01-01 00:00:00.000000235,82.24246,73,26
1970-01-01 00:00:00.000000236,81.70429,73,27
1970-01-01 00:00:00.000000237,82.58488,73,28
1970-01-01 00:00:00.000000238,82.9128,73,29
1970-01-01 00:00:00.000000239,81.22877,73,30
1970-01-01 00:00:00.000000240,82.74595,73,31
1970-01-01 00:00:00.000000241,83.03143,73,32
1970-01-01 00:00:00.000000242,81.00598,73,33
1970-01-01 00:00:00.000000243,82.91956,73,34
1970-01-01 00:00:00.000000244,83.87827,73,35
1970-01-01 00:00:00.000000245,84.19656,73,36
1970-01-01 00:00:00.000000116,86.576,74,10
1970-01-01 00:00:00.000000117,87.27623,74,11
1970-01-01 00:00:00.000000118,87.2714,74,12
1970-01-01 00:00:00.000000119,86.69849,74,13
1970-01-01 00:00:00.000000120,87.20969,74,14
1970-01-01 00:00:00.000000121,87.65334,74,15
1970-01-01 00:00:00.000000122,87.299385,74,16
1970-01-01 00:00:00.000000123,87.85108,74,17
1970-01-01 00:00:00.000000124,87.2073,74,18
1970-01-01 00:00:00.000000129,81.16415,76,10
1970-01-01 00:00:00.000000130,81.27314,76,11
1970-01-01 00:00:00.000000131,81.31173,76,12
1970-01-01 00:00:00.000000132,81.44677,76,13
1970-01-01 00:00:00.000000133,81.354164,76,14
1970-01-01 00:00:00.000000134,81.58276,76,15
1970-01-01 00:00:00.000000135,81.60977,76,16
1970-01-01 00:00:00.000000136,81.75541,76,17
1970-01-01 00:00:00.000000137,81.78434,76,18
1970-01-01 00:00:00.000000138,81.77854,76,19
1970-01-01 00:00:00.000000139,81.855705,76,20
1970-01-01 00:00:00.000000151,76.19405,77,10
1970-01-01 00:00:00.000000152,76.199844,77,11
1970-01-01 00:00:00.000000153,76.07735,77,12
1970-01-01 00:00:00.000000154,75.70602,77,13
1970-01-01 00:00:00.000000155,75.700226,77,14
1970-01-01 00:00:00.000000156,75.98089,77,15
1970-01-01 00:00:00.000000157,75.5816,77,16
1970-01-01 00:00:00.000000158,75.64718,77,17
1970-01-01 00:00:00.000000159,75.69733,77,18
