sequence_index,gran1_blain,block_idx,fcst_origin
1970-01-01 00:00:00.000000009,3764.6672,82,8
1970-01-01 00:00:00.000000010,3754.878,82,8
1970-01-01 00:00:00.000000011,3743.6448,82,8
1970-01-01 00:00:00.000000012,3748.0806,82,8
1970-01-01 00:00:00.000000013,3750.028,82,8
1970-01-01 00:00:00.000000014,3761.0747,82,8
1970-01-01 00:00:00.000000010,3754.878,82,9
1970-01-01 00:00:00.000000011,3743.6448,82,9
1970-01-01 00:00:00.000000012,3748.0806,82,9
1970-01-01 00:00:00.000000013,3750.028,82,9
1970-01-01 00:00:00.000000014,3761.0747,82,9
1970-01-01 00:00:00.000000015,3798.8552,82,9
1970-01-01 00:00:00.000000011,3743.6448,82,10
1970-01-01 00:00:00.000000012,3748.0806,82,10
1970-01-01 00:00:00.000000013,3750.028,82,10
1970-01-01 00:00:00.000000014,3761.0747,82,10
1970-01-01 00:00:00.000000015,3798.8552,82,10
1970-01-01 00:00:00.000000016,3832.71,82,10
1970-01-01 00:00:00.000000012,3748.0806,82,11
1970-01-01 00:00:00.000000013,3750.028,82,11
1970-01-01 00:00:00.000000014,3761.0747,82,11
1970-01-01 00:00:00.000000015,3798.8552,82,11
1970-01-01 00:00:00.000000016,3832.71,82,11
1970-01-01 00:00:00.000000017,3868.8813,82,11
1970-01-01 00:00:00.000000013,3750.028,82,12
1970-01-01 00:00:00.000000014,3761.0747,82,12
1970-01-01 00:00:00.000000015,3798.8552,82,12
1970-01-01 00:00:00.000000016,3832.71,82,12
1970-01-01 00:00:00.000000017,3868.8813,82,12
1970-01-01 00:00:00.000000018,3903.8147,82,12
1970-01-01 00:00:00.000000014,3761.0747,82,13
1970-01-01 00:00:00.000000015,3798.8552,82,13
1970-01-01 00:00:00.000000016,3832.71,82,13
1970-01-01 00:00:00.000000017,3868.8813,82,13
1970-01-01 00:00:00.000000018,3903.8147,82,13
1970-01-01 00:00:00.000000019,3916.4526,82,13
1970-01-01 00:00:00.000000015,3798.8552,82,14
1970-01-01 00:00:00.000000016,3832.71,82,14
1970-01-01 00:00:00.000000017,3868.8813,82,14
1970-01-01 00:00:00.000000018,3903.8147,82,14
1970-01-01 00:00:00.000000019,3916.4526,82,14
1970-01-01 00:00:00.000000020,3923.4907,82,14
1970-01-01 00:00:00.000000016,3832.71,82,15
1970-01-01 00:00:00.000000017,3868.8813,82,15
1970-01-01 00:00:00.000000018,3903.8147,82,15
1970-01-01 00:00:00.000000019,3916.4526,82,15
1970-01-01 00:00:00.000000020,3923.4907,82,15
1970-01-01 00:00:00.000000021,3924.6853,82,15
1970-01-01 00:00:00.000000017,3868.8813,82,16
1970-01-01 00:00:00.000000018,3903.8147,82,16
1970-01-01 00:00:00.000000019,3916.4526,82,16
1970-01-01 00:00:00.000000020,3923.4907,82,16
1970-01-01 00:00:00.000000021,3924.6853,82,16
1970-01-01 00:00:00.000000022,3910.642,82,16
1970-01-01 00:00:00.000000018,3903.8147,82,17
1970-01-01 00:00:00.000000019,3916.4526,82,17
1970-01-01 00:00:00.000000020,3923.4907,82,17
1970-01-01 00:00:00.000000021,3924.6853,82,17
1970-01-01 00:00:00.000000022,3910.642,82,17
1970-01-01 00:00:00.000000023,3907.02,82,17
1970-01-01 00:00:00.000000019,3916.4526,82,18
1970-01-01 00:00:00.000000020,3923.4907,82,18
1970-01-01 00:00:00.000000021,3924.6853,82,18
1970-01-01 00:00:00.000000022,3910.642,82,18
1970-01-01 00:00:00.000000023,3907.02,82,18
1970-01-01 00:00:00.000000024,3908.8406,82,18
1970-01-01 00:00:00.000000020,3923.4907,82,19
1970-01-01 00:00:00.000000021,3924.6853,82,19
1970-01-01 00:00:00.000000022,3910.642,82,19
1970-01-01 00:00:00.000000023,3907.02,82,19
1970-01-01 00:00:00.000000024,3908.8406,82,19
1970-01-01 00:00:00.000000025,3899.732,82,19
1970-01-01 00:00:00.000000021,3924.6853,82,20
1970-01-01 00:00:00.000000022,3910.642,82,20
1970-01-01 00:00:00.000000023,3907.02,82,20
1970-01-01 00:00:00.000000024,3908.8406,82,20
1970-01-01 00:00:00.000000025,3899.732,82,20
1970-01-01 00:00:00.000000026,3905.4707,82,20
1970-01-01 00:00:00.000000022,3910.642,82,21
1970-01-01 00:00:00.000000023,3907.02,82,21
1970-01-01 00:00:00.000000024,3908.8406,82,21
1970-01-01 00:00:00.000000025,3899.732,82,21
1970-01-01 00:00:00.000000026,3905.4707,82,21
1970-01-01 00:00:00.000000027,3907.2114,82,21
1970-01-01 00:00:00.000000023,3907.02,82,22
1970-01-01 00:00:00.000000024,3908.8406,82,22
1970-01-01 00:00:00.000000025,3899.732,82,22
1970-01-01 00:00:00.000000026,3905.4707,82,22
1970-01-01 00:00:00.000000027,3907.2114,82,22
1970-01-01 00:00:00.000000028,3904.2415,82,22
1970-01-01 00:00:00.000000024,3908.8406,82,23
1970-01-01 00:00:00.000000025,3899.732,82,23
1970-01-01 00:00:00.000000026,3905.4707,82,23
1970-01-01 00:00:00.000000027,3907.2114,82,23
1970-01-01 00:00:00.000000028,3904.2415,82,23
1970-01-01 00:00:00.000000029,3919.9006,82,23
1970-01-01 00:00:00.000000025,3899.732,82,24
1970-01-01 00:00:00.000000026,3905.4707,82,24
1970-01-01 00:00:00.000000027,3907.2114,82,24
1970-01-01 00:00:00.000000028,3904.2415,82,24
1970-01-01 00:00:00.000000029,3919.9006,82,24
1970-01-01 00:00:00.000000030,3925.8452,82,24
1970-01-01 00:00:00.000000026,3905.4707,82,25
1970-01-01 00:00:00.000000027,3907.2114,82,25
1970-01-01 00:00:00.000000028,3904.2415,82,25
1970-01-01 00:00:00.000000029,3919.9006,82,25
1970-01-01 00:00:00.000000030,3925.8452,82,25
1970-01-01 00:00:00.000000031,3930.2466,82,25
1970-01-01 00:00:00.000000027,3907.2114,82,26
1970-01-01 00:00:00.000000028,3904.2415,82,26
1970-01-01 00:00:00.000000029,3919.9006,82,26
1970-01-01 00:00:00.000000030,3925.8452,82,26
1970-01-01 00:00:00.000000031,3930.2466,82,26
1970-01-01 00:00:00.000000032,3945.6833,82,26
1970-01-01 00:00:00.000000028,3904.2415,82,27
1970-01-01 00:00:00.000000029,3919.9006,82,27
1970-01-01 00:00:00.000000030,3925.8452,82,27
1970-01-01 00:00:00.000000031,3930.2466,82,27
1970-01-01 00:00:00.000000032,3945.6833,82,27
1970-01-01 00:00:00.000000033,3945.72,82,27
1970-01-01 00:00:00.000000029,3919.9006,82,28
1970-01-01 00:00:00.000000030,3925.8452,82,28
1970-01-01 00:00:00.000000031,3930.2466,82,28
1970-01-01 00:00:00.000000032,3945.6833,82,28
1970-01-01 00:00:00.000000033,3945.72,82,28
1970-01-01 00:00:00.000000034,3952.9187,82,28
1970-01-01 00:00:00.000000030,3925.8452,82,29
1970-01-01 00:00:00.000000031,3930.2466,82,29
1970-01-01 00:00:00.000000032,3945.6833,82,29
1970-01-01 00:00:00.000000033,3945.72,82,29
1970-01-01 00:00:00.000000034,3952.9187,82,29
1970-01-01 00:00:00.000000035,3964.7554,82,29
1970-01-01 00:00:00.000000031,3930.2466,82,30
1970-01-01 00:00:00.000000032,3945.6833,82,30
1970-01-01 00:00:00.000000033,3945.72,82,30
1970-01-01 00:00:00.000000034,3952.9187,82,30
1970-01-01 00:00:00.000000035,3964.7554,82,30
1970-01-01 00:00:00.000000036,3960.5974,82,30
1970-01-01 00:00:00.000000032,3945.6833,82,31
1970-01-01 00:00:00.000000033,3945.72,82,31
1970-01-01 00:00:00.000000034,3952.9187,82,31
1970-01-01 00:00:00.000000035,3964.7554,82,31
1970-01-01 00:00:00.000000036,3960.5974,82,31
1970-01-01 00:00:00.000000037,3979.3286,82,31
1970-01-01 00:00:00.000000033,3945.72,82,32
1970-01-01 00:00:00.000000034,3952.9187,82,32
1970-01-01 00:00:00.000000035,3964.7554,82,32
1970-01-01 00:00:00.000000036,3960.5974,82,32
1970-01-01 00:00:00.000000037,3979.3286,82,32
1970-01-01 00:00:00.000000038,3994.3086,82,32
1970-01-01 00:00:00.000000034,3952.9187,82,33
1970-01-01 00:00:00.000000035,3964.7554,82,33
1970-01-01 00:00:00.000000036,3960.5974,82,33
1970-01-01 00:00:00.000000037,3979.3286,82,33
1970-01-01 00:00:00.000000038,3994.3086,82,33
1970-01-01 00:00:00.000000039,3990.4492,82,33
1970-01-01 00:00:00.000000035,3964.7554,82,34
1970-01-01 00:00:00.000000036,3960.5974,82,34
1970-01-01 00:00:00.000000037,3979.3286,82,34
1970-01-01 00:00:00.000000038,3994.3086,82,34
1970-01-01 00:00:00.000000039,3990.4492,82,34
1970-01-01 00:00:00.000000040,3998.5874,82,34
1970-01-01 00:00:00.000000036,3960.5974,82,35
1970-01-01 00:00:00.000000037,3979.3286,82,35
1970-01-01 00:00:00.000000038,3994.3086,82,35
1970-01-01 00:00:00.000000039,3990.4492,82,35
1970-01-01 00:00:00.000000040,3998.5874,82,35
1970-01-01 00:00:00.000000041,3993.7068,82,35
1970-01-01 00:00:00.000000037,3979.3286,82,36
1970-01-01 00:00:00.000000038,3994.3086,82,36
1970-01-01 00:00:00.000000039,3990.4492,82,36
1970-01-01 00:00:00.000000040,3998.5874,82,36
1970-01-01 00:00:00.000000041,3993.7068,82,36
1970-01-01 00:00:00.000000042,3980.83,82,36
1970-01-01 00:00:00.000000038,3994.3086,82,37
1970-01-01 00:00:00.000000039,3990.4492,82,37
1970-01-01 00:00:00.000000040,3998.5874,82,37
1970-01-01 00:00:00.000000041,3993.7068,82,37
1970-01-01 00:00:00.000000042,3980.83,82,37
1970-01-01 00:00:00.000000043,3974.5686,82,37
1970-01-01 00:00:00.000000039,3990.4492,82,38
1970-01-01 00:00:00.000000040,3998.5874,82,38
1970-01-01 00:00:00.000000041,3993.7068,82,38
1970-01-01 00:00:00.000000042,3980.83,82,38
1970-01-01 00:00:00.000000043,3974.5686,82,38
1970-01-01 00:00:00.000000044,3955.5547,82,38
1970-01-01 00:00:00.000000040,3998.5874,82,39
1970-01-01 00:00:00.000000041,3993.7068,82,39
1970-01-01 00:00:00.000000042,3980.83,82,39
1970-01-01 00:00:00.000000043,3974.5686,82,39
1970-01-01 00:00:00.000000044,3955.5547,82,39
1970-01-01 00:00:00.000000045,3938.694,82,39
1970-01-01 00:00:00.000000041,3993.7068,82,40
1970-01-01 00:00:00.000000042,3980.83,82,40
1970-01-01 00:00:00.000000043,3974.5686,82,40
1970-01-01 00:00:00.000000044,3955.5547,82,40
1970-01-01 00:00:00.000000045,3938.694,82,40
1970-01-01 00:00:00.000000046,3929.8047,82,40
1970-01-01 00:00:00.000000042,3980.83,82,41
1970-01-01 00:00:00.000000043,3974.5686,82,41
1970-01-01 00:00:00.000000044,3955.5547,82,41
1970-01-01 00:00:00.000000045,3938.694,82,41
1970-01-01 00:00:00.000000046,3929.8047,82,41
1970-01-01 00:00:00.000000047,3914.4988,82,41
1970-01-01 00:00:00.000000043,3974.5686,82,42
1970-01-01 00:00:00.000000044,3955.5547,82,42
1970-01-01 00:00:00.000000045,3938.694,82,42
1970-01-01 00:00:00.000000046,3929.8047,82,42
1970-01-01 00:00:00.000000047,3914.4988,82,42
1970-01-01 00:00:00.000000048,3899.688,82,42
1970-01-01 00:00:00.000000044,3955.5547,82,43
1970-01-01 00:00:00.000000045,3938.694,82,43
1970-01-01 00:00:00.000000046,3929.8047,82,43
1970-01-01 00:00:00.000000047,3914.4988,82,43
1970-01-01 00:00:00.000000048,3899.688,82,43
1970-01-01 00:00:00.000000049,3901.602,82,43
1970-01-01 00:00:00.000000045,3938.694,82,44
1970-01-01 00:00:00.000000046,3929.8047,82,44
1970-01-01 00:00:00.000000047,3914.4988,82,44
1970-01-01 00:00:00.000000048,3899.688,82,44
1970-01-01 00:00:00.000000049,3901.602,82,44
1970-01-01 00:00:00.000000050,3898.8726,82,44
1970-01-01 00:00:00.000000046,3929.8047,82,45
1970-01-01 00:00:00.000000047,3914.4988,82,45
1970-01-01 00:00:00.000000048,3899.688,82,45
1970-01-01 00:00:00.000000049,3901.602,82,45
1970-01-01 00:00:00.000000050,3898.8726,82,45
1970-01-01 00:00:00.000000051,3903.6387,82,45
1970-01-01 00:00:00.000000047,3914.4988,82,46
1970-01-01 00:00:00.000000048,3899.688,82,46
1970-01-01 00:00:00.000000049,3901.602,82,46
1970-01-01 00:00:00.000000050,3898.8726,82,46
1970-01-01 00:00:00.000000051,3903.6387,82,46
1970-01-01 00:00:00.000000052,3921.782,82,46
1970-01-01 00:00:00.000000048,3899.688,82,47
1970-01-01 00:00:00.000000049,3901.602,82,47
1970-01-01 00:00:00.000000050,3898.8726,82,47
1970-01-01 00:00:00.000000051,3903.6387,82,47
1970-01-01 00:00:00.000000052,3921.782,82,47
1970-01-01 00:00:00.000000053,3909.5667,82,47
1970-01-01 00:00:00.000000049,3901.602,82,48
1970-01-01 00:00:00.000000050,3898.8726,82,48
1970-01-01 00:00:00.000000051,3903.6387,82,48
1970-01-01 00:00:00.000000052,3921.782,82,48
1970-01-01 00:00:00.000000053,3909.5667,82,48
1970-01-01 00:00:00.000000054,3913.044,82,48
1970-01-01 00:00:00.000000050,3898.8726,82,49
1970-01-01 00:00:00.000000051,3903.6387,82,49
1970-01-01 00:00:00.000000052,3921.782,82,49
1970-01-01 00:00:00.000000053,3909.5667,82,49
1970-01-01 00:00:00.000000054,3913.044,82,49
1970-01-01 00:00:00.000000055,3925.266,82,49
1970-01-01 00:00:00.000000051,3903.6387,82,50
1970-01-01 00:00:00.000000052,3921.782,82,50
1970-01-01 00:00:00.000000053,3909.5667,82,50
1970-01-01 00:00:00.000000054,3913.044,82,50
1970-01-01 00:00:00.000000055,3925.266,82,50
1970-01-01 00:00:00.000000056,3917.8633,82,50
1970-01-01 00:00:00.000000052,3921.782,82,51
1970-01-01 00:00:00.000000053,3909.5667,82,51
1970-01-01 00:00:00.000000054,3913.044,82,51
1970-01-01 00:00:00.000000055,3925.266,82,51
1970-01-01 00:00:00.000000056,3917.8633,82,51
1970-01-01 00:00:00.000000057,3927.77,82,51
1970-01-01 00:00:00.000000053,3909.5667,82,52
1970-01-01 00:00:00.000000054,3913.044,82,52
1970-01-01 00:00:00.000000055,3925.266,82,52
1970-01-01 00:00:00.000000056,3917.8633,82,52
1970-01-01 00:00:00.000000057,3927.77,82,52
1970-01-01 00:00:00.000000058,3937.222,82,52
1970-01-01 00:00:00.000000054,3913.044,82,53
1970-01-01 00:00:00.000000055,3925.266,82,53
1970-01-01 00:00:00.000000056,3917.8633,82,53
1970-01-01 00:00:00.000000057,3927.77,82,53
1970-01-01 00:00:00.000000058,3937.222,82,53
1970-01-01 00:00:00.000000059,3922.0767,82,53
1970-01-01 00:00:00.000000055,3925.266,82,54
1970-01-01 00:00:00.000000056,3917.8633,82,54
1970-01-01 00:00:00.000000057,3927.77,82,54
1970-01-01 00:00:00.000000058,3937.222,82,54
1970-01-01 00:00:00.000000059,3922.0767,82,54
1970-01-01 00:00:00.000000060,3924.914,82,54
1970-01-01 00:00:00.000000056,3917.8633,82,55
1970-01-01 00:00:00.000000057,3927.77,82,55
1970-01-01 00:00:00.000000058,3937.222,82,55
1970-01-01 00:00:00.000000059,3922.0767,82,55
1970-01-01 00:00:00.000000060,3924.914,82,55
1970-01-01 00:00:00.000000061,3936.505,82,55
1970-01-01 00:00:00.000000009,3345.9214,83,8
1970-01-01 00:00:00.000000010,3344.134,83,8
1970-01-01 00:00:00.000000011,3346.764,83,8
1970-01-01 00:00:00.000000012,3337.9592,83,8
1970-01-01 00:00:00.000000013,3318.3647,83,8
1970-01-01 00:00:00.000000014,3370.16,83,8
1970-01-01 00:00:00.000000010,3344.134,83,9
1970-01-01 00:00:00.000000011,3346.764,83,9
1970-01-01 00:00:00.000000012,3337.9592,83,9
1970-01-01 00:00:00.000000013,3318.3647,83,9
1970-01-01 00:00:00.000000014,3370.16,83,9
1970-01-01 00:00:00.000000015,3404.604,83,9
1970-01-01 00:00:00.000000011,3346.764,83,10
1970-01-01 00:00:00.000000012,3337.9592,83,10
1970-01-01 00:00:00.000000013,3318.3647,83,10
1970-01-01 00:00:00.000000014,3370.16,83,10
1970-01-01 00:00:00.000000015,3404.604,83,10
1970-01-01 00:00:00.000000016,3439.61,83,10
1970-01-01 00:00:00.000000012,3337.9592,83,11
1970-01-01 00:00:00.000000013,3318.3647,83,11
1970-01-01 00:00:00.000000014,3370.16,83,11
1970-01-01 00:00:00.000000015,3404.604,83,11
1970-01-01 00:00:00.000000016,3439.61,83,11
1970-01-01 00:00:00.000000017,3467.1028,83,11
1970-01-01 00:00:00.000000013,3318.3647,83,12
1970-01-01 00:00:00.000000014,3370.16,83,12
1970-01-01 00:00:00.000000015,3404.604,83,12
1970-01-01 00:00:00.000000016,3439.61,83,12
1970-01-01 00:00:00.000000017,3467.1028,83,12
1970-01-01 00:00:00.000000018,3462.89,83,12
1970-01-01 00:00:00.000000014,3370.16,83,13
1970-01-01 00:00:00.000000015,3404.604,83,13
1970-01-01 00:00:00.000000016,3439.61,83,13
1970-01-01 00:00:00.000000017,3467.1028,83,13
1970-01-01 00:00:00.000000018,3462.89,83,13
1970-01-01 00:00:00.000000019,3447.9373,83,13
1970-01-01 00:00:00.000000015,3404.604,83,14
1970-01-01 00:00:00.000000016,3439.61,83,14
1970-01-01 00:00:00.000000017,3467.1028,83,14
1970-01-01 00:00:00.000000018,3462.89,83,14
1970-01-01 00:00:00.000000019,3447.9373,83,14
1970-01-01 00:00:00.000000020,3456.828,83,14
1970-01-01 00:00:00.000000016,3439.61,83,15
1970-01-01 00:00:00.000000017,3467.1028,83,15
1970-01-01 00:00:00.000000018,3462.89,83,15
1970-01-01 00:00:00.000000019,3447.9373,83,15
1970-01-01 00:00:00.000000020,3456.828,83,15
1970-01-01 00:00:00.000000021,3465.4395,83,15
1970-01-01 00:00:00.000000017,3467.1028,83,16
1970-01-01 00:00:00.000000018,3462.89,83,16
1970-01-01 00:00:00.000000019,3447.9373,83,16
1970-01-01 00:00:00.000000020,3456.828,83,16
1970-01-01 00:00:00.000000021,3465.4395,83,16
1970-01-01 00:00:00.000000022,3455.4988,83,16
1970-01-01 00:00:00.000000018,3462.89,83,17
1970-01-01 00:00:00.000000019,3447.9373,83,17
1970-01-01 00:00:00.000000020,3456.828,83,17
1970-01-01 00:00:00.000000021,3465.4395,83,17
1970-01-01 00:00:00.000000022,3455.4988,83,17
1970-01-01 00:00:00.000000023,3453.3674,83,17
1970-01-01 00:00:00.000000019,3447.9373,83,18
1970-01-01 00:00:00.000000020,3456.828,83,18
1970-01-01 00:00:00.000000021,3465.4395,83,18
1970-01-01 00:00:00.000000022,3455.4988,83,18
1970-01-01 00:00:00.000000023,3453.3674,83,18
1970-01-01 00:00:00.000000024,3397.358,83,18
1970-01-01 00:00:00.000000020,3456.828,83,19
1970-01-01 00:00:00.000000021,3465.4395,83,19
1970-01-01 00:00:00.000000022,3455.4988,83,19
1970-01-01 00:00:00.000000023,3453.3674,83,19
1970-01-01 00:00:00.000000024,3397.358,83,19
1970-01-01 00:00:00.000000025,3368.012,83,19
1970-01-01 00:00:00.000000021,3465.4395,83,20
1970-01-01 00:00:00.000000022,3455.4988,83,20
1970-01-01 00:00:00.000000023,3453.3674,83,20
1970-01-01 00:00:00.000000024,3397.358,83,20
1970-01-01 00:00:00.000000025,3368.012,83,20
1970-01-01 00:00:00.000000026,3377.6472,83,20
1970-01-01 00:00:00.000000022,3455.4988,83,21
1970-01-01 00:00:00.000000023,3453.3674,83,21
1970-01-01 00:00:00.000000024,3397.358,83,21
1970-01-01 00:00:00.000000025,3368.012,83,21
1970-01-01 00:00:00.000000026,3377.6472,83,21
1970-01-01 00:00:00.000000027,3368.6133,83,21
1970-01-01 00:00:00.000000023,3453.3674,83,22
1970-01-01 00:00:00.000000024,3397.358,83,22
1970-01-01 00:00:00.000000025,3368.012,83,22
1970-01-01 00:00:00.000000026,3377.6472,83,22
1970-01-01 00:00:00.000000027,3368.6133,83,22
1970-01-01 00:00:00.000000028,3426.362,83,22
1970-01-01 00:00:00.000000024,3397.358,83,23
1970-01-01 00:00:00.000000025,3368.012,83,23
1970-01-01 00:00:00.000000026,3377.6472,83,23
1970-01-01 00:00:00.000000027,3368.6133,83,23
1970-01-01 00:00:00.000000028,3426.362,83,23
1970-01-01 00:00:00.000000029,3457.964,83,23
1970-01-01 00:00:00.000000025,3368.012,83,24
1970-01-01 00:00:00.000000026,3377.6472,83,24
1970-01-01 00:00:00.000000027,3368.6133,83,24
1970-01-01 00:00:00.000000028,3426.362,83,24
1970-01-01 00:00:00.000000029,3457.964,83,24
1970-01-01 00:00:00.000000030,3459.2908,83,24
1970-01-01 00:00:00.000000026,3377.6472,83,25
1970-01-01 00:00:00.000000027,3368.6133,83,25
1970-01-01 00:00:00.000000028,3426.362,83,25
1970-01-01 00:00:00.000000029,3457.964,83,25
1970-01-01 00:00:00.000000030,3459.2908,83,25
1970-01-01 00:00:00.000000031,3487.4707,83,25
1970-01-01 00:00:00.000000027,3368.6133,83,26
1970-01-01 00:00:00.000000028,3426.362,83,26
1970-01-01 00:00:00.000000029,3457.964,83,26
1970-01-01 00:00:00.000000030,3459.2908,83,26
1970-01-01 00:00:00.000000031,3487.4707,83,26
1970-01-01 00:00:00.000000032,3455.5166,83,26
1970-01-01 00:00:00.000000028,3426.362,83,27
1970-01-01 00:00:00.000000029,3457.964,83,27
1970-01-01 00:00:00.000000030,3459.2908,83,27
1970-01-01 00:00:00.000000031,3487.4707,83,27
1970-01-01 00:00:00.000000032,3455.5166,83,27
1970-01-01 00:00:00.000000033,3428.3447,83,27
1970-01-01 00:00:00.000000029,3457.964,83,28
1970-01-01 00:00:00.000000030,3459.2908,83,28
1970-01-01 00:00:00.000000031,3487.4707,83,28
1970-01-01 00:00:00.000000032,3455.5166,83,28
1970-01-01 00:00:00.000000033,3428.3447,83,28
1970-01-01 00:00:00.000000034,3400.8147,83,28
1970-01-01 00:00:00.000000030,3459.2908,83,29
1970-01-01 00:00:00.000000031,3487.4707,83,29
1970-01-01 00:00:00.000000032,3455.5166,83,29
1970-01-01 00:00:00.000000033,3428.3447,83,29
1970-01-01 00:00:00.000000034,3400.8147,83,29
1970-01-01 00:00:00.000000035,3339.588,83,29
1970-01-01 00:00:00.000000031,3487.4707,83,30
1970-01-01 00:00:00.000000032,3455.5166,83,30
1970-01-01 00:00:00.000000033,3428.3447,83,30
1970-01-01 00:00:00.000000034,3400.8147,83,30
1970-01-01 00:00:00.000000035,3339.588,83,30
1970-01-01 00:00:00.000000036,3258.3552,83,30
1970-01-01 00:00:00.000000032,3455.5166,83,31
1970-01-01 00:00:00.000000033,3428.3447,83,31
1970-01-01 00:00:00.000000034,3400.8147,83,31
1970-01-01 00:00:00.000000035,3339.588,83,31
1970-01-01 00:00:00.000000036,3258.3552,83,31
1970-01-01 00:00:00.000000037,3240.1387,83,31
1970-01-01 00:00:00.000000033,3428.3447,83,32
1970-01-01 00:00:00.000000034,3400.8147,83,32
1970-01-01 00:00:00.000000035,3339.588,83,32
1970-01-01 00:00:00.000000036,3258.3552,83,32
1970-01-01 00:00:00.000000037,3240.1387,83,32
1970-01-01 00:00:00.000000038,3248.5527,83,32
1970-01-01 00:00:00.000000034,3400.8147,83,33
1970-01-01 00:00:00.000000035,3339.588,83,33
1970-01-01 00:00:00.000000036,3258.3552,83,33
1970-01-01 00:00:00.000000037,3240.1387,83,33
1970-01-01 00:00:00.000000038,3248.5527,83,33
1970-01-01 00:00:00.000000039,3286.1606,83,33
1970-01-01 00:00:00.000000035,3339.588,83,34
1970-01-01 00:00:00.000000036,3258.3552,83,34
1970-01-01 00:00:00.000000037,3240.1387,83,34
1970-01-01 00:00:00.000000038,3248.5527,83,34
1970-01-01 00:00:00.000000039,3286.1606,83,34
1970-01-01 00:00:00.000000040,3390.7354,83,34
1970-01-01 00:00:00.000000036,3258.3552,83,35
1970-01-01 00:00:00.000000037,3240.1387,83,35
1970-01-01 00:00:00.000000038,3248.5527,83,35
1970-01-01 00:00:00.000000039,3286.1606,83,35
1970-01-01 00:00:00.000000040,3390.7354,83,35
1970-01-01 00:00:00.000000041,3420.2393,83,35
1970-01-01 00:00:00.000000037,3240.1387,83,36
1970-01-01 00:00:00.000000038,3248.5527,83,36
1970-01-01 00:00:00.000000039,3286.1606,83,36
1970-01-01 00:00:00.000000040,3390.7354,83,36
1970-01-01 00:00:00.000000041,3420.2393,83,36
1970-01-01 00:00:00.000000042,3405.5212,83,36
1970-01-01 00:00:00.000000038,3248.5527,83,37
1970-01-01 00:00:00.000000039,3286.1606,83,37
1970-01-01 00:00:00.000000040,3390.7354,83,37
1970-01-01 00:00:00.000000041,3420.2393,83,37
1970-01-01 00:00:00.000000042,3405.5212,83,37
1970-01-01 00:00:00.000000043,3398.272,83,37
1970-01-01 00:00:00.000000039,3286.1606,83,38
1970-01-01 00:00:00.000000040,3390.7354,83,38
1970-01-01 00:00:00.000000041,3420.2393,83,38
1970-01-01 00:00:00.000000042,3405.5212,83,38
1970-01-01 00:00:00.000000043,3398.272,83,38
1970-01-01 00:00:00.000000044,3396.8232,83,38
1970-01-01 00:00:00.000000040,3390.7354,83,39
1970-01-01 00:00:00.000000041,3420.2393,83,39
1970-01-01 00:00:00.000000042,3405.5212,83,39
1970-01-01 00:00:00.000000043,3398.272,83,39
1970-01-01 00:00:00.000000044,3396.8232,83,39
1970-01-01 00:00:00.000000045,3407.5007,83,39
1970-01-01 00:00:00.000000041,3420.2393,83,40
1970-01-01 00:00:00.000000042,3405.5212,83,40
1970-01-01 00:00:00.000000043,3398.272,83,40
1970-01-01 00:00:00.000000044,3396.8232,83,40
1970-01-01 00:00:00.000000045,3407.5007,83,40
1970-01-01 00:00:00.000000046,3420.748,83,40
1970-01-01 00:00:00.000000042,3405.5212,83,41
1970-01-01 00:00:00.000000043,3398.272,83,41
1970-01-01 00:00:00.000000044,3396.8232,83,41
1970-01-01 00:00:00.000000045,3407.5007,83,41
1970-01-01 00:00:00.000000046,3420.748,83,41
1970-01-01 00:00:00.000000047,3412.8286,83,41
1970-01-01 00:00:00.000000043,3398.272,83,42
1970-01-01 00:00:00.000000044,3396.8232,83,42
1970-01-01 00:00:00.000000045,3407.5007,83,42
1970-01-01 00:00:00.000000046,3420.748,83,42
1970-01-01 00:00:00.000000047,3412.8286,83,42
1970-01-01 00:00:00.000000048,3388.216,83,42
1970-01-01 00:00:00.000000044,3396.8232,83,43
1970-01-01 00:00:00.000000045,3407.5007,83,43
1970-01-01 00:00:00.000000046,3420.748,83,43
1970-01-01 00:00:00.000000047,3412.8286,83,43
1970-01-01 00:00:00.000000048,3388.216,83,43
1970-01-01 00:00:00.000000049,3333.294,83,43
1970-01-01 00:00:00.000000045,3407.5007,83,44
1970-01-01 00:00:00.000000046,3420.748,83,44
1970-01-01 00:00:00.000000047,3412.8286,83,44
1970-01-01 00:00:00.000000048,3388.216,83,44
1970-01-01 00:00:00.000000049,3333.294,83,44
1970-01-01 00:00:00.000000050,3292.4187,83,44
1970-01-01 00:00:00.000000046,3420.748,83,45
1970-01-01 00:00:00.000000047,3412.8286,83,45
1970-01-01 00:00:00.000000048,3388.216,83,45
1970-01-01 00:00:00.000000049,3333.294,83,45
1970-01-01 00:00:00.000000050,3292.4187,83,45
1970-01-01 00:00:00.000000051,3275.81,83,45
1970-01-01 00:00:00.000000047,3412.8286,83,46
1970-01-01 00:00:00.000000048,3388.216,83,46
1970-01-01 00:00:00.000000049,3333.294,83,46
1970-01-01 00:00:00.000000050,3292.4187,83,46
1970-01-01 00:00:00.000000051,3275.81,83,46
1970-01-01 00:00:00.000000052,3266.1213,83,46
1970-01-01 00:00:00.000000048,3388.216,83,47
1970-01-01 00:00:00.000000049,3333.294,83,47
