sequence_index,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000022,73.7066,197,16
1970-01-01 00:00:00.000000018,75.03473,197,17
1970-01-01 00:00:00.000000019,74.692314,197,17
1970-01-01 00:00:00.000000020,74.414536,197,17
1970-01-01 00:00:00.000000021,73.912994,197,17
1970-01-01 00:00:00.000000022,73.7066,197,17
1970-01-01 00:00:00.000000023,73.44135,197,17
1970-01-01 00:00:00.000000019,74.692314,197,18
1970-01-01 00:00:00.000000020,74.414536,197,18
1970-01-01 00:00:00.000000021,73.912994,197,18
1970-01-01 00:00:00.000000022,73.7066,197,18
1970-01-01 00:00:00.000000023,73.44135,197,18
1970-01-01 00:00:00.000000024,73.49344,197,18
1970-01-01 00:00:00.000000020,74.414536,197,19
1970-01-01 00:00:00.000000021,73.912994,197,19
1970-01-01 00:00:00.000000022,73.7066,197,19
1970-01-01 00:00:00.000000023,73.44135,197,19
1970-01-01 00:00:00.000000024,73.49344,197,19
1970-01-01 00:00:00.000000025,73.82138,197,19
1970-01-01 00:00:00.000000021,73.912994,197,20
1970-01-01 00:00:00.000000022,73.7066,197,20
1970-01-01 00:00:00.000000023,73.44135,197,20
1970-01-01 00:00:00.000000024,73.49344,197,20
1970-01-01 00:00:00.000000025,73.82138,197,20
1970-01-01 00:00:00.000000026,73.59277,197,20
1970-01-01 00:00:00.000000022,73.7066,197,21
1970-01-01 00:00:00.000000023,73.44135,197,21
1970-01-01 00:00:00.000000024,73.49344,197,21
1970-01-01 00:00:00.000000025,73.82138,197,21
1970-01-01 00:00:00.000000026,73.59277,197,21
1970-01-01 00:00:00.000000027,73.40373,197,21
1970-01-01 00:00:00.000000023,73.44135,197,22
1970-01-01 00:00:00.000000024,73.49344,197,22
1970-01-01 00:00:00.000000025,73.82138,197,22
1970-01-01 00:00:00.000000026,73.59277,197,22
1970-01-01 00:00:00.000000027,73.40373,197,22
1970-01-01 00:00:00.000000028,72.914734,197,22
1970-01-01 00:00:00.000000024,73.49344,197,23
1970-01-01 00:00:00.000000025,73.82138,197,23
1970-01-01 00:00:00.000000026,73.59277,197,23
1970-01-01 00:00:00.000000027,73.40373,197,23
1970-01-01 00:00:00.000000028,72.914734,197,23
1970-01-01 00:00:00.000000029,72.893524,197,23
1970-01-01 00:00:00.000000025,73.82138,197,24
1970-01-01 00:00:00.000000026,73.59277,197,24
1970-01-01 00:00:00.000000027,73.40373,197,24
1970-01-01 00:00:00.000000028,72.914734,197,24
1970-01-01 00:00:00.000000029,72.893524,197,24
1970-01-01 00:00:00.000000030,72.86266,197,24
1970-01-01 00:00:00.000000026,73.59277,197,25
1970-01-01 00:00:00.000000027,73.40373,197,25
1970-01-01 00:00:00.000000028,72.914734,197,25
1970-01-01 00:00:00.000000029,72.893524,197,25
1970-01-01 00:00:00.000000030,72.86266,197,25
1970-01-01 00:00:00.000000031,72.65721,197,25
1970-01-01 00:00:00.000000027,73.40373,197,26
1970-01-01 00:00:00.000000028,72.914734,197,26
1970-01-01 00:00:00.000000029,72.893524,197,26
1970-01-01 00:00:00.000000030,72.86266,197,26
1970-01-01 00:00:00.000000031,72.65721,197,26
