sequence_index,return,block_idx,fcst_origin
1970-01-01 00:00:00.000000090,160.51744,111,89
1970-01-01 00:00:00.000000091,157.6881,111,90
1970-01-01 00:00:00.000000092,158.54294,111,91
1970-01-01 00:00:00.000000093,156.91573,111,92
1970-01-01 00:00:00.000000094,155.88916,111,93
1970-01-01 00:00:00.000000095,155.10037,111,94
1970-01-01 00:00:00.000000096,158.64363,111,95
1970-01-01 00:00:00.000000097,160.5123,111,96
1970-01-01 00:00:00.000000098,160.74364,111,97
1970-01-01 00:00:00.000000099,161.13524,111,98
1970-01-01 00:00:00.000000100,160.77873,111,99
1970-01-01 00:00:00.000000101,162.99773,111,100
1970-01-01 00:00:00.000000102,163.7608,111,101
1970-01-01 00:00:00.000000103,167.3519,111,102
1970-01-01 00:00:00.000000104,163.57687,111,103
1970-01-01 00:00:00.000000105,168.3957,111,104
1970-01-01 00:00:00.000000106,167.39687,111,105
1970-01-01 00:00:00.000000107,167.5406,111,106
1970-01-01 00:00:00.000000108,170.124,111,107
1970-01-01 00:00:00.000000109,167.8682,111,108
1970-01-01 00:00:00.000000110,169.00946,111,109
1970-01-01 00:00:00.000000111,167.01474,111,110
1970-01-01 00:00:00.000000112,169.67984,111,111
1970-01-01 00:00:00.000000113,171.06596,111,112
1970-01-01 00:00:00.000000114,167.25803,111,113
1970-01-01 00:00:00.000000115,169.15463,111,114
1970-01-01 00:00:00.000000116,170.26474,111,115
1970-01-01 00:00:00.000000117,170.99586,111,116
1970-01-01 00:00:00.000000118,172.61104,111,117
1970-01-01 00:00:00.000000119,172.15536,111,118
1970-01-01 00:00:00.000000120,171.96957,111,119
1970-01-01 00:00:00.000000121,172.5222,111,120
1970-01-01 00:00:00.000000122,173.08467,111,121
1970-01-01 00:00:00.000000123,175.76233,111,122
1970-01-01 00:00:00.000000124,175.51833,111,123
1970-01-01 00:00:00.000000125,175.30997,111,124
1970-01-01 00:00:00.000000126,174.75723,111,125
1970-01-01 00:00:00.000000127,174.71797,111,126
1970-01-01 00:00:00.000000128,175.1513,111,127
1970-01-01 00:00:00.000000129,173.92804,111,128
1970-01-01 00:00:00.000000130,174.46777,111,129
1970-01-01 00:00:00.000000131,174.0124,111,130
1970-01-01 00:00:00.000000132,172.73833,111,131
1970-01-01 00:00:00.000000133,170.84467,111,132
1970-01-01 00:00:00.000000134,168.25766,111,133
1970-01-01 00:00:00.000000135,170.41783,111,134
1970-01-01 00:00:00.000000136,167.5534,111,135
1970-01-01 00:00:00.000000137,164.10704,111,136
1970-01-01 00:00:00.000000138,168.12866,111,137
1970-01-01 00:00:00.000000139,165.70093,111,138
1970-01-01 00:00:00.000000140,169.0982,111,139
1970-01-01 00:00:00.000000141,168.50883,111,140
1970-01-01 00:00:00.000000142,169.12273,111,141
1970-01-01 00:00:00.000000143,167.8135,111,142
1970-01-01 00:00:00.000000144,168.8117,111,143
1970-01-01 00:00:00.000000145,168.1978,111,144
1970-01-01 00:00:00.000000146,166.0902,111,145
1970-01-01 00:00:00.000000147,165.93657,111,146
1970-01-01 00:00:00.000000148,169.24843,111,147
1970-01-01 00:00:00.000000149,169.03467,111,148
1970-01-01 00:00:00.000000150,169.57074,111,149
1970-01-01 00:00:00.000000151,167.58743,111,150
1970-01-01 00:00:00.000000152,170.66083,111,151
1970-01-01 00:00:00.000000153,170.88423,111,152
1970-01-01 00:00:00.000000154,172.4213,111,153
1970-01-01 00:00:00.000000155,173.56596,111,154
1970-01-01 00:00:00.000000156,173.14163,111,155
1970-01-01 00:00:00.000000157,174.64864,111,156
1970-01-01 00:00:00.000000158,175.61557,111,157
1970-01-01 00:00:00.000000159,176.53583,111,158
1970-01-01 00:00:00.000000160,176.03284,111,159
1970-01-01 00:00:00.000000161,178.47047,111,160
1970-01-01 00:00:00.000000162,178.14656,111,161
1970-01-01 00:00:00.000000163,176.83987,111,162
1970-01-01 00:00:00.000000164,177.0637,111,163
1970-01-01 00:00:00.000000165,177.65646,111,164
1970-01-01 00:00:00.000000166,179.87097,111,165
1970-01-01 00:00:00.000000167,179.99957,111,166
1970-01-01 00:00:00.000000168,180.22104,111,167
1970-01-01 00:00:00.000000169,180.46007,111,168
1970-01-01 00:00:00.000000170,178.7916,111,169
1970-01-01 00:00:00.000000171,175.5411,111,170
1970-01-01 00:00:00.000000172,176.79253,111,171
1970-01-01 00:00:00.000000173,173.29907,111,172
1970-01-01 00:00:00.000000174,173.31493,111,173
1970-01-01 00:00:00.000000175,175.09486,111,174
1970-01-01 00:00:00.000000176,174.69316,111,175
1970-01-01 00:00:00.000000177,175.11197,111,176
1970-01-01 00:00:00.000000178,179.62407,111,177
1970-01-01 00:00:00.000000179,180.56897,111,178
1970-01-01 00:00:00.000000180,180.5148,111,179
1970-01-01 00:00:00.000000181,179.21426,111,180
1970-01-01 00:00:00.000000182,177.0179,111,181
1970-01-01 00:00:00.000000183,178.07333,111,182
1970-01-01 00:00:00.000000184,177.56534,111,183
1970-01-01 00:00:00.000000185,176.27806,111,184
1970-01-01 00:00:00.000000186,178.73553,111,185
1970-01-01 00:00:00.000000187,180.9471,111,186
1970-01-01 00:00:00.000000188,176.24023,111,187
1970-01-01 00:00:00.000000189,179.13327,111,188
1970-01-01 00:00:00.000000190,179.9691,111,189
1970-01-01 00:00:00.000000191,182.16907,111,190
1970-01-01 00:00:00.000000192,184.63474,111,191
1970-01-01 00:00:00.000000193,185.9846,111,192
1970-01-01 00:00:00.000000194,190.39436,111,193
1970-01-01 00:00:00.000000195,192.04457,111,194
1970-01-01 00:00:00.000000196,196.131,111,195
1970-01-01 00:00:00.000000197,200.35443,111,196
1970-01-01 00:00:00.000000198,199.92334,111,197
1970-01-01 00:00:00.000000199,194.44777,111,198
1970-01-01 00:00:00.000000200,201.21106,111,199
1970-01-01 00:00:00.000000201,195.85054,111,200
1970-01-01 00:00:00.000000202,196.74977,111,201
1970-01-01 00:00:00.000000203,197.02847,111,202
1970-01-01 00:00:00.000000204,176.24507,111,203
1970-01-01 00:00:00.000000205,171.81023,111,204
1970-01-01 00:00:00.000000206,185.3708,111,205
1970-01-01 00:00:00.000000207,202.44,111,206
1970-01-01 00:00:00.000000208,214.95573,111,207
1970-01-01 00:00:00.000000209,210.97513,111,208
1970-01-01 00:00:00.000000210,204.43806,111,209
1970-01-01 00:00:00.000000211,191.40663,111,210
1970-01-01 00:00:00.000000212,183.45807,111,211
1970-01-01 00:00:00.000000213,171.9861,111,212
1970-01-01 00:00:00.000000214,167.23044,111,213
1970-01-01 00:00:00.000000215,161.0865,111,214
1970-01-01 00:00:00.000000216,158.92706,111,215
1970-01-01 00:00:00.000000217,159.14447,111,216
1970-01-01 00:00:00.000000218,158.62637,111,217
1970-01-01 00:00:00.000000219,161.8676,111,218
1970-01-01 00:00:00.000000220,158.20497,111,219
1970-01-01 00:00:00.000000221,159.3993,111,220
1970-01-01 00:00:00.000000222,157.28383,111,221
1970-01-01 00:00:00.000000223,156.51686,111,222
1970-01-01 00:00:00.000000224,158.12694,111,223
1970-01-01 00:00:00.000000225,153.89397,111,224
1970-01-01 00:00:00.000000226,149.4284,111,225
1970-01-01 00:00:00.000000227,148.7597,111,226
1970-01-01 00:00:00.000000228,153.60933,111,227
1970-01-01 00:00:00.000000229,150.88127,111,228
1970-01-01 00:00:00.000000230,155.82593,111,229
1970-01-01 00:00:00.000000231,153.65863,111,230
1970-01-01 00:00:00.000000232,157.79637,111,231
1970-01-01 00:00:00.000000233,158.41133,111,232
1970-01-01 00:00:00.000000234,161.1449,111,233
1970-01-01 00:00:00.000000235,164.1362,111,234
1970-01-01 00:00:00.000000236,166.5398,111,235
1970-01-01 00:00:00.000000237,167.39233,111,236
1970-01-01 00:00:00.000000238,160.13493,111,237
1970-01-01 00:00:00.000000239,164.47104,111,238
1970-01-01 00:00:00.000000240,157.8006,111,239
1970-01-01 00:00:00.000000241,141.85767,111,240
1970-01-01 00:00:00.000000242,146.87297,111,241
1970-01-01 00:00:00.000000243,145.7789,111,242
1970-01-01 00:00:00.000000244,151.71,111,243
1970-01-01 00:00:00.000000245,154.75026,111,244
1970-01-01 00:00:00.000000246,159.48697,111,245
1970-01-01 00:00:00.000000247,161.06703,111,246
1970-01-01 00:00:00.000000248,165.3189,111,247
1970-01-01 00:00:00.000000249,158.51543,111,248
1970-01-01 00:00:00.000000250,170.88217,111,249
1970-01-01 00:00:00.000000251,159.9029,111,250
1970-01-01 00:00:00.000000252,158.8046,111,251
1970-01-01 00:00:00.000000253,165.12637,111,252
1970-01-01 00:00:00.000000254,165.33606,111,253
1970-01-01 00:00:00.000000255,169.2013,111,254
1970-01-01 00:00:00.000000256,168.4853,111,255
1970-01-01 00:00:00.000000257,170.3187,111,256
1970-01-01 00:00:00.000000258,171.7115,111,257
1970-01-01 00:00:00.000000259,169.23666,111,258
1970-01-01 00:00:00.000000260,170.95284,111,259
1970-01-01 00:00:00.000000261,172.29367,111,260
1970-01-01 00:00:00.000000262,169.08813,111,261
1970-01-01 00:00:00.000000263,168.40237,111,262
1970-01-01 00:00:00.000000264,170.15094,111,263
1970-01-01 00:00:00.000000265,164.38933,111,264
1970-01-01 00:00:00.000000266,169.42087,111,265
1970-01-01 00:00:00.000000267,159.31076,111,266
1970-01-01 00:00:00.000000268,161.74507,111,267
1970-01-01 00:00:00.000000269,161.49344,111,268
1970-01-01 00:00:00.000000270,163.61937,111,269
1970-01-01 00:00:00.000000271,164.69344,111,270
1970-01-01 00:00:00.000000272,165.2968,111,271
1970-01-01 00:00:00.000000273,167.40433,111,272
1970-01-01 00:00:00.000000274,170.37653,111,273
1970-01-01 00:00:00.000000275,172.22464,111,274
1970-01-01 00:00:00.000000276,177.30223,111,275
1970-01-01 00:00:00.000000277,175.5826,111,276
1970-01-01 00:00:00.000000278,175.63597,111,277
1970-01-01 00:00:00.000000279,172.6529,111,278
1970-01-01 00:00:00.000000280,170.39537,111,279
1970-01-01 00:00:00.000000281,167.3911,111,280
1970-01-01 00:00:00.000000282,169.57674,111,281
1970-01-01 00:00:00.000000283,171.19814,111,282
1970-01-01 00:00:00.000000284,168.6665,111,283
1970-01-01 00:00:00.000000285,169.62683,111,284
1970-01-01 00:00:00.000000286,169.53394,111,285
1970-01-01 00:00:00.000000287,174.54964,111,286
1970-01-01 00:00:00.000000288,179.2228,111,287
1970-01-01 00:00:00.000000289,177.2733,111,288
1970-01-01 00:00:00.000000290,178.3801,111,289
1970-01-01 00:00:00.000000291,179.31947,111,290
1970-01-01 00:00:00.000000292,184.78703,111,291
1970-01-01 00:00:00.000000293,188.62717,111,292
1970-01-01 00:00:00.000000294,192.09047,111,293
1970-01-01 00:00:00.000000295,194.5055,111,294
1970-01-01 00:00:00.000000296,191.95256,111,295
1970-01-01 00:00:00.000000297,195.31857,111,296
1970-01-01 00:00:00.000000298,194.67827,111,297
1970-01-01 00:00:00.000000299,194.0597,111,298
1970-01-01 00:00:00.000000300,192.0485,111,299
1970-01-01 00:00:00.000000301,187.6314,111,300
1970-01-01 00:00:00.000000302,184.5175,111,301
1970-01-01 00:00:00.000000303,183.7092,111,302
1970-01-01 00:00:00.000000304,181.59576,111,303
1970-01-01 00:00:00.000000305,181.47676,111,304
1970-01-01 00:00:00.000000306,184.07597,111,305
1970-01-01 00:00:00.000000307,186.18584,111,306
1970-01-01 00:00:00.000000308,180.10707,111,307
1970-01-01 00:00:00.000000309,181.18634,111,308
1970-01-01 00:00:00.000000310,180.16867,111,309
1970-01-01 00:00:00.000000311,178.70126,111,310
1970-01-01 00:00:00.000000312,178.71474,111,311
1970-01-01 00:00:00.000000313,175.92447,111,312
1970-01-01 00:00:00.000000314,172.51343,111,313
1970-01-01 00:00:00.000000315,171.36757,111,314
1970-01-01 00:00:00.000000316,170.5433,111,315
1970-01-01 00:00:00.000000317,175.18533,111,316
1970-01-01 00:00:00.000000318,176.49107,111,317
1970-01-01 00:00:00.000000319,177.2015,111,318
1970-01-01 00:00:00.000000320,177.06197,111,319
1970-01-01 00:00:00.000000321,173.134,111,320
1970-01-01 00:00:00.000000322,171.9742,111,321
1970-01-01 00:00:00.000000323,171.58884,111,322
1970-01-01 00:00:00.000000324,169.6424,111,323
1970-01-01 00:00:00.000000325,168.71164,111,324
1970-01-01 00:00:00.000000326,168.26584,111,325
1970-01-01 00:00:00.000000327,166.32797,111,326
1970-01-01 00:00:00.000000328,164.6026,111,327
1970-01-01 00:00:00.000000329,166.58057,111,328
1970-01-01 00:00:00.000000330,172.4317,111,329
1970-01-01 00:00:00.000000331,166.05383,111,330
1970-01-01 00:00:00.000000332,166.31644,111,331
1970-01-01 00:00:00.000000333,164.0401,111,332
1970-01-01 00:00:00.000000334,163.09143,111,333
1970-01-01 00:00:00.000000335,161.45163,111,334
1970-01-01 00:00:00.000000336,159.21637,111,335
1970-01-01 00:00:00.000000337,156.7836,111,336
1970-01-01 00:00:00.000000338,153.8953,111,337
1970-01-01 00:00:00.000000339,152.3542,111,338
1970-01-01 00:00:00.000000340,158.4235,111,339
1970-01-01 00:00:00.000000341,160.8789,111,340
1970-01-01 00:00:00.000000342,164.9492,111,341
1970-01-01 00:00:00.000000343,156.8916,111,342
1970-01-01 00:00:00.000000344,158.67836,111,343
1970-01-01 00:00:00.000000345,157.31483,111,344
1970-01-01 00:00:00.000000346,156.20203,111,345
1970-01-01 00:00:00.000000347,152.46024,111,346
1970-01-01 00:00:00.000000348,146.4519,111,347
1970-01-01 00:00:00.000000349,146.00673,111,348
1970-01-01 00:00:00.000000350,144.55544,111,349
1970-01-01 00:00:00.000000351,150.45,111,350
1970-01-01 00:00:00.000000352,155.32156,111,351
1970-01-01 00:00:00.000000353,159.05074,111,352
1970-01-01 00:00:00.000000354,151.73557,111,353
1970-01-01 00:00:00.000000355,152.2876,111,354
1970-01-01 00:00:00.000000356,151.59436,111,355
1970-01-01 00:00:00.000000357,151.06357,111,356
1970-01-01 00:00:00.000000358,149.98506,111,357
1970-01-01 00:00:00.000000359,149.37427,111,358
1970-01-01 00:00:00.000000360,149.23103,111,359
1970-01-01 00:00:00.000000361,144.30806,111,360
1970-01-01 00:00:00.000000362,146.5327,111,361
1970-01-01 00:00:00.000000363,150.96727,111,362
1970-01-01 00:00:00.000000364,154.49406,111,363
1970-01-01 00:00:00.000000365,159.84807,111,364
1970-01-01 00:00:00.000000366,153.01086,111,365
1970-01-01 00:00:00.000000367,151.75386,111,366
1970-01-01 00:00:00.000000368,154.53853,111,367
1970-01-01 00:00:00.000000369,157.20107,111,368
1970-01-01 00:00:00.000000370,157.7678,111,369
1970-01-01 00:00:00.000000371,153.61996,111,370
1970-01-01 00:00:00.000000372,153.3499,111,371
1970-01-01 00:00:00.000000373,151.52287,111,372
1970-01-01 00:00:00.000000374,150.65424,111,373
1970-01-01 00:00:00.000000375,147.82164,111,374
1970-01-01 00:00:00.000000376,150.07863,111,375
1970-01-01 00:00:00.000000377,157.88303,111,376
1970-01-01 00:00:00.000000378,164.32584,111,377
1970-01-01 00:00:00.000000379,158.82513,111,378
1970-01-01 00:00:00.000000380,156.1836,111,379
1970-01-01 00:00:00.000000381,155.4395,111,380
1970-01-01 00:00:00.000000382,154.7211,111,381
1970-01-01 00:00:00.000000383,154.0991,111,382
1970-01-01 00:00:00.000000384,151.93817,111,383
1970-01-01 00:00:00.000000385,150.06163,111,384
1970-01-01 00:00:00.000000386,149.9329,111,385
1970-01-01 00:00:00.000000387,149.3567,111,386
1970-01-01 00:00:00.000000388,149.6821,111,387
1970-01-01 00:00:00.000000389,150.9081,111,388
1970-01-01 00:00:00.000000390,160.28943,111,389
1970-01-01 00:00:00.000000391,166.0623,111,390
1970-01-01 00:00:00.000000392,163.30586,111,391
1970-01-01 00:00:00.000000393,160.02963,111,392
1970-01-01 00:00:00.000000394,158.8364,111,393
1970-01-01 00:00:00.000000395,160.8214,111,394
1970-01-01 00:00:00.000000396,160.0586,111,395
1970-01-01 00:00:00.000000397,159.17836,111,396
1970-01-01 00:00:00.000000398,160.50436,111,397
1970-01-01 00:00:00.000000399,160.63353,111,398
1970-01-01 00:00:00.000000400,161.3719,111,399
1970-01-01 00:00:00.000000401,160.81464,111,400
1970-01-01 00:00:00.000000402,161.68787,111,401
1970-01-01 00:00:00.000000403,162.33093,111,402
1970-01-01 00:00:00.000000404,165.21013,111,403
1970-01-01 00:00:00.000000405,175.41034,111,404
1970-01-01 00:00:00.000000406,177.87384,111,405
1970-01-01 00:00:00.000000407,171.96936,111,406
1970-01-01 00:00:00.000000408,172.83034,111,407
1970-01-01 00:00:00.000000409,175.45314,111,408
1970-01-01 00:00:00.000000410,177.32657,111,409
1970-01-01 00:00:00.000000411,177.4626,111,410
1970-01-01 00:00:00.000000412,181.26543,111,411
1970-01-01 00:00:00.000000413,179.69563,111,412
1970-01-01 00:00:00.000000414,181.45143,111,413
1970-01-01 00:00:00.000000415,181.88724,111,414
1970-01-01 00:00:00.000000416,181.9756,111,415
1970-01-01 00:00:00.000000417,183.7958,111,416
1970-01-01 00:00:00.000000418,183.7055,111,417
1970-01-01 00:00:00.000000419,182.45404,111,418
1970-01-01 00:00:00.000000420,182.28937,111,419
1970-01-01 00:00:00.000000421,182.49986,111,420
1970-01-01 00:00:00.000000422,181.39326,111,421
1970-01-01 00:00:00.000000423,186.18953,111,422
1970-01-01 00:00:00.000000424,189.78864,111,423
1970-01-01 00:00:00.000000425,190.33513,111,424
1970-01-01 00:00:00.000000426,189.89386,111,425
1970-01-01 00:00:00.000000427,190.66133,111,426
1970-01-01 00:00:00.000000428,188.8168,111,427
1970-01-01 00:00:00.000000429,188.58687,111,428
1970-01-01 00:00:00.000000430,192.48036,111,429
1970-01-01 00:00:00.000000431,194.2969,111,430
1970-01-01 00:00:00.000000432,196.08337,111,431
1970-01-01 00:00:00.000000433,198.14763,111,432
1970-01-01 00:00:00.000000434,203.01097,111,433
1970-01-01 00:00:00.000000435,207.43803,111,434
1970-01-01 00:00:00.000000436,212.41087,111,435
1970-01-01 00:00:00.000000437,217.96016,111,436
1970-01-01 00:00:00.000000438,222.17427,111,437
1970-01-01 00:00:00.000000439,225.7794,111,438
1970-01-01 00:00:00.000000440,229.5947,111,439
1970-01-01 00:00:00.000000441,235.83704,111,440
1970-01-01 00:00:00.000000442,236.6757,111,441
1970-01-01 00:00:00.000000443,241.35823,111,442
1970-01-01 00:00:00.000000444,243.4683,111,443
1970-01-01 00:00:00.000000445,244.26984,111,444
1970-01-01 00:00:00.000000446,240.2915,111,445
1970-01-01 00:00:00.000000447,225.42566,111,446
1970-01-01 00:00:00.000000448,212.098,111,447
1970-01-01 00:00:00.000000449,197.9143,111,448
1970-01-01 00:00:00.000000450,186.22427,111,449
1970-01-01 00:00:00.000000451,173.9753,111,450
1970-01-01 00:00:00.000000452,171.55383,111,451
1970-01-01 00:00:00.000000453,162.55156,111,452
1970-01-01 00:00:00.000000454,161.255,111,453
1970-01-01 00:00:00.000000455,168.5453,111,454
1970-01-01 00:00:00.000000456,178.66617,111,455
1970-01-01 00:00:00.000000457,187.98964,111,456
1970-01-01 00:00:00.000000458,196.04533,111,457
1970-01-01 00:00:00.000000459,200.15714,111,458
1970-01-01 00:00:00.000000460,206.38533,111,459
1970-01-01 00:00:00.000000461,209.89523,111,460
1970-01-01 00:00:00.000000462,217.21687,111,461
1970-01-01 00:00:00.000000463,218.5991,111,462
1970-01-01 00:00:00.000000464,225.48363,111,463
1970-01-01 00:00:00.000000465,229.5517,111,464
1970-01-01 00:00:00.000000466,233.1404,111,465
1970-01-01 00:00:00.000000467,237.65503,111,466
1970-01-01 00:00:00.000000468,240.96454,111,467
1970-01-01 00:00:00.000000469,245.92354,111,468
1970-01-01 00:00:00.000000470,248.98637,111,469
1970-01-01 00:00:00.000000471,253.2221,111,470
1970-01-01 00:00:00.000000472,256.49255,111,471
1970-01-01 00:00:00.000000473,253.79506,111,472
1970-01-01 00:00:00.000000474,239.56284,111,473
1970-01-01 00:00:00.000000475,225.66353,111,474
1970-01-01 00:00:00.000000476,212.54353,111,475
1970-01-01 00:00:00.000000477,185.86104,111,476
1970-01-01 00:00:00.000000478,140.42667,111,477
1970-01-01 00:00:00.000000479,82.6465,111,478
1970-01-01 00:00:00.000000480,62.057407,111,479
1970-01-01 00:00:00.000000481,48.66719,111,480
1970-01-01 00:00:00.000000482,55.064938,111,481
1970-01-01 00:00:00.000000483,59.80755,111,482
1970-01-01 00:00:00.000000484,63.91942,111,483
1970-01-01 00:00:00.000000485,70.90478,111,484
1970-01-01 00:00:00.000000486,75.99417,111,485
1970-01-01 00:00:00.000000487,86.94051,111,486
1970-01-01 00:00:00.000000488,101.235374,111,487
1970-01-01 00:00:00.000000489,114.06517,111,488
1970-01-01 00:00:00.000000490,121.46647,111,489
1970-01-01 00:00:00.000000491,125.493835,111,490
1970-01-01 00:00:00.000000492,131.98346,111,491
1970-01-01 00:00:00.000000493,130.34306,111,492
1970-01-01 00:00:00.000000494,133.96117,111,493
1970-01-01 00:00:00.000000495,134.81934,111,494
1970-01-01 00:00:00.000000496,135.17117,111,495
1970-01-01 00:00:00.000000497,137.2515,111,496
1970-01-01 00:00:00.000000498,140.3976,111,497
1970-01-01 00:00:00.000000499,140.82857,111,498
1970-01-01 00:00:00.000000500,143.69127,111,499
1970-01-01 00:00:00.000000501,136.4788,111,500
1970-01-01 00:00:00.000000502,135.6757,111,501
1970-01-01 00:00:00.000000503,141.31624,111,502
1970-01-01 00:00:00.000000504,135.82336,111,503
1970-01-01 00:00:00.000000505,141.57657,111,504
1970-01-01 00:00:00.000000506,143.95013,111,505
1970-01-01 00:00:00.000000507,147.33966,111,506
1970-01-01 00:00:00.000000508,148.28386,111,507
1970-01-01 00:00:00.000000509,154.29187,111,508
1970-01-01 00:00:00.000000510,157.39734,111,509
1970-01-01 00:00:00.000000511,162.02356,111,510
1970-01-01 00:00:00.000000512,165.3797,111,511
1970-01-01 00:00:00.000000513,169.44907,111,512
1970-01-01 00:00:00.000000514,174.94443,111,513
1970-01-01 00:00:00.000000515,179.89354,111,514
1970-01-01 00:00:00.000000516,183.19583,111,515
1970-01-01 00:00:00.000000517,181.90497,111,516
1970-01-01 00:00:00.000000518,175.42673,111,517
1970-01-01 00:00:00.000000519,177.2545,111,518
1970-01-01 00:00:00.000000520,173.5529,111,519
1970-01-01 00:00:00.000000521,170.88797,111,520
1970-01-01 00:00:00.000000522,168.87013,111,521
1970-01-01 00:00:00.000000523,168.2052,111,522
1970-01-01 00:00:00.000000524,171.76714,111,523
1970-01-01 00:00:00.000000525,169.65247,111,524
1970-01-01 00:00:00.000000526,170.81866,111,525
1970-01-01 00:00:00.000000527,177.1012,111,526
1970-01-01 00:00:00.000000528,180.52283,111,527
1970-01-01 00:00:00.000000529,187.29294,111,528
1970-01-01 00:00:00.000000530,191.7845,111,529
1970-01-01 00:00:00.000000531,188.64366,111,530
1970-01-01 00:00:00.000000532,184.45796,111,531
1970-01-01 00:00:00.000000533,179.83366,111,532
1970-01-01 00:00:00.000000534,179.76744,111,533
1970-01-01 00:00:00.000000535,177.82323,111,534
1970-01-01 00:00:00.000000536,172.43736,111,535
1970-01-01 00:00:00.000000537,170.41856,111,536
1970-01-01 00:00:00.000000538,164.07623,111,537
1970-01-01 00:00:00.000000539,157.45363,111,538
1970-01-01 00:00:00.000000540,150.60037,111,539
1970-01-01 00:00:00.000000541,145.31763,111,540
1970-01-01 00:00:00.000000542,144.8058,111,541
