sequence_index,first_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000017,88.40276,188,14
1970-01-01 00:00:00.000000018,87.57233,188,14
1970-01-01 00:00:00.000000019,88.143326,188,14
1970-01-01 00:00:00.000000020,88.343925,188,14
1970-01-01 00:00:00.000000016,88.82813,188,15
1970-01-01 00:00:00.000000017,88.40276,188,15
1970-01-01 00:00:00.000000018,87.57233,188,15
1970-01-01 00:00:00.000000019,88.143326,188,15
1970-01-01 00:00:00.000000020,88.343925,188,15
1970-01-01 00:00:00.000000021,88.58698,188,15
1970-01-01 00:00:00.000000017,88.40276,188,16
1970-01-01 00:00:00.000000018,87.57233,188,16
1970-01-01 00:00:00.000000019,88.143326,188,16
1970-01-01 00:00:00.000000020,88.343925,188,16
1970-01-01 00:00:00.000000021,88.58698,188,16
1970-01-01 00:00:00.000000022,88.22916,188,16
1970-01-01 00:00:00.000000018,87.57233,188,17
1970-01-01 00:00:00.000000019,88.143326,188,17
1970-01-01 00:00:00.000000020,88.343925,188,17
1970-01-01 00:00:00.000000021,88.58698,188,17
1970-01-01 00:00:00.000000022,88.22916,188,17
1970-01-01 00:00:00.000000023,87.55497,188,17
1970-01-01 00:00:00.000000019,88.143326,188,18
1970-01-01 00:00:00.000000020,88.343925,188,18
1970-01-01 00:00:00.000000021,88.58698,188,18
1970-01-01 00:00:00.000000022,88.22916,188,18
1970-01-01 00:00:00.000000023,87.55497,188,18
1970-01-01 00:00:00.000000024,88.234955,188,18
1970-01-01 00:00:00.000000020,88.343925,188,19
1970-01-01 00:00:00.000000021,88.58698,188,19
1970-01-01 00:00:00.000000022,88.22916,188,19
1970-01-01 00:00:00.000000023,87.55497,188,19
1970-01-01 00:00:00.000000024,88.234955,188,19
1970-01-01 00:00:00.000000025,88.80882,188,19
1970-01-01 00:00:00.000000021,88.58698,188,20
1970-01-01 00:00:00.000000022,88.22916,188,20
1970-01-01 00:00:00.000000023,87.55497,188,20
1970-01-01 00:00:00.000000024,88.234955,188,20
1970-01-01 00:00:00.000000025,88.80882,188,20
1970-01-01 00:00:00.000000026,88.74036,188,20
1970-01-01 00:00:00.000000022,88.22916,188,21
1970-01-01 00:00:00.000000023,87.55497,188,21
1970-01-01 00:00:00.000000024,88.234955,188,21
1970-01-01 00:00:00.000000025,88.80882,188,21
1970-01-01 00:00:00.000000026,88.74036,188,21
1970-01-01 00:00:00.000000027,88.86862,188,21
1970-01-01 00:00:00.000000023,87.55497,188,22
1970-01-01 00:00:00.000000024,88.234955,188,22
1970-01-01 00:00:00.000000025,88.80882,188,22
1970-01-01 00:00:00.000000026,88.74036,188,22
1970-01-01 00:00:00.000000027,88.86862,188,22
1970-01-01 00:00:00.000000028,88.27836,188,22
1970-01-01 00:00:00.000000024,88.234955,188,23
1970-01-01 00:00:00.000000025,88.80882,188,23
1970-01-01 00:00:00.000000026,88.74036,188,23
1970-01-01 00:00:00.000000027,88.86862,188,23
1970-01-01 00:00:00.000000028,88.27836,188,23
1970-01-01 00:00:00.000000029,87.762375,188,23
1970-01-01 00:00:00.000000025,88.80882,188,24
1970-01-01 00:00:00.000000026,88.74036,188,24
1970-01-01 00:00:00.000000027,88.86862,188,24
1970-01-01 00:00:00.000000028,88.27836,188,24
1970-01-01 00:00:00.000000029,87.762375,188,24
1970-01-01 00:00:00.000000030,87.980316,188,24
1970-01-01 00:00:00.000000026,88.74036,188,25
1970-01-01 00:00:00.000000027,88.86862,188,25
1970-01-01 00:00:00.000000028,88.27836,188,25
1970-01-01 00:00:00.000000029,87.762375,188,25
1970-01-01 00:00:00.000000030,87.980316,188,25
1970-01-01 00:00:00.000000031,87.9755,188,25
1970-01-01 00:00:00.000000027,88.86862,188,26
1970-01-01 00:00:00.000000028,88.27836,188,26
1970-01-01 00:00:00.000000029,87.762375,188,26
1970-01-01 00:00:00.000000030,87.980316,188,26
1970-01-01 00:00:00.000000031,87.9755,188,26
1970-01-01 00:00:00.000000032,88.26484,188,26
1970-01-01 00:00:00.000000028,88.27836,188,27
1970-01-01 00:00:00.000000029,87.762375,188,27
1970-01-01 00:00:00.000000030,87.980316,188,27
1970-01-01 00:00:00.000000031,87.9755,188,27
1970-01-01 00:00:00.000000032,88.26484,188,27
1970-01-01 00:00:00.000000033,88.33911,188,27
1970-01-01 00:00:00.000000029,87.762375,188,28
1970-01-01 00:00:00.000000030,87.980316,188,28
1970-01-01 00:00:00.000000031,87.9755,188,28
1970-01-01 00:00:00.000000032,88.26484,188,28
1970-01-01 00:00:00.000000033,88.33911,188,28
1970-01-01 00:00:00.000000034,87.95235,188,28
1970-01-01 00:00:00.000000030,87.980316,188,29
1970-01-01 00:00:00.000000031,87.9755,188,29
1970-01-01 00:00:00.000000032,88.26484,188,29
1970-01-01 00:00:00.000000033,88.33911,188,29
1970-01-01 00:00:00.000000034,87.95235,188,29
1970-01-01 00:00:00.000000035,89.42035,188,29
1970-01-01 00:00:00.000000031,87.9755,188,30
1970-01-01 00:00:00.000000032,88.26484,188,30
1970-01-01 00:00:00.000000033,88.33911,188,30
1970-01-01 00:00:00.000000034,87.95235,188,30
1970-01-01 00:00:00.000000035,89.42035,188,30
1970-01-01 00:00:00.000000036,90.24305,188,30
1970-01-01 00:00:00.000000032,88.26484,188,31
1970-01-01 00:00:00.000000033,88.33911,188,31
1970-01-01 00:00:00.000000034,87.95235,188,31
1970-01-01 00:00:00.000000035,89.42035,188,31
1970-01-01 00:00:00.000000036,90.24305,188,31
1970-01-01 00:00:00.000000037,90.65876,188,31
1970-01-01 00:00:00.000000033,88.33911,188,32
1970-01-01 00:00:00.000000034,87.95235,188,32
1970-01-01 00:00:00.000000035,89.42035,188,32
1970-01-01 00:00:00.000000036,90.24305,188,32
1970-01-01 00:00:00.000000037,90.65876,188,32
1970-01-01 00:00:00.000000038,90.417625,188,32
1970-01-01 00:00:00.000000034,87.95235,188,33
1970-01-01 00:00:00.000000035,89.42035,188,33
1970-01-01 00:00:00.000000036,90.24305,188,33
1970-01-01 00:00:00.000000037,90.65876,188,33
1970-01-01 00:00:00.000000038,90.417625,188,33
1970-01-01 00:00:00.000000039,90.30671,188,33
1970-01-01 00:00:00.000000035,89.42035,188,34
1970-01-01 00:00:00.000000036,90.24305,188,34
1970-01-01 00:00:00.000000037,90.65876,188,34
1970-01-01 00:00:00.000000038,90.417625,188,34
1970-01-01 00:00:00.000000039,90.30671,188,34
1970-01-01 00:00:00.000000040,90.18422,188,34
1970-01-01 00:00:00.000000036,90.24305,188,35
1970-01-01 00:00:00.000000037,90.65876,188,35
1970-01-01 00:00:00.000000038,90.417625,188,35
1970-01-01 00:00:00.000000039,90.30671,188,35
1970-01-01 00:00:00.000000040,90.18422,188,35
1970-01-01 00:00:00.000000041,90.1823,188,35
1970-01-01 00:00:00.000000037,90.65876,188,36
1970-01-01 00:00:00.000000038,90.417625,188,36
1970-01-01 00:00:00.000000039,90.30671,188,36
1970-01-01 00:00:00.000000040,90.18422,188,36
1970-01-01 00:00:00.000000041,90.1823,188,36
1970-01-01 00:00:00.000000042,89.74441,188,36
1970-01-01 00:00:00.000000038,90.417625,188,37
1970-01-01 00:00:00.000000039,90.30671,188,37
1970-01-01 00:00:00.000000040,90.18422,188,37
1970-01-01 00:00:00.000000041,90.1823,188,37
1970-01-01 00:00:00.000000042,89.74441,188,37
1970-01-01 00:00:00.000000043,89.84858,188,37
1970-01-01 00:00:00.000000039,90.30671,188,38
1970-01-01 00:00:00.000000040,90.18422,188,38
1970-01-01 00:00:00.000000041,90.1823,188,38
1970-01-01 00:00:00.000000042,89.74441,188,38
1970-01-01 00:00:00.000000043,89.84858,188,38
1970-01-01 00:00:00.000000044,89.70582,188,38
1970-01-01 00:00:00.000000040,90.18422,188,39
1970-01-01 00:00:00.000000041,90.1823,188,39
1970-01-01 00:00:00.000000042,89.74441,188,39
1970-01-01 00:00:00.000000043,89.84858,188,39
1970-01-01 00:00:00.000000044,89.70582,188,39
1970-01-01 00:00:00.000000045,89.53125,188,39
1970-01-01 00:00:00.000000041,90.1823,188,40
1970-01-01 00:00:00.000000042,89.74441,188,40
1970-01-01 00:00:00.000000043,89.84858,188,40
1970-01-01 00:00:00.000000044,89.70582,188,40
1970-01-01 00:00:00.000000045,89.53125,188,40
1970-01-01 00:00:00.000000046,89.02487,188,40
1970-01-01 00:00:00.000000042,89.74441,188,41
1970-01-01 00:00:00.000000043,89.84858,188,41
1970-01-01 00:00:00.000000044,89.70582,188,41
1970-01-01 00:00:00.000000045,89.53125,188,41
1970-01-01 00:00:00.000000046,89.02487,188,41
1970-01-01 00:00:00.000000047,90.63657,188,41
1970-01-01 00:00:00.000000043,89.84858,188,42
1970-01-01 00:00:00.000000044,89.70582,188,42
1970-01-01 00:00:00.000000045,89.53125,188,42
1970-01-01 00:00:00.000000046,89.02487,188,42
1970-01-01 00:00:00.000000047,90.63657,188,42
1970-01-01 00:00:00.000000048,91.45929,188,42
1970-01-01 00:00:00.000000044,89.70582,188,43
1970-01-01 00:00:00.000000045,89.53125,188,43
1970-01-01 00:00:00.000000046,89.02487,188,43
1970-01-01 00:00:00.000000047,90.63657,188,43
1970-01-01 00:00:00.000000048,91.45929,188,43
1970-01-01 00:00:00.000000049,91.602036,188,43
1970-01-01 00:00:00.000000045,89.53125,188,44
1970-01-01 00:00:00.000000046,89.02487,188,44
1970-01-01 00:00:00.000000047,90.63657,188,44
1970-01-01 00:00:00.000000048,91.45929,188,44
1970-01-01 00:00:00.000000049,91.602036,188,44
1970-01-01 00:00:00.000000050,91.26929,188,44
1970-01-01 00:00:00.000000046,89.02487,188,45
1970-01-01 00:00:00.000000047,90.63657,188,45
1970-01-01 00:00:00.000000048,91.45929,188,45
1970-01-01 00:00:00.000000049,91.602036,188,45
1970-01-01 00:00:00.000000050,91.26929,188,45
1970-01-01 00:00:00.000000051,91.03684,188,45
1970-01-01 00:00:00.000000047,90.63657,188,46
1970-01-01 00:00:00.000000048,91.45929,188,46
1970-01-01 00:00:00.000000049,91.602036,188,46
1970-01-01 00:00:00.000000050,91.26929,188,46
1970-01-01 00:00:00.000000051,91.03684,188,46
1970-01-01 00:00:00.000000052,91.19792,188,46
1970-01-01 00:00:00.000000048,91.45929,188,47
1970-01-01 00:00:00.000000049,91.602036,188,47
1970-01-01 00:00:00.000000050,91.26929,188,47
1970-01-01 00:00:00.000000051,91.03684,188,47
1970-01-01 00:00:00.000000052,91.19792,188,47
1970-01-01 00:00:00.000000053,91.52103,188,47
1970-01-01 00:00:00.000000049,91.602036,188,48
1970-01-01 00:00:00.000000050,91.26929,188,48
1970-01-01 00:00:00.000000051,91.03684,188,48
1970-01-01 00:00:00.000000052,91.19792,188,48
1970-01-01 00:00:00.000000053,91.52103,188,48
1970-01-01 00:00:00.000000054,91.72549,188,48
1970-01-01 00:00:00.000000050,91.26929,188,49
1970-01-01 00:00:00.000000051,91.03684,188,49
1970-01-01 00:00:00.000000052,91.19792,188,49
1970-01-01 00:00:00.000000053,91.52103,188,49
1970-01-01 00:00:00.000000054,91.72549,188,49
1970-01-01 00:00:00.000000055,91.783356,188,49
1970-01-01 00:00:00.000000051,91.03684,188,50
1970-01-01 00:00:00.000000052,91.19792,188,50
1970-01-01 00:00:00.000000053,91.52103,188,50
1970-01-01 00:00:00.000000054,91.72549,188,50
1970-01-01 00:00:00.000000055,91.783356,188,50
1970-01-01 00:00:00.000000056,92.31674,188,50
1970-01-01 00:00:00.000000052,91.19792,188,51
1970-01-01 00:00:00.000000053,91.52103,188,51
1970-01-01 00:00:00.000000054,91.72549,188,51
1970-01-01 00:00:00.000000055,91.783356,188,51
1970-01-01 00:00:00.000000056,92.31674,188,51
1970-01-01 00:00:00.000000057,92.1412,188,51
1970-01-01 00:00:00.000000053,91.52103,188,52
1970-01-01 00:00:00.000000054,91.72549,188,52
1970-01-01 00:00:00.000000055,91.783356,188,52
1970-01-01 00:00:00.000000056,92.31674,188,52
1970-01-01 00:00:00.000000057,92.1412,188,52
1970-01-01 00:00:00.000000058,92.13733,188,52
1970-01-01 00:00:00.000000054,91.72549,188,53
1970-01-01 00:00:00.000000055,91.783356,188,53
1970-01-01 00:00:00.000000056,92.31674,188,53
1970-01-01 00:00:00.000000057,92.1412,188,53
1970-01-01 00:00:00.000000058,92.13733,188,53
1970-01-01 00:00:00.000000059,91.93866,188,53
1970-01-01 00:00:00.000000055,91.783356,188,54
1970-01-01 00:00:00.000000056,92.31674,188,54
1970-01-01 00:00:00.000000057,92.1412,188,54
1970-01-01 00:00:00.000000058,92.13733,188,54
1970-01-01 00:00:00.000000059,91.93866,188,54
1970-01-01 00:00:00.000000060,91.601074,188,54
1970-01-01 00:00:00.000000004,89.6171,189,3
1970-01-01 00:00:00.000000005,89.0056,189,3
1970-01-01 00:00:00.000000006,90.36169,189,3
1970-01-01 00:00:00.000000007,90.68286,189,3
1970-01-01 00:00:00.000000008,90.89796,189,3
1970-01-01 00:00:00.000000009,90.72626,189,3
1970-01-01 00:00:00.000000005,89.0056,189,4
1970-01-01 00:00:00.000000006,90.36169,189,4
1970-01-01 00:00:00.000000007,90.68286,189,4
1970-01-01 00:00:00.000000008,90.89796,189,4
1970-01-01 00:00:00.000000009,90.72626,189,4
1970-01-01 00:00:00.000000010,90.279686,189,4
1970-01-01 00:00:00.000000006,90.36169,189,5
1970-01-01 00:00:00.000000007,90.68286,189,5
1970-01-01 00:00:00.000000008,90.89796,189,5
1970-01-01 00:00:00.000000009,90.72626,189,5
1970-01-01 00:00:00.000000010,90.279686,189,5
1970-01-01 00:00:00.000000011,90.1871,189,5
1970-01-01 00:00:00.000000007,90.68286,189,6
1970-01-01 00:00:00.000000008,90.89796,189,6
1970-01-01 00:00:00.000000009,90.72626,189,6
1970-01-01 00:00:00.000000010,90.279686,189,6
1970-01-01 00:00:00.000000011,90.1871,189,6
1970-01-01 00:00:00.000000012,89.83894,189,6
1970-01-01 00:00:00.000000008,90.89796,189,7
1970-01-01 00:00:00.000000009,90.72626,189,7
1970-01-01 00:00:00.000000010,90.279686,189,7
1970-01-01 00:00:00.000000011,90.1871,189,7
1970-01-01 00:00:00.000000012,89.83894,189,7
1970-01-01 00:00:00.000000013,89.699066,189,7
1970-01-01 00:00:00.000000009,90.72626,189,8
1970-01-01 00:00:00.000000010,90.279686,189,8
1970-01-01 00:00:00.000000011,90.1871,189,8
1970-01-01 00:00:00.000000012,89.83894,189,8
1970-01-01 00:00:00.000000013,89.699066,189,8
1970-01-01 00:00:00.000000014,89.429985,189,8
1970-01-01 00:00:00.000000010,90.279686,189,9
1970-01-01 00:00:00.000000011,90.1871,189,9
1970-01-01 00:00:00.000000012,89.83894,189,9
1970-01-01 00:00:00.000000013,89.699066,189,9
1970-01-01 00:00:00.000000014,89.429985,189,9
1970-01-01 00:00:00.000000015,89.59588,189,9
1970-01-01 00:00:00.000000011,90.1871,189,10
1970-01-01 00:00:00.000000012,89.83894,189,10
1970-01-01 00:00:00.000000013,89.699066,189,10
1970-01-01 00:00:00.000000014,89.429985,189,10
1970-01-01 00:00:00.000000015,89.59588,189,10
1970-01-01 00:00:00.000000016,88.83101,189,10
1970-01-01 00:00:00.000000012,89.83894,189,11
1970-01-01 00:00:00.000000013,89.699066,189,11
1970-01-01 00:00:00.000000014,89.429985,189,11
1970-01-01 00:00:00.000000015,89.59588,189,11
1970-01-01 00:00:00.000000016,88.83101,189,11
1970-01-01 00:00:00.000000017,88.91204,189,11
1970-01-01 00:00:00.000000013,89.699066,189,12
1970-01-01 00:00:00.000000014,89.429985,189,12
1970-01-01 00:00:00.000000015,89.59588,189,12
1970-01-01 00:00:00.000000016,88.83101,189,12
1970-01-01 00:00:00.000000017,88.91204,189,12
1970-01-01 00:00:00.000000018,90.58063,189,12
1970-01-01 00:00:00.000000014,89.429985,189,13
1970-01-01 00:00:00.000000015,89.59588,189,13
1970-01-01 00:00:00.000000016,88.83101,189,13
1970-01-01 00:00:00.000000017,88.91204,189,13
1970-01-01 00:00:00.000000018,90.58063,189,13
1970-01-01 00:00:00.000000019,90.62404,189,13
1970-01-01 00:00:00.000000015,89.59588,189,14
1970-01-01 00:00:00.000000016,88.83101,189,14
1970-01-01 00:00:00.000000017,88.91204,189,14
1970-01-01 00:00:00.000000018,90.58063,189,14
1970-01-01 00:00:00.000000019,90.62404,189,14
1970-01-01 00:00:00.000000020,90.25462,189,14
1970-01-01 00:00:00.000000016,88.83101,189,15
1970-01-01 00:00:00.000000017,88.91204,189,15
1970-01-01 00:00:00.000000018,90.58063,189,15
1970-01-01 00:00:00.000000019,90.62404,189,15
1970-01-01 00:00:00.000000020,90.25462,189,15
1970-01-01 00:00:00.000000021,89.50618,189,15
1970-01-01 00:00:00.000000017,88.91204,189,16
1970-01-01 00:00:00.000000018,90.58063,189,16
1970-01-01 00:00:00.000000019,90.62404,189,16
1970-01-01 00:00:00.000000020,90.25462,189,16
1970-01-01 00:00:00.000000021,89.50618,189,16
1970-01-01 00:00:00.000000022,89.18211,189,16
1970-01-01 00:00:00.000000018,90.58063,189,17
1970-01-01 00:00:00.000000019,90.62404,189,17
1970-01-01 00:00:00.000000020,90.25462,189,17
1970-01-01 00:00:00.000000021,89.50618,189,17
1970-01-01 00:00:00.000000022,89.18211,189,17
1970-01-01 00:00:00.000000023,88.83874,189,17
1970-01-01 00:00:00.000000019,90.62404,189,18
1970-01-01 00:00:00.000000020,90.25462,189,18
1970-01-01 00:00:00.000000021,89.50618,189,18
1970-01-01 00:00:00.000000022,89.18211,189,18
1970-01-01 00:00:00.000000023,88.83874,189,18
1970-01-01 00:00:00.000000024,88.58604,189,18
1970-01-01 00:00:00.000000020,90.25462,189,19
1970-01-01 00:00:00.000000021,89.50618,189,19
1970-01-01 00:00:00.000000022,89.18211,189,19
1970-01-01 00:00:00.000000023,88.83874,189,19
1970-01-01 00:00:00.000000024,88.58604,189,19
1970-01-01 00:00:00.000000025,88.6275,189,19
1970-01-01 00:00:00.000000021,89.50618,189,20
1970-01-01 00:00:00.000000022,89.18211,189,20
1970-01-01 00:00:00.000000023,88.83874,189,20
1970-01-01 00:00:00.000000024,88.58604,189,20
1970-01-01 00:00:00.000000025,88.6275,189,20
1970-01-01 00:00:00.000000026,88.36805,189,20
1970-01-01 00:00:00.000000022,89.18211,189,21
1970-01-01 00:00:00.000000023,88.83874,189,21
1970-01-01 00:00:00.000000024,88.58604,189,21
1970-01-01 00:00:00.000000025,88.6275,189,21
1970-01-01 00:00:00.000000026,88.36805,189,21
1970-01-01 00:00:00.000000027,88.308266,189,21
1970-01-01 00:00:00.000000023,88.83874,189,22
1970-01-01 00:00:00.000000024,88.58604,189,22
1970-01-01 00:00:00.000000025,88.6275,189,22
1970-01-01 00:00:00.000000026,88.36805,189,22
1970-01-01 00:00:00.000000027,88.308266,189,22
1970-01-01 00:00:00.000000028,87.50483,189,22
1970-01-01 00:00:00.000000024,88.58604,189,23
1970-01-01 00:00:00.000000025,88.6275,189,23
1970-01-01 00:00:00.000000026,88.36805,189,23
1970-01-01 00:00:00.000000027,88.308266,189,23
1970-01-01 00:00:00.000000028,87.50483,189,23
1970-01-01 00:00:00.000000029,89.21103,189,23
1970-01-01 00:00:00.000000025,88.6275,189,24
1970-01-01 00:00:00.000000026,88.36805,189,24
1970-01-01 00:00:00.000000027,88.308266,189,24
1970-01-01 00:00:00.000000028,87.50483,189,24
1970-01-01 00:00:00.000000029,89.21103,189,24
1970-01-01 00:00:00.000000030,90.15625,189,24
1970-01-01 00:00:00.000000026,88.36805,189,25
1970-01-01 00:00:00.000000027,88.308266,189,25
1970-01-01 00:00:00.000000028,87.50483,189,25
1970-01-01 00:00:00.000000029,89.21103,189,25
1970-01-01 00:00:00.000000030,90.15625,189,25
1970-01-01 00:00:00.000000031,89.77526,189,25
1970-01-01 00:00:00.000000027,88.308266,189,26
1970-01-01 00:00:00.000000028,87.50483,189,26
1970-01-01 00:00:00.000000029,89.21103,189,26
1970-01-01 00:00:00.000000030,90.15625,189,26
1970-01-01 00:00:00.000000031,89.77526,189,26
1970-01-01 00:00:00.000000032,90.027,189,26
1970-01-01 00:00:00.000000028,87.50483,189,27
1970-01-01 00:00:00.000000029,89.21103,189,27
1970-01-01 00:00:00.000000030,90.15625,189,27
1970-01-01 00:00:00.000000031,89.77526,189,27
1970-01-01 00:00:00.000000032,90.027,189,27
1970-01-01 00:00:00.000000033,89.19463,189,27
1970-01-01 00:00:00.000000029,89.21103,189,28
1970-01-01 00:00:00.000000030,90.15625,189,28
1970-01-01 00:00:00.000000031,89.77526,189,28
1970-01-01 00:00:00.000000032,90.027,189,28
1970-01-01 00:00:00.000000033,89.19463,189,28
1970-01-01 00:00:00.000000034,88.76736,189,28
1970-01-01 00:00:00.000000030,90.15625,189,29
1970-01-01 00:00:00.000000031,89.77526,189,29
1970-01-01 00:00:00.000000032,90.027,189,29
1970-01-01 00:00:00.000000033,89.19463,189,29
1970-01-01 00:00:00.000000034,88.76736,189,29
1970-01-01 00:00:00.000000035,88.41626,189,29
1970-01-01 00:00:00.000000031,89.77526,189,30
1970-01-01 00:00:00.000000032,90.027,189,30
1970-01-01 00:00:00.000000033,89.19463,189,30
1970-01-01 00:00:00.000000034,88.76736,189,30
1970-01-01 00:00:00.000000035,88.41626,189,30
1970-01-01 00:00:00.000000036,88.200226,189,30
1970-01-01 00:00:00.000000032,90.027,189,31
1970-01-01 00:00:00.000000033,89.19463,189,31
1970-01-01 00:00:00.000000034,88.76736,189,31
1970-01-01 00:00:00.000000035,88.41626,189,31
1970-01-01 00:00:00.000000036,88.200226,189,31
1970-01-01 00:00:00.000000037,87.83276,189,31
1970-01-01 00:00:00.000000033,89.19463,189,32
1970-01-01 00:00:00.000000034,88.76736,189,32
1970-01-01 00:00:00.000000035,88.41626,189,32
1970-01-01 00:00:00.000000036,88.200226,189,32
1970-01-01 00:00:00.000000037,87.83276,189,32
1970-01-01 00:00:00.000000038,87.27525,189,32
1970-01-01 00:00:00.000000034,88.76736,189,33
1970-01-01 00:00:00.000000035,88.41626,189,33
1970-01-01 00:00:00.000000036,88.200226,189,33
1970-01-01 00:00:00.000000037,87.83276,189,33
1970-01-01 00:00:00.000000038,87.27525,189,33
1970-01-01 00:00:00.000000039,87.10165,189,33
1970-01-01 00:00:00.000000035,88.41626,189,34
1970-01-01 00:00:00.000000036,88.200226,189,34
1970-01-01 00:00:00.000000037,87.83276,189,34
1970-01-01 00:00:00.000000038,87.27525,189,34
1970-01-01 00:00:00.000000039,87.10165,189,34
1970-01-01 00:00:00.000000040,88.176125,189,34
1970-01-01 00:00:00.000000036,88.200226,189,35
1970-01-01 00:00:00.000000037,87.83276,189,35
1970-01-01 00:00:00.000000038,87.27525,189,35
1970-01-01 00:00:00.000000039,87.10165,189,35
1970-01-01 00:00:00.000000040,88.176125,189,35
1970-01-01 00:00:00.000000041,88.732635,189,35
1970-01-01 00:00:00.000000037,87.83276,189,36
1970-01-01 00:00:00.000000038,87.27525,189,36
1970-01-01 00:00:00.000000039,87.10165,189,36
1970-01-01 00:00:00.000000040,88.176125,189,36
1970-01-01 00:00:00.000000041,88.732635,189,36
1970-01-01 00:00:00.000000042,89.41843,189,36
1970-01-01 00:00:00.000000038,87.27525,189,37
1970-01-01 00:00:00.000000039,87.10165,189,37
1970-01-01 00:00:00.000000040,88.176125,189,37
1970-01-01 00:00:00.000000041,88.732635,189,37
1970-01-01 00:00:00.000000042,89.41843,189,37
1970-01-01 00:00:00.000000043,88.985344,189,37
1970-01-01 00:00:00.000000039,87.10165,189,38
1970-01-01 00:00:00.000000040,88.176125,189,38
1970-01-01 00:00:00.000000041,88.732635,189,38
1970-01-01 00:00:00.000000042,89.41843,189,38
1970-01-01 00:00:00.000000043,88.985344,189,38
1970-01-01 00:00:00.000000044,88.550354,189,38
1970-01-01 00:00:00.000000040,88.176125,189,39
1970-01-01 00:00:00.000000041,88.732635,189,39
1970-01-01 00:00:00.000000042,89.41843,189,39
1970-01-01 00:00:00.000000043,88.985344,189,39
1970-01-01 00:00:00.000000044,88.550354,189,39
1970-01-01 00:00:00.000000045,87.89449,189,39
1970-01-01 00:00:00.000000041,88.732635,189,40
1970-01-01 00:00:00.000000042,89.41843,189,40
