sequence_index,gran1_blain,block_idx,fcst_origin
1970-01-01 00:00:00.000000020,3923.4907,84,19
1970-01-01 00:00:00.000000021,3924.6853,84,19
1970-01-01 00:00:00.000000022,3910.642,84,19
1970-01-01 00:00:00.000000023,3907.02,84,19
1970-01-01 00:00:00.000000024,3908.8406,84,19
1970-01-01 00:00:00.000000025,3899.732,84,19
1970-01-01 00:00:00.000000021,3924.6853,84,20
1970-01-01 00:00:00.000000022,3910.642,84,20
1970-01-01 00:00:00.000000023,3907.02,84,20
1970-01-01 00:00:00.000000024,3908.8406,84,20
1970-01-01 00:00:00.000000025,3899.732,84,20
1970-01-01 00:00:00.000000026,3905.4707,84,20
1970-01-01 00:00:00.000000022,3910.642,84,21
1970-01-01 00:00:00.000000023,3907.02,84,21
1970-01-01 00:00:00.000000024,3908.8406,84,21
1970-01-01 00:00:00.000000025,3899.732,84,21
1970-01-01 00:00:00.000000026,3905.4707,84,21
1970-01-01 00:00:00.000000027,3907.2114,84,21
1970-01-01 00:00:00.000000023,3907.02,84,22
1970-01-01 00:00:00.000000024,3908.8406,84,22
1970-01-01 00:00:00.000000025,3899.732,84,22
1970-01-01 00:00:00.000000026,3905.4707,84,22
1970-01-01 00:00:00.000000027,3907.2114,84,22
1970-01-01 00:00:00.000000028,3904.2415,84,22
1970-01-01 00:00:00.000000024,3908.8406,84,23
1970-01-01 00:00:00.000000025,3899.732,84,23
1970-01-01 00:00:00.000000026,3905.4707,84,23
1970-01-01 00:00:00.000000027,3907.2114,84,23
1970-01-01 00:00:00.000000028,3904.2415,84,23
1970-01-01 00:00:00.000000029,3919.9006,84,23
1970-01-01 00:00:00.000000025,3899.732,84,24
1970-01-01 00:00:00.000000026,3905.4707,84,24
1970-01-01 00:00:00.000000027,3907.2114,84,24
1970-01-01 00:00:00.000000028,3904.2415,84,24
1970-01-01 00:00:00.000000029,3919.9006,84,24
1970-01-01 00:00:00.000000030,3925.8452,84,24
1970-01-01 00:00:00.000000026,3905.4707,84,25
1970-01-01 00:00:00.000000027,3907.2114,84,25
1970-01-01 00:00:00.000000028,3904.2415,84,25
1970-01-01 00:00:00.000000029,3919.9006,84,25
1970-01-01 00:00:00.000000030,3925.8452,84,25
1970-01-01 00:00:00.000000031,3930.2466,84,25
1970-01-01 00:00:00.000000027,3907.2114,84,26
1970-01-01 00:00:00.000000028,3904.2415,84,26
1970-01-01 00:00:00.000000029,3919.9006,84,26
1970-01-01 00:00:00.000000030,3925.8452,84,26
1970-01-01 00:00:00.000000031,3930.2466,84,26
1970-01-01 00:00:00.000000032,3945.6833,84,26
1970-01-01 00:00:00.000000028,3904.2415,84,27
1970-01-01 00:00:00.000000029,3919.9006,84,27
1970-01-01 00:00:00.000000030,3925.8452,84,27
1970-01-01 00:00:00.000000031,3930.2466,84,27
1970-01-01 00:00:00.000000032,3945.6833,84,27
1970-01-01 00:00:00.000000033,3945.72,84,27
1970-01-01 00:00:00.000000029,3919.9006,84,28
1970-01-01 00:00:00.000000030,3925.8452,84,28
1970-01-01 00:00:00.000000031,3930.2466,84,28
1970-01-01 00:00:00.000000032,3945.6833,84,28
1970-01-01 00:00:00.000000033,3945.72,84,28
1970-01-01 00:00:00.000000034,3952.9187,84,28
1970-01-01 00:00:00.000000030,3925.8452,84,29
1970-01-01 00:00:00.000000031,3930.2466,84,29
1970-01-01 00:00:00.000000032,3945.6833,84,29
1970-01-01 00:00:00.000000033,3945.72,84,29
1970-01-01 00:00:00.000000034,3952.9187,84,29
1970-01-01 00:00:00.000000035,3964.7554,84,29
1970-01-01 00:00:00.000000031,3930.2466,84,30
1970-01-01 00:00:00.000000032,3945.6833,84,30
1970-01-01 00:00:00.000000033,3945.72,84,30
1970-01-01 00:00:00.000000034,3952.9187,84,30
1970-01-01 00:00:00.000000035,3964.7554,84,30
1970-01-01 00:00:00.000000036,3960.5974,84,30
1970-01-01 00:00:00.000000032,3945.6833,84,31
1970-01-01 00:00:00.000000033,3945.72,84,31
1970-01-01 00:00:00.000000034,3952.9187,84,31
1970-01-01 00:00:00.000000035,3964.7554,84,31
1970-01-01 00:00:00.000000036,3960.5974,84,31
1970-01-01 00:00:00.000000037,3979.3286,84,31
1970-01-01 00:00:00.000000033,3945.72,84,32
1970-01-01 00:00:00.000000034,3952.9187,84,32
1970-01-01 00:00:00.000000035,3964.7554,84,32
1970-01-01 00:00:00.000000036,3960.5974,84,32
1970-01-01 00:00:00.000000037,3979.3286,84,32
1970-01-01 00:00:00.000000038,3994.3086,84,32
1970-01-01 00:00:00.000000034,3952.9187,84,33
1970-01-01 00:00:00.000000035,3964.7554,84,33
1970-01-01 00:00:00.000000036,3960.5974,84,33
1970-01-01 00:00:00.000000037,3979.3286,84,33
1970-01-01 00:00:00.000000038,3994.3086,84,33
1970-01-01 00:00:00.000000039,3990.4492,84,33
1970-01-01 00:00:00.000000035,3964.7554,84,34
1970-01-01 00:00:00.000000036,3960.5974,84,34
1970-01-01 00:00:00.000000037,3979.3286,84,34
1970-01-01 00:00:00.000000038,3994.3086,84,34
1970-01-01 00:00:00.000000039,3990.4492,84,34
1970-01-01 00:00:00.000000040,3998.5874,84,34
1970-01-01 00:00:00.000000036,3960.5974,84,35
1970-01-01 00:00:00.000000037,3979.3286,84,35
1970-01-01 00:00:00.000000038,3994.3086,84,35
1970-01-01 00:00:00.000000039,3990.4492,84,35
1970-01-01 00:00:00.000000040,3998.5874,84,35
1970-01-01 00:00:00.000000041,3993.7068,84,35
1970-01-01 00:00:00.000000037,3979.3286,84,36
1970-01-01 00:00:00.000000038,3994.3086,84,36
1970-01-01 00:00:00.000000039,3990.4492,84,36
1970-01-01 00:00:00.000000040,3998.5874,84,36
1970-01-01 00:00:00.000000041,3993.7068,84,36
1970-01-01 00:00:00.000000042,3980.83,84,36
1970-01-01 00:00:00.000000038,3994.3086,84,37
1970-01-01 00:00:00.000000039,3990.4492,84,37
1970-01-01 00:00:00.000000040,3998.5874,84,37
1970-01-01 00:00:00.000000041,3993.7068,84,37
1970-01-01 00:00:00.000000042,3980.83,84,37
1970-01-01 00:00:00.000000043,3974.5686,84,37
1970-01-01 00:00:00.000000039,3990.4492,84,38
1970-01-01 00:00:00.000000040,3998.5874,84,38
1970-01-01 00:00:00.000000041,3993.7068,84,38
1970-01-01 00:00:00.000000042,3980.83,84,38
1970-01-01 00:00:00.000000043,3974.5686,84,38
1970-01-01 00:00:00.000000044,3955.5547,84,38
1970-01-01 00:00:00.000000040,3998.5874,84,39
1970-01-01 00:00:00.000000041,3993.7068,84,39
1970-01-01 00:00:00.000000042,3980.83,84,39
1970-01-01 00:00:00.000000043,3974.5686,84,39
1970-01-01 00:00:00.000000044,3955.5547,84,39
1970-01-01 00:00:00.000000045,3938.694,84,39
1970-01-01 00:00:00.000000041,3993.7068,84,40
1970-01-01 00:00:00.000000042,3980.83,84,40
1970-01-01 00:00:00.000000043,3974.5686,84,40
1970-01-01 00:00:00.000000044,3955.5547,84,40
1970-01-01 00:00:00.000000045,3938.694,84,40
1970-01-01 00:00:00.000000046,3929.8047,84,40
1970-01-01 00:00:00.000000042,3980.83,84,41
1970-01-01 00:00:00.000000043,3974.5686,84,41
1970-01-01 00:00:00.000000044,3955.5547,84,41
1970-01-01 00:00:00.000000045,3938.694,84,41
1970-01-01 00:00:00.000000046,3929.8047,84,41
1970-01-01 00:00:00.000000047,3914.4988,84,41
1970-01-01 00:00:00.000000043,3974.5686,84,42
1970-01-01 00:00:00.000000044,3955.5547,84,42
1970-01-01 00:00:00.000000045,3938.694,84,42
1970-01-01 00:00:00.000000046,3929.8047,84,42
1970-01-01 00:00:00.000000047,3914.4988,84,42
1970-01-01 00:00:00.000000048,3899.688,84,42
1970-01-01 00:00:00.000000044,3955.5547,84,43
1970-01-01 00:00:00.000000045,3938.694,84,43
1970-01-01 00:00:00.000000046,3929.8047,84,43
1970-01-01 00:00:00.000000047,3914.4988,84,43
1970-01-01 00:00:00.000000048,3899.688,84,43
1970-01-01 00:00:00.000000049,3901.602,84,43
1970-01-01 00:00:00.000000045,3938.694,84,44
1970-01-01 00:00:00.000000046,3929.8047,84,44
1970-01-01 00:00:00.000000047,3914.4988,84,44
1970-01-01 00:00:00.000000048,3899.688,84,44
1970-01-01 00:00:00.000000049,3901.602,84,44
1970-01-01 00:00:00.000000050,3898.8726,84,44
1970-01-01 00:00:00.000000046,3929.8047,84,45
1970-01-01 00:00:00.000000047,3914.4988,84,45
1970-01-01 00:00:00.000000048,3899.688,84,45
1970-01-01 00:00:00.000000049,3901.602,84,45
1970-01-01 00:00:00.000000050,3898.8726,84,45
1970-01-01 00:00:00.000000051,3903.6387,84,45
1970-01-01 00:00:00.000000047,3914.4988,84,46
1970-01-01 00:00:00.000000048,3899.688,84,46
1970-01-01 00:00:00.000000049,3901.602,84,46
1970-01-01 00:00:00.000000050,3898.8726,84,46
1970-01-01 00:00:00.000000051,3903.6387,84,46
1970-01-01 00:00:00.000000052,3921.782,84,46
1970-01-01 00:00:00.000000048,3899.688,84,47
1970-01-01 00:00:00.000000049,3901.602,84,47
1970-01-01 00:00:00.000000050,3898.8726,84,47
1970-01-01 00:00:00.000000051,3903.6387,84,47
1970-01-01 00:00:00.000000052,3921.782,84,47
1970-01-01 00:00:00.000000053,3909.5667,84,47
1970-01-01 00:00:00.000000049,3901.602,84,48
1970-01-01 00:00:00.000000050,3898.8726,84,48
1970-01-01 00:00:00.000000051,3903.6387,84,48
1970-01-01 00:00:00.000000052,3921.782,84,48
1970-01-01 00:00:00.000000053,3909.5667,84,48
1970-01-01 00:00:00.000000054,3913.044,84,48
1970-01-01 00:00:00.000000050,3898.8726,84,49
1970-01-01 00:00:00.000000051,3903.6387,84,49
1970-01-01 00:00:00.000000052,3921.782,84,49
1970-01-01 00:00:00.000000053,3909.5667,84,49
1970-01-01 00:00:00.000000054,3913.044,84,49
1970-01-01 00:00:00.000000055,3925.266,84,49
1970-01-01 00:00:00.000000051,3903.6387,84,50
1970-01-01 00:00:00.000000052,3921.782,84,50
1970-01-01 00:00:00.000000053,3909.5667,84,50
1970-01-01 00:00:00.000000054,3913.044,84,50
1970-01-01 00:00:00.000000055,3925.266,84,50
1970-01-01 00:00:00.000000056,3917.8633,84,50
1970-01-01 00:00:00.000000052,3921.782,84,51
1970-01-01 00:00:00.000000053,3909.5667,84,51
1970-01-01 00:00:00.000000054,3913.044,84,51
1970-01-01 00:00:00.000000055,3925.266,84,51
1970-01-01 00:00:00.000000056,3917.8633,84,51
1970-01-01 00:00:00.000000057,3927.77,84,51
1970-01-01 00:00:00.000000053,3909.5667,84,52
1970-01-01 00:00:00.000000054,3913.044,84,52
1970-01-01 00:00:00.000000055,3925.266,84,52
1970-01-01 00:00:00.000000056,3917.8633,84,52
1970-01-01 00:00:00.000000057,3927.77,84,52
1970-01-01 00:00:00.000000058,3937.222,84,52
1970-01-01 00:00:00.000000054,3913.044,84,53
1970-01-01 00:00:00.000000055,3925.266,84,53
1970-01-01 00:00:00.000000056,3917.8633,84,53
1970-01-01 00:00:00.000000057,3927.77,84,53
1970-01-01 00:00:00.000000058,3937.222,84,53
1970-01-01 00:00:00.000000059,3922.0767,84,53
1970-01-01 00:00:00.000000055,3925.266,84,54
1970-01-01 00:00:00.000000056,3917.8633,84,54
1970-01-01 00:00:00.000000057,3927.77,84,54
1970-01-01 00:00:00.000000058,3937.222,84,54
1970-01-01 00:00:00.000000059,3922.0767,84,54
1970-01-01 00:00:00.000000060,3924.914,84,54
1970-01-01 00:00:00.000000056,3917.8633,84,55
1970-01-01 00:00:00.000000057,3927.77,84,55
1970-01-01 00:00:00.000000058,3937.222,84,55
1970-01-01 00:00:00.000000059,3922.0767,84,55
1970-01-01 00:00:00.000000060,3924.914,84,55
1970-01-01 00:00:00.000000061,3936.505,84,55
1970-01-01 00:00:00.000000007,3321.8994,85,6
1970-01-01 00:00:00.000000008,3327.4734,85,6
1970-01-01 00:00:00.000000009,3345.9214,85,6
1970-01-01 00:00:00.000000010,3344.134,85,6
1970-01-01 00:00:00.000000011,3346.764,85,6
1970-01-01 00:00:00.000000012,3337.9592,85,6
1970-01-01 00:00:00.000000008,3327.4734,85,7
1970-01-01 00:00:00.000000009,3345.9214,85,7
1970-01-01 00:00:00.000000010,3344.134,85,7
1970-01-01 00:00:00.000000011,3346.764,85,7
1970-01-01 00:00:00.000000012,3337.9592,85,7
1970-01-01 00:00:00.000000013,3318.3647,85,7
1970-01-01 00:00:00.000000009,3345.9214,85,8
1970-01-01 00:00:00.000000010,3344.134,85,8
1970-01-01 00:00:00.000000011,3346.764,85,8
1970-01-01 00:00:00.000000012,3337.9592,85,8
1970-01-01 00:00:00.000000013,3318.3647,85,8
1970-01-01 00:00:00.000000014,3370.16,85,8
1970-01-01 00:00:00.000000010,3344.134,85,9
1970-01-01 00:00:00.000000011,3346.764,85,9
1970-01-01 00:00:00.000000012,3337.9592,85,9
1970-01-01 00:00:00.000000013,3318.3647,85,9
1970-01-01 00:00:00.000000014,3370.16,85,9
1970-01-01 00:00:00.000000015,3404.604,85,9
1970-01-01 00:00:00.000000011,3346.764,85,10
1970-01-01 00:00:00.000000012,3337.9592,85,10
1970-01-01 00:00:00.000000013,3318.3647,85,10
1970-01-01 00:00:00.000000014,3370.16,85,10
1970-01-01 00:00:00.000000015,3404.604,85,10
1970-01-01 00:00:00.000000016,3439.61,85,10
1970-01-01 00:00:00.000000012,3337.9592,85,11
1970-01-01 00:00:00.000000013,3318.3647,85,11
1970-01-01 00:00:00.000000014,3370.16,85,11
1970-01-01 00:00:00.000000015,3404.604,85,11
1970-01-01 00:00:00.000000016,3439.61,85,11
1970-01-01 00:00:00.000000017,3467.1028,85,11
1970-01-01 00:00:00.000000013,3318.3647,85,12
1970-01-01 00:00:00.000000014,3370.16,85,12
1970-01-01 00:00:00.000000015,3404.604,85,12
1970-01-01 00:00:00.000000016,3439.61,85,12
1970-01-01 00:00:00.000000017,3467.1028,85,12
1970-01-01 00:00:00.000000018,3462.89,85,12
1970-01-01 00:00:00.000000014,3370.16,85,13
1970-01-01 00:00:00.000000015,3404.604,85,13
1970-01-01 00:00:00.000000016,3439.61,85,13
1970-01-01 00:00:00.000000017,3467.1028,85,13
1970-01-01 00:00:00.000000018,3462.89,85,13
1970-01-01 00:00:00.000000019,3447.9373,85,13
1970-01-01 00:00:00.000000015,3404.604,85,14
1970-01-01 00:00:00.000000016,3439.61,85,14
1970-01-01 00:00:00.000000017,3467.1028,85,14
1970-01-01 00:00:00.000000018,3462.89,85,14
1970-01-01 00:00:00.000000019,3447.9373,85,14
1970-01-01 00:00:00.000000020,3456.828,85,14
1970-01-01 00:00:00.000000016,3439.61,85,15
1970-01-01 00:00:00.000000017,3467.1028,85,15
1970-01-01 00:00:00.000000018,3462.89,85,15
1970-01-01 00:00:00.000000019,3447.9373,85,15
1970-01-01 00:00:00.000000020,3456.828,85,15
1970-01-01 00:00:00.000000021,3465.4395,85,15
1970-01-01 00:00:00.000000017,3467.1028,85,16
1970-01-01 00:00:00.000000018,3462.89,85,16
1970-01-01 00:00:00.000000019,3447.9373,85,16
1970-01-01 00:00:00.000000020,3456.828,85,16
1970-01-01 00:00:00.000000021,3465.4395,85,16
1970-01-01 00:00:00.000000022,3455.4988,85,16
1970-01-01 00:00:00.000000018,3462.89,85,17
1970-01-01 00:00:00.000000019,3447.9373,85,17
1970-01-01 00:00:00.000000020,3456.828,85,17
1970-01-01 00:00:00.000000021,3465.4395,85,17
1970-01-01 00:00:00.000000022,3455.4988,85,17
1970-01-01 00:00:00.000000023,3453.3674,85,17
1970-01-01 00:00:00.000000019,3447.9373,85,18
1970-01-01 00:00:00.000000020,3456.828,85,18
1970-01-01 00:00:00.000000021,3465.4395,85,18
1970-01-01 00:00:00.000000022,3455.4988,85,18
1970-01-01 00:00:00.000000023,3453.3674,85,18
1970-01-01 00:00:00.000000024,3397.358,85,18
1970-01-01 00:00:00.000000020,3456.828,85,19
1970-01-01 00:00:00.000000021,3465.4395,85,19
1970-01-01 00:00:00.000000022,3455.4988,85,19
1970-01-01 00:00:00.000000023,3453.3674,85,19
1970-01-01 00:00:00.000000024,3397.358,85,19
1970-01-01 00:00:00.000000025,3368.012,85,19
1970-01-01 00:00:00.000000021,3465.4395,85,20
1970-01-01 00:00:00.000000022,3455.4988,85,20
1970-01-01 00:00:00.000000023,3453.3674,85,20
1970-01-01 00:00:00.000000024,3397.358,85,20
1970-01-01 00:00:00.000000025,3368.012,85,20
1970-01-01 00:00:00.000000026,3377.6472,85,20
1970-01-01 00:00:00.000000022,3455.4988,85,21
1970-01-01 00:00:00.000000023,3453.3674,85,21
1970-01-01 00:00:00.000000024,3397.358,85,21
1970-01-01 00:00:00.000000025,3368.012,85,21
1970-01-01 00:00:00.000000026,3377.6472,85,21
1970-01-01 00:00:00.000000027,3368.6133,85,21
1970-01-01 00:00:00.000000023,3453.3674,85,22
1970-01-01 00:00:00.000000024,3397.358,85,22
1970-01-01 00:00:00.000000025,3368.012,85,22
1970-01-01 00:00:00.000000026,3377.6472,85,22
1970-01-01 00:00:00.000000027,3368.6133,85,22
1970-01-01 00:00:00.000000028,3426.362,85,22
1970-01-01 00:00:00.000000024,3397.358,85,23
1970-01-01 00:00:00.000000025,3368.012,85,23
1970-01-01 00:00:00.000000026,3377.6472,85,23
1970-01-01 00:00:00.000000027,3368.6133,85,23
1970-01-01 00:00:00.000000028,3426.362,85,23
1970-01-01 00:00:00.000000029,3457.964,85,23
1970-01-01 00:00:00.000000025,3368.012,85,24
1970-01-01 00:00:00.000000026,3377.6472,85,24
1970-01-01 00:00:00.000000027,3368.6133,85,24
1970-01-01 00:00:00.000000028,3426.362,85,24
1970-01-01 00:00:00.000000029,3457.964,85,24
1970-01-01 00:00:00.000000030,3459.2908,85,24
1970-01-01 00:00:00.000000026,3377.6472,85,25
1970-01-01 00:00:00.000000027,3368.6133,85,25
1970-01-01 00:00:00.000000028,3426.362,85,25
1970-01-01 00:00:00.000000029,3457.964,85,25
1970-01-01 00:00:00.000000030,3459.2908,85,25
1970-01-01 00:00:00.000000031,3487.4707,85,25
1970-01-01 00:00:00.000000027,3368.6133,85,26
1970-01-01 00:00:00.000000028,3426.362,85,26
1970-01-01 00:00:00.000000029,3457.964,85,26
1970-01-01 00:00:00.000000030,3459.2908,85,26
1970-01-01 00:00:00.000000031,3487.4707,85,26
1970-01-01 00:00:00.000000032,3455.5166,85,26
1970-01-01 00:00:00.000000028,3426.362,85,27
1970-01-01 00:00:00.000000029,3457.964,85,27
1970-01-01 00:00:00.000000030,3459.2908,85,27
1970-01-01 00:00:00.000000031,3487.4707,85,27
1970-01-01 00:00:00.000000032,3455.5166,85,27
1970-01-01 00:00:00.000000033,3428.3447,85,27
1970-01-01 00:00:00.000000029,3457.964,85,28
1970-01-01 00:00:00.000000030,3459.2908,85,28
1970-01-01 00:00:00.000000031,3487.4707,85,28
1970-01-01 00:00:00.000000032,3455.5166,85,28
1970-01-01 00:00:00.000000033,3428.3447,85,28
1970-01-01 00:00:00.000000034,3400.8147,85,28
1970-01-01 00:00:00.000000030,3459.2908,85,29
1970-01-01 00:00:00.000000031,3487.4707,85,29
1970-01-01 00:00:00.000000032,3455.5166,85,29
1970-01-01 00:00:00.000000033,3428.3447,85,29
1970-01-01 00:00:00.000000034,3400.8147,85,29
1970-01-01 00:00:00.000000035,3339.588,85,29
1970-01-01 00:00:00.000000031,3487.4707,85,30
1970-01-01 00:00:00.000000032,3455.5166,85,30
1970-01-01 00:00:00.000000033,3428.3447,85,30
1970-01-01 00:00:00.000000034,3400.8147,85,30
1970-01-01 00:00:00.000000035,3339.588,85,30
1970-01-01 00:00:00.000000036,3258.3552,85,30
1970-01-01 00:00:00.000000032,3455.5166,85,31
1970-01-01 00:00:00.000000033,3428.3447,85,31
1970-01-01 00:00:00.000000034,3400.8147,85,31
1970-01-01 00:00:00.000000035,3339.588,85,31
1970-01-01 00:00:00.000000036,3258.3552,85,31
1970-01-01 00:00:00.000000037,3240.1387,85,31
1970-01-01 00:00:00.000000033,3428.3447,85,32
1970-01-01 00:00:00.000000034,3400.8147,85,32
1970-01-01 00:00:00.000000035,3339.588,85,32
1970-01-01 00:00:00.000000036,3258.3552,85,32
1970-01-01 00:00:00.000000037,3240.1387,85,32
1970-01-01 00:00:00.000000038,3248.5527,85,32
1970-01-01 00:00:00.000000034,3400.8147,85,33
1970-01-01 00:00:00.000000035,3339.588,85,33
1970-01-01 00:00:00.000000036,3258.3552,85,33
1970-01-01 00:00:00.000000037,3240.1387,85,33
1970-01-01 00:00:00.000000038,3248.5527,85,33
1970-01-01 00:00:00.000000039,3286.1606,85,33
1970-01-01 00:00:00.000000035,3339.588,85,34
1970-01-01 00:00:00.000000036,3258.3552,85,34
1970-01-01 00:00:00.000000037,3240.1387,85,34
1970-01-01 00:00:00.000000038,3248.5527,85,34
1970-01-01 00:00:00.000000039,3286.1606,85,34
1970-01-01 00:00:00.000000040,3390.7354,85,34
1970-01-01 00:00:00.000000036,3258.3552,85,35
1970-01-01 00:00:00.000000037,3240.1387,85,35
1970-01-01 00:00:00.000000038,3248.5527,85,35
1970-01-01 00:00:00.000000039,3286.1606,85,35
1970-01-01 00:00:00.000000040,3390.7354,85,35
1970-01-01 00:00:00.000000041,3420.2393,85,35
1970-01-01 00:00:00.000000037,3240.1387,85,36
1970-01-01 00:00:00.000000038,3248.5527,85,36
1970-01-01 00:00:00.000000039,3286.1606,85,36
1970-01-01 00:00:00.000000040,3390.7354,85,36
1970-01-01 00:00:00.000000041,3420.2393,85,36
1970-01-01 00:00:00.000000042,3405.5212,85,36
1970-01-01 00:00:00.000000038,3248.5527,85,37
1970-01-01 00:00:00.000000039,3286.1606,85,37
1970-01-01 00:00:00.000000040,3390.7354,85,37
1970-01-01 00:00:00.000000041,3420.2393,85,37
1970-01-01 00:00:00.000000042,3405.5212,85,37
1970-01-01 00:00:00.000000043,3398.272,85,37
1970-01-01 00:00:00.000000039,3286.1606,85,38
1970-01-01 00:00:00.000000040,3390.7354,85,38
1970-01-01 00:00:00.000000041,3420.2393,85,38
1970-01-01 00:00:00.000000042,3405.5212,85,38
1970-01-01 00:00:00.000000043,3398.272,85,38
1970-01-01 00:00:00.000000044,3396.8232,85,38
1970-01-01 00:00:00.000000040,3390.7354,85,39
1970-01-01 00:00:00.000000041,3420.2393,85,39
1970-01-01 00:00:00.000000042,3405.5212,85,39
1970-01-01 00:00:00.000000043,3398.272,85,39
1970-01-01 00:00:00.000000044,3396.8232,85,39
1970-01-01 00:00:00.000000045,3407.5007,85,39
1970-01-01 00:00:00.000000041,3420.2393,85,40
1970-01-01 00:00:00.000000042,3405.5212,85,40
1970-01-01 00:00:00.000000043,3398.272,85,40
1970-01-01 00:00:00.000000044,3396.8232,85,40
1970-01-01 00:00:00.000000045,3407.5007,85,40
1970-01-01 00:00:00.000000046,3420.748,85,40
1970-01-01 00:00:00.000000042,3405.5212,85,41
1970-01-01 00:00:00.000000043,3398.272,85,41
1970-01-01 00:00:00.000000044,3396.8232,85,41
1970-01-01 00:00:00.000000045,3407.5007,85,41
1970-01-01 00:00:00.000000046,3420.748,85,41
1970-01-01 00:00:00.000000047,3412.8286,85,41
1970-01-01 00:00:00.000000043,3398.272,85,42
1970-01-01 00:00:00.000000044,3396.8232,85,42
1970-01-01 00:00:00.000000045,3407.5007,85,42
1970-01-01 00:00:00.000000046,3420.748,85,42
1970-01-01 00:00:00.000000047,3412.8286,85,42
1970-01-01 00:00:00.000000048,3388.216,85,42
1970-01-01 00:00:00.000000044,3396.8232,85,43
