sequence_index,return,block_idx,fcst_origin
1970-01-01 00:00:00.000000087,172.1787,48,86
1970-01-01 00:00:00.000000088,175.29893,48,87
1970-01-01 00:00:00.000000089,179.43457,48,88
1970-01-01 00:00:00.000000090,182.13556,48,89
1970-01-01 00:00:00.000000091,178.23793,48,90
1970-01-01 00:00:00.000000092,178.3696,48,91
1970-01-01 00:00:00.000000093,177.7737,48,92
1970-01-01 00:00:00.000000094,173.58006,48,93
1970-01-01 00:00:00.000000095,177.55653,48,94
1970-01-01 00:00:00.000000096,184.44864,48,95
1970-01-01 00:00:00.000000097,182.01837,48,96
1970-01-01 00:00:00.000000098,176.82193,48,97
1970-01-01 00:00:00.000000099,171.9105,48,98
1970-01-01 00:00:00.000000100,164.86557,48,99
1970-01-01 00:00:00.000000101,156.9961,48,100
1970-01-01 00:00:00.000000102,152.8079,48,101
1970-01-01 00:00:00.000000103,148.1121,48,102
1970-01-01 00:00:00.000000104,143.5878,48,103
1970-01-01 00:00:00.000000105,141.55487,48,104
1970-01-01 00:00:00.000000106,143.1371,48,105
1970-01-01 00:00:00.000000107,144.22063,48,106
1970-01-01 00:00:00.000000108,138.75943,48,107
1970-01-01 00:00:00.000000109,144.64377,48,108
1970-01-01 00:00:00.000000110,143.6485,48,109
1970-01-01 00:00:00.000000111,137.75293,48,110
1970-01-01 00:00:00.000000112,132.87407,48,111
1970-01-01 00:00:00.000000113,124.026634,48,112
1970-01-01 00:00:00.000000114,122.445,48,113
1970-01-01 00:00:00.000000115,125.038734,48,114
1970-01-01 00:00:00.000000116,126.86633,48,115
1970-01-01 00:00:00.000000117,128.1924,48,116
1970-01-01 00:00:00.000000118,127.3312,48,117
1970-01-01 00:00:00.000000119,124.67844,48,118
1970-01-01 00:00:00.000000120,123.4183,48,119
1970-01-01 00:00:00.000000121,122.23293,48,120
1970-01-01 00:00:00.000000122,120.47197,48,121
1970-01-01 00:00:00.000000123,117.615234,48,122
1970-01-01 00:00:00.000000124,114.7497,48,123
1970-01-01 00:00:00.000000125,114.37994,48,124
1970-01-01 00:00:00.000000126,114.1006,48,125
1970-01-01 00:00:00.000000127,107.99903,48,126
1970-01-01 00:00:00.000000128,106.637436,48,127
1970-01-01 00:00:00.000000129,97.83941,48,128
1970-01-01 00:00:00.000000130,94.137474,48,129
1970-01-01 00:00:00.000000131,98.39595,48,130
1970-01-01 00:00:00.000000132,102.12991,48,131
1970-01-01 00:00:00.000000133,104.4613,48,132
1970-01-01 00:00:00.000000134,109.94329,48,133
1970-01-01 00:00:00.000000033,206.45427,49,32
1970-01-01 00:00:00.000000034,203.07024,49,33
1970-01-01 00:00:00.000000035,201.6159,49,34
1970-01-01 00:00:00.000000036,202.17303,49,35
1970-01-01 00:00:00.000000037,205.28363,49,36
1970-01-01 00:00:00.000000038,204.57716,49,37
1970-01-01 00:00:00.000000039,200.61357,49,38
1970-01-01 00:00:00.000000040,201.40237,49,39
1970-01-01 00:00:00.000000041,200.0468,49,40
1970-01-01 00:00:00.000000042,198.91327,49,41
1970-01-01 00:00:00.000000043,198.0598,49,42
1970-01-01 00:00:00.000000044,197.75157,49,43
1970-01-01 00:00:00.000000045,199.3412,49,44
1970-01-01 00:00:00.000000046,196.03357,49,45
1970-01-01 00:00:00.000000047,194.46257,49,46
1970-01-01 00:00:00.000000048,191.4276,49,47
1970-01-01 00:00:00.000000049,187.3387,49,48
1970-01-01 00:00:00.000000050,167.97003,49,49
1970-01-01 00:00:00.000000051,149.795,49,50
1970-01-01 00:00:00.000000052,149.78687,49,51
1970-01-01 00:00:00.000000053,155.7979,49,52
1970-01-01 00:00:00.000000054,161.42064,49,53
1970-01-01 00:00:00.000000055,168.7776,49,54
1970-01-01 00:00:00.000000056,174.52489,49,55
1970-01-01 00:00:00.000000033,176.6353,50,32
1970-01-01 00:00:00.000000034,179.3652,50,33
1970-01-01 00:00:00.000000035,179.8747,50,34
1970-01-01 00:00:00.000000036,182.29243,50,35
1970-01-01 00:00:00.000000037,184.012,50,36
1970-01-01 00:00:00.000000038,186.49324,50,37
1970-01-01 00:00:00.000000039,185.6418,50,38
1970-01-01 00:00:00.000000040,178.55797,50,39
1970-01-01 00:00:00.000000041,176.87306,50,40
1970-01-01 00:00:00.000000042,172.29863,50,41
1970-01-01 00:00:00.000000043,170.9229,50,42
1970-01-01 00:00:00.000000044,169.02003,50,43
1970-01-01 00:00:00.000000045,168.153,50,44
1970-01-01 00:00:00.000000046,165.32883,50,45
1970-01-01 00:00:00.000000047,164.91434,50,46
1970-01-01 00:00:00.000000048,163.8005,50,47
1970-01-01 00:00:00.000000049,163.63406,50,48
1970-01-01 00:00:00.000000050,162.9932,50,49
1970-01-01 00:00:00.000000051,159.44623,50,50
1970-01-01 00:00:00.000000052,159.97034,50,51
1970-01-01 00:00:00.000000053,159.58034,50,52
1970-01-01 00:00:00.000000054,158.73993,50,53
1970-01-01 00:00:00.000000055,155.9993,50,54
1970-01-01 00:00:00.000000056,154.30014,50,55
1970-01-01 00:00:00.000000057,154.3251,50,56
1970-01-01 00:00:00.000000058,148.96907,50,57
1970-01-01 00:00:00.000000059,145.76657,50,58
1970-01-01 00:00:00.000000060,144.34227,50,59
1970-01-01 00:00:00.000000061,140.87044,50,60
1970-01-01 00:00:00.000000062,136.83096,50,61
1970-01-01 00:00:00.000000063,137.5135,50,62
1970-01-01 00:00:00.000000064,137.85017,50,63
1970-01-01 00:00:00.000000065,138.60184,50,64
1970-01-01 00:00:00.000000066,139.394,50,65
1970-01-01 00:00:00.000000067,139.78464,50,66
1970-01-01 00:00:00.000000068,139.8892,50,67
1970-01-01 00:00:00.000000069,139.65573,50,68
1970-01-01 00:00:00.000000070,136.4041,50,69
1970-01-01 00:00:00.000000071,137.1908,50,70
1970-01-01 00:00:00.000000072,137.53017,50,71
1970-01-01 00:00:00.000000073,133.32643,50,72
1970-01-01 00:00:00.000000074,126.252464,50,73
1970-01-01 00:00:00.000000075,116.45206,50,74
1970-01-01 00:00:00.000000076,89.53735,50,75
1970-01-01 00:00:00.000000077,41.667923,50,76
