sequence_index,gran1_blain,block_idx,fcst_origin
1970-01-01 00:00:00.000000117,3393.4937,69,15
1970-01-01 00:00:00.000000118,3398.2004,69,16
1970-01-01 00:00:00.000000119,3421.5312,69,17
1970-01-01 00:00:00.000000124,3936.4355,77,10
1970-01-01 00:00:00.000000125,3963.768,77,11
1970-01-01 00:00:00.000000126,3900.7327,77,12
1970-01-01 00:00:00.000000127,3858.9417,77,13
1970-01-01 00:00:00.000000128,3918.8796,77,14
1970-01-01 00:00:00.000000129,4004.946,77,15
1970-01-01 00:00:00.000000130,3996.5803,77,16
1970-01-01 00:00:00.000000131,3953.6396,77,17
1970-01-01 00:00:00.000000132,3961.6707,77,18
1970-01-01 00:00:00.000000133,4019.0913,77,19
1970-01-01 00:00:00.000000134,4040.447,77,20
