sequence_index,first_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000025,92.39007,6,19
1970-01-01 00:00:00.000000021,92.490395,6,20
1970-01-01 00:00:00.000000022,92.54825,6,20
1970-01-01 00:00:00.000000023,92.51161,6,20
1970-01-01 00:00:00.000000024,92.42286,6,20
1970-01-01 00:00:00.000000025,92.39007,6,20
1970-01-01 00:00:00.000000026,92.57139,6,20
1970-01-01 00:00:00.000000022,92.54825,6,21
1970-01-01 00:00:00.000000023,92.51161,6,21
1970-01-01 00:00:00.000000024,92.42286,6,21
1970-01-01 00:00:00.000000025,92.39007,6,21
1970-01-01 00:00:00.000000026,92.57139,6,21
1970-01-01 00:00:00.000000027,92.56369,6,21
1970-01-01 00:00:00.000000023,92.51161,6,22
1970-01-01 00:00:00.000000024,92.42286,6,22
1970-01-01 00:00:00.000000025,92.39007,6,22
1970-01-01 00:00:00.000000026,92.57139,6,22
1970-01-01 00:00:00.000000027,92.56369,6,22
1970-01-01 00:00:00.000000028,92.50004,6,22
1970-01-01 00:00:00.000000024,92.42286,6,23
1970-01-01 00:00:00.000000025,92.39007,6,23
1970-01-01 00:00:00.000000026,92.57139,6,23
1970-01-01 00:00:00.000000027,92.56369,6,23
1970-01-01 00:00:00.000000028,92.50004,6,23
1970-01-01 00:00:00.000000029,92.5849,6,23
1970-01-01 00:00:00.000000025,92.39007,6,24
1970-01-01 00:00:00.000000026,92.57139,6,24
1970-01-01 00:00:00.000000027,92.56369,6,24
1970-01-01 00:00:00.000000028,92.50004,6,24
1970-01-01 00:00:00.000000029,92.5849,6,24
1970-01-01 00:00:00.000000030,92.613815,6,24
1970-01-01 00:00:00.000000026,92.57139,6,25
1970-01-01 00:00:00.000000027,92.56369,6,25
1970-01-01 00:00:00.000000028,92.50004,6,25
1970-01-01 00:00:00.000000029,92.5849,6,25
1970-01-01 00:00:00.000000030,92.613815,6,25
1970-01-01 00:00:00.000000031,92.62731,6,25
1970-01-01 00:00:00.000000027,92.56369,6,26
1970-01-01 00:00:00.000000028,92.50004,6,26
1970-01-01 00:00:00.000000029,92.5849,6,26
1970-01-01 00:00:00.000000030,92.613815,6,26
1970-01-01 00:00:00.000000031,92.62731,6,26
1970-01-01 00:00:00.000000032,92.903145,6,26
1970-01-01 00:00:00.000000028,92.50004,6,27
1970-01-01 00:00:00.000000029,92.5849,6,27
1970-01-01 00:00:00.000000030,92.613815,6,27
1970-01-01 00:00:00.000000031,92.62731,6,27
1970-01-01 00:00:00.000000032,92.903145,6,27
1970-01-01 00:00:00.000000033,92.77778,6,27
1970-01-01 00:00:00.000000029,92.5849,6,28
1970-01-01 00:00:00.000000030,92.613815,6,28
1970-01-01 00:00:00.000000031,92.62731,6,28
1970-01-01 00:00:00.000000032,92.903145,6,28
1970-01-01 00:00:00.000000033,92.77778,6,28
1970-01-01 00:00:00.000000034,91.33872,6,28
1970-01-01 00:00:00.000000030,92.613815,6,29
1970-01-01 00:00:00.000000031,92.62731,6,29
1970-01-01 00:00:00.000000032,92.903145,6,29
1970-01-01 00:00:00.000000033,92.77778,6,29
1970-01-01 00:00:00.000000034,91.33872,6,29
1970-01-01 00:00:00.000000035,91.70332,6,29
1970-01-01 00:00:00.000000031,92.62731,6,30
1970-01-01 00:00:00.000000032,92.903145,6,30
1970-01-01 00:00:00.000000033,92.77778,6,30
1970-01-01 00:00:00.000000034,91.33872,6,30
1970-01-01 00:00:00.000000035,91.70332,6,30
1970-01-01 00:00:00.000000036,92.413185,6,30
1970-01-01 00:00:00.000000032,92.903145,6,31
1970-01-01 00:00:00.000000033,92.77778,6,31
1970-01-01 00:00:00.000000034,91.33872,6,31
1970-01-01 00:00:00.000000035,91.70332,6,31
1970-01-01 00:00:00.000000036,92.413185,6,31
1970-01-01 00:00:00.000000037,91.302086,6,31
1970-01-01 00:00:00.000000033,92.77778,6,32
1970-01-01 00:00:00.000000034,91.33872,6,32
1970-01-01 00:00:00.000000035,91.70332,6,32
1970-01-01 00:00:00.000000036,92.413185,6,32
1970-01-01 00:00:00.000000037,91.302086,6,32
1970-01-01 00:00:00.000000038,91.54706,6,32
1970-01-01 00:00:00.000000034,91.33872,6,33
1970-01-01 00:00:00.000000035,91.70332,6,33
1970-01-01 00:00:00.000000036,92.413185,6,33
1970-01-01 00:00:00.000000037,91.302086,6,33
1970-01-01 00:00:00.000000038,91.54706,6,33
1970-01-01 00:00:00.000000039,91.97722,6,33
1970-01-01 00:00:00.000000035,91.70332,6,34
1970-01-01 00:00:00.000000036,92.413185,6,34
1970-01-01 00:00:00.000000037,91.302086,6,34
1970-01-01 00:00:00.000000038,91.54706,6,34
1970-01-01 00:00:00.000000039,91.97722,6,34
1970-01-01 00:00:00.000000040,92.10067,6,34
1970-01-01 00:00:00.000000036,92.413185,6,35
1970-01-01 00:00:00.000000037,91.302086,6,35
1970-01-01 00:00:00.000000038,91.54706,6,35
1970-01-01 00:00:00.000000039,91.97722,6,35
1970-01-01 00:00:00.000000040,92.10067,6,35
1970-01-01 00:00:00.000000041,92.1026,6,35
1970-01-01 00:00:00.000000037,91.302086,6,36
1970-01-01 00:00:00.000000038,91.54706,6,36
1970-01-01 00:00:00.000000039,91.97722,6,36
1970-01-01 00:00:00.000000040,92.10067,6,36
1970-01-01 00:00:00.000000041,92.1026,6,36
1970-01-01 00:00:00.000000042,92.1026,6,36
1970-01-01 00:00:00.000000038,91.54706,6,37
1970-01-01 00:00:00.000000039,91.97722,6,37
1970-01-01 00:00:00.000000040,92.10067,6,37
1970-01-01 00:00:00.000000041,92.1026,6,37
1970-01-01 00:00:00.000000042,92.1026,6,37
1970-01-01 00:00:00.000000043,92.237656,6,37
1970-01-01 00:00:00.000000039,91.97722,6,38
1970-01-01 00:00:00.000000040,92.10067,6,38
1970-01-01 00:00:00.000000041,92.1026,6,38
1970-01-01 00:00:00.000000042,92.1026,6,38
1970-01-01 00:00:00.000000043,92.237656,6,38
1970-01-01 00:00:00.000000044,92.23381,6,38
1970-01-01 00:00:00.000000040,92.10067,6,39
1970-01-01 00:00:00.000000041,92.1026,6,39
1970-01-01 00:00:00.000000042,92.1026,6,39
1970-01-01 00:00:00.000000043,92.237656,6,39
1970-01-01 00:00:00.000000044,92.23381,6,39
1970-01-01 00:00:00.000000045,90.96838,6,39
1970-01-01 00:00:00.000000041,92.1026,6,40
1970-01-01 00:00:00.000000042,92.1026,6,40
1970-01-01 00:00:00.000000043,92.237656,6,40
1970-01-01 00:00:00.000000044,92.23381,6,40
1970-01-01 00:00:00.000000045,90.96838,6,40
1970-01-01 00:00:00.000000046,91.02817,6,40
1970-01-01 00:00:00.000000042,92.1026,6,41
1970-01-01 00:00:00.000000043,92.237656,6,41
1970-01-01 00:00:00.000000044,92.23381,6,41
1970-01-01 00:00:00.000000045,90.96838,6,41
1970-01-01 00:00:00.000000046,91.02817,6,41
1970-01-01 00:00:00.000000047,91.020454,6,41
1970-01-01 00:00:00.000000043,92.237656,6,42
1970-01-01 00:00:00.000000044,92.23381,6,42
1970-01-01 00:00:00.000000045,90.96838,6,42
1970-01-01 00:00:00.000000046,91.02817,6,42
1970-01-01 00:00:00.000000047,91.020454,6,42
1970-01-01 00:00:00.000000048,91.25578,6,42
1970-01-01 00:00:00.000000044,92.23381,6,43
1970-01-01 00:00:00.000000045,90.96838,6,43
1970-01-01 00:00:00.000000046,91.02817,6,43
1970-01-01 00:00:00.000000047,91.020454,6,43
1970-01-01 00:00:00.000000048,91.25578,6,43
1970-01-01 00:00:00.000000049,91.67824,6,43
1970-01-01 00:00:00.000000045,90.96838,6,44
1970-01-01 00:00:00.000000046,91.02817,6,44
1970-01-01 00:00:00.000000047,91.020454,6,44
1970-01-01 00:00:00.000000048,91.25578,6,44
1970-01-01 00:00:00.000000049,91.67824,6,44
1970-01-01 00:00:00.000000050,91.929,6,44
1970-01-01 00:00:00.000000046,91.02817,6,45
1970-01-01 00:00:00.000000047,91.020454,6,45
1970-01-01 00:00:00.000000048,91.25578,6,45
1970-01-01 00:00:00.000000049,91.67824,6,45
1970-01-01 00:00:00.000000050,91.929,6,45
1970-01-01 00:00:00.000000051,92.91282,6,45
1970-01-01 00:00:00.000000047,91.020454,6,46
1970-01-01 00:00:00.000000048,91.25578,6,46
1970-01-01 00:00:00.000000049,91.67824,6,46
1970-01-01 00:00:00.000000050,91.929,6,46
1970-01-01 00:00:00.000000051,92.91282,6,46
1970-01-01 00:00:00.000000052,92.96103,6,46
1970-01-01 00:00:00.000000048,91.25578,6,47
1970-01-01 00:00:00.000000049,91.67824,6,47
1970-01-01 00:00:00.000000050,91.929,6,47
1970-01-01 00:00:00.000000051,92.91282,6,47
1970-01-01 00:00:00.000000052,92.96103,6,47
1970-01-01 00:00:00.000000053,92.48845,6,47
1970-01-01 00:00:00.000000049,91.67824,6,48
1970-01-01 00:00:00.000000050,91.929,6,48
1970-01-01 00:00:00.000000051,92.91282,6,48
1970-01-01 00:00:00.000000052,92.96103,6,48
1970-01-01 00:00:00.000000053,92.48845,6,48
1970-01-01 00:00:00.000000054,91.705246,6,48
1970-01-01 00:00:00.000000050,91.929,6,49
1970-01-01 00:00:00.000000051,92.91282,6,49
1970-01-01 00:00:00.000000052,92.96103,6,49
1970-01-01 00:00:00.000000053,92.48845,6,49
1970-01-01 00:00:00.000000054,91.705246,6,49
1970-01-01 00:00:00.000000055,92.22028,6,49
1970-01-01 00:00:00.000000051,92.91282,6,50
1970-01-01 00:00:00.000000052,92.96103,6,50
1970-01-01 00:00:00.000000053,92.48845,6,50
1970-01-01 00:00:00.000000054,91.705246,6,50
1970-01-01 00:00:00.000000055,92.22028,6,50
1970-01-01 00:00:00.000000056,93.59954,6,50
1970-01-01 00:00:00.000000052,92.96103,6,51
1970-01-01 00:00:00.000000053,92.48845,6,51
1970-01-01 00:00:00.000000054,91.705246,6,51
1970-01-01 00:00:00.000000055,92.22028,6,51
1970-01-01 00:00:00.000000056,93.59954,6,51
1970-01-01 00:00:00.000000057,93.62073,6,51
1970-01-01 00:00:00.000000053,92.48845,6,52
1970-01-01 00:00:00.000000054,91.705246,6,52
1970-01-01 00:00:00.000000055,92.22028,6,52
1970-01-01 00:00:00.000000056,93.59954,6,52
1970-01-01 00:00:00.000000057,93.62073,6,52
1970-01-01 00:00:00.000000058,93.684395,6,52
1970-01-01 00:00:00.000000054,91.705246,6,53
1970-01-01 00:00:00.000000055,92.22028,6,53
1970-01-01 00:00:00.000000056,93.59954,6,53
1970-01-01 00:00:00.000000057,93.62073,6,53
1970-01-01 00:00:00.000000058,93.684395,6,53
1970-01-01 00:00:00.000000059,93.9622,6,53
1970-01-01 00:00:00.000000055,92.22028,6,54
1970-01-01 00:00:00.000000056,93.59954,6,54
1970-01-01 00:00:00.000000057,93.62073,6,54
1970-01-01 00:00:00.000000058,93.684395,6,54
1970-01-01 00:00:00.000000059,93.9622,6,54
1970-01-01 00:00:00.000000060,94.00849,6,54
1970-01-01 00:00:00.000000056,93.59954,6,55
1970-01-01 00:00:00.000000057,93.62073,6,55
1970-01-01 00:00:00.000000058,93.684395,6,55
1970-01-01 00:00:00.000000059,93.9622,6,55
1970-01-01 00:00:00.000000060,94.00849,6,55
1970-01-01 00:00:00.000000061,94.089485,6,55
1970-01-01 00:00:00.000000057,93.62073,6,56
1970-01-01 00:00:00.000000058,93.684395,6,56
1970-01-01 00:00:00.000000059,93.9622,6,56
1970-01-01 00:00:00.000000060,94.00849,6,56
1970-01-01 00:00:00.000000061,94.089485,6,56
1970-01-01 00:00:00.000000062,94.0972,6,56
1970-01-01 00:00:00.000000058,93.684395,6,57
1970-01-01 00:00:00.000000059,93.9622,6,57
1970-01-01 00:00:00.000000060,94.00849,6,57
1970-01-01 00:00:00.000000061,94.089485,6,57
1970-01-01 00:00:00.000000062,94.0972,6,57
1970-01-01 00:00:00.000000063,94.243835,6,57
1970-01-01 00:00:00.000000059,93.9622,6,58
1970-01-01 00:00:00.000000060,94.00849,6,58
1970-01-01 00:00:00.000000061,94.089485,6,58
1970-01-01 00:00:00.000000062,94.0972,6,58
1970-01-01 00:00:00.000000063,94.243835,6,58
1970-01-01 00:00:00.000000064,94.43288,6,58
1970-01-01 00:00:00.000000060,94.00849,6,59
1970-01-01 00:00:00.000000061,94.089485,6,59
1970-01-01 00:00:00.000000062,94.0972,6,59
1970-01-01 00:00:00.000000063,94.243835,6,59
1970-01-01 00:00:00.000000064,94.43288,6,59
1970-01-01 00:00:00.000000065,94.47533,6,59
1970-01-01 00:00:00.000000061,94.089485,6,60
1970-01-01 00:00:00.000000062,94.0972,6,60
1970-01-01 00:00:00.000000063,94.243835,6,60
1970-01-01 00:00:00.000000064,94.43288,6,60
1970-01-01 00:00:00.000000065,94.47533,6,60
1970-01-01 00:00:00.000000066,94.42902,6,60
1970-01-01 00:00:00.000000062,94.0972,6,61
1970-01-01 00:00:00.000000063,94.243835,6,61
1970-01-01 00:00:00.000000064,94.43288,6,61
1970-01-01 00:00:00.000000065,94.47533,6,61
1970-01-01 00:00:00.000000066,94.42902,6,61
1970-01-01 00:00:00.000000067,94.47533,6,61
1970-01-01 00:00:00.000000063,94.243835,6,62
1970-01-01 00:00:00.000000064,94.43288,6,62
1970-01-01 00:00:00.000000065,94.47533,6,62
1970-01-01 00:00:00.000000066,94.42902,6,62
1970-01-01 00:00:00.000000067,94.47533,6,62
1970-01-01 00:00:00.000000068,94.502304,6,62
1970-01-01 00:00:00.000000064,94.43288,6,63
1970-01-01 00:00:00.000000065,94.47533,6,63
1970-01-01 00:00:00.000000066,94.42902,6,63
1970-01-01 00:00:00.000000067,94.47533,6,63
1970-01-01 00:00:00.000000068,94.502304,6,63
1970-01-01 00:00:00.000000069,94.52735,6,63
1970-01-01 00:00:00.000000065,94.47533,6,64
1970-01-01 00:00:00.000000066,94.42902,6,64
1970-01-01 00:00:00.000000067,94.47533,6,64
1970-01-01 00:00:00.000000068,94.502304,6,64
1970-01-01 00:00:00.000000069,94.52735,6,64
1970-01-01 00:00:00.000000070,94.5428,6,64
1970-01-01 00:00:00.000000066,94.42902,6,65
1970-01-01 00:00:00.000000067,94.47533,6,65
1970-01-01 00:00:00.000000068,94.502304,6,65
1970-01-01 00:00:00.000000069,94.52735,6,65
1970-01-01 00:00:00.000000070,94.5428,6,65
1970-01-01 00:00:00.000000071,94.59102,6,65
1970-01-01 00:00:00.000000067,94.47533,6,66
1970-01-01 00:00:00.000000068,94.502304,6,66
1970-01-01 00:00:00.000000069,94.52735,6,66
1970-01-01 00:00:00.000000070,94.5428,6,66
1970-01-01 00:00:00.000000071,94.59102,6,66
1970-01-01 00:00:00.000000072,95.0347,6,66
1970-01-01 00:00:00.000000068,94.502304,6,67
1970-01-01 00:00:00.000000069,94.52735,6,67
1970-01-01 00:00:00.000000070,94.5428,6,67
1970-01-01 00:00:00.000000071,94.59102,6,67
1970-01-01 00:00:00.000000072,95.0347,6,67
1970-01-01 00:00:00.000000073,95.0617,6,67
1970-01-01 00:00:00.000000069,94.52735,6,68
1970-01-01 00:00:00.000000070,94.5428,6,68
1970-01-01 00:00:00.000000071,94.59102,6,68
1970-01-01 00:00:00.000000072,95.0347,6,68
1970-01-01 00:00:00.000000073,95.0617,6,68
1970-01-01 00:00:00.000000074,95.005745,6,68
1970-01-01 00:00:00.000000070,94.5428,6,69
1970-01-01 00:00:00.000000071,94.59102,6,69
1970-01-01 00:00:00.000000072,95.0347,6,69
1970-01-01 00:00:00.000000073,95.0617,6,69
1970-01-01 00:00:00.000000074,95.005745,6,69
1970-01-01 00:00:00.000000075,95.07713,6,69
1970-01-01 00:00:00.000000071,94.59102,6,70
1970-01-01 00:00:00.000000072,95.0347,6,70
1970-01-01 00:00:00.000000073,95.0617,6,70
1970-01-01 00:00:00.000000074,95.005745,6,70
1970-01-01 00:00:00.000000075,95.07713,6,70
1970-01-01 00:00:00.000000076,95.09449,6,70
1970-01-01 00:00:00.000000072,95.0347,6,71
1970-01-01 00:00:00.000000073,95.0617,6,71
1970-01-01 00:00:00.000000074,95.005745,6,71
1970-01-01 00:00:00.000000075,95.07713,6,71
1970-01-01 00:00:00.000000076,95.09449,6,71
1970-01-01 00:00:00.000000077,95.09641,6,71
1970-01-01 00:00:00.000000073,95.0617,6,72
1970-01-01 00:00:00.000000074,95.005745,6,72
1970-01-01 00:00:00.000000075,95.07713,6,72
1970-01-01 00:00:00.000000076,95.09449,6,72
1970-01-01 00:00:00.000000077,95.09641,6,72
1970-01-01 00:00:00.000000078,95.09063,6,72
1970-01-01 00:00:00.000000074,95.005745,6,73
1970-01-01 00:00:00.000000075,95.07713,6,73
1970-01-01 00:00:00.000000076,95.09449,6,73
1970-01-01 00:00:00.000000077,95.09641,6,73
1970-01-01 00:00:00.000000078,95.09063,6,73
1970-01-01 00:00:00.000000079,95.107994,6,73
1970-01-01 00:00:00.000000075,95.07713,6,74
1970-01-01 00:00:00.000000076,95.09449,6,74
1970-01-01 00:00:00.000000077,95.09641,6,74
1970-01-01 00:00:00.000000078,95.09063,6,74
1970-01-01 00:00:00.000000079,95.107994,6,74
1970-01-01 00:00:00.000000080,95.2276,6,74
1970-01-01 00:00:00.000000076,95.09449,6,75
1970-01-01 00:00:00.000000077,95.09641,6,75
1970-01-01 00:00:00.000000078,95.09063,6,75
1970-01-01 00:00:00.000000079,95.107994,6,75
1970-01-01 00:00:00.000000080,95.2276,6,75
1970-01-01 00:00:00.000000081,95.24304,6,75
1970-01-01 00:00:00.000000077,95.09641,6,76
1970-01-01 00:00:00.000000078,95.09063,6,76
1970-01-01 00:00:00.000000079,95.107994,6,76
1970-01-01 00:00:00.000000080,95.2276,6,76
1970-01-01 00:00:00.000000081,95.24304,6,76
1970-01-01 00:00:00.000000082,95.12729,6,76
1970-01-01 00:00:00.000000078,95.09063,6,77
1970-01-01 00:00:00.000000079,95.107994,6,77
1970-01-01 00:00:00.000000080,95.2276,6,77
1970-01-01 00:00:00.000000081,95.24304,6,77
1970-01-01 00:00:00.000000082,95.12729,6,77
1970-01-01 00:00:00.000000083,95.05206,6,77
1970-01-01 00:00:00.000000079,95.107994,6,78
1970-01-01 00:00:00.000000080,95.2276,6,78
1970-01-01 00:00:00.000000081,95.24304,6,78
1970-01-01 00:00:00.000000082,95.12729,6,78
1970-01-01 00:00:00.000000083,95.05206,6,78
1970-01-01 00:00:00.000000084,94.945946,6,78
1970-01-01 00:00:00.000000080,95.2276,6,79
1970-01-01 00:00:00.000000081,95.24304,6,79
1970-01-01 00:00:00.000000082,95.12729,6,79
1970-01-01 00:00:00.000000083,95.05206,6,79
1970-01-01 00:00:00.000000084,94.945946,6,79
1970-01-01 00:00:00.000000085,94.95367,6,79
1970-01-01 00:00:00.000000081,95.24304,6,80
1970-01-01 00:00:00.000000082,95.12729,6,80
1970-01-01 00:00:00.000000083,95.05206,6,80
1970-01-01 00:00:00.000000084,94.945946,6,80
1970-01-01 00:00:00.000000085,94.95367,6,80
1970-01-01 00:00:00.000000086,95.05398,6,80
1970-01-01 00:00:00.000000082,95.12729,6,81
1970-01-01 00:00:00.000000083,95.05206,6,81
1970-01-01 00:00:00.000000084,94.945946,6,81
1970-01-01 00:00:00.000000085,94.95367,6,81
1970-01-01 00:00:00.000000086,95.05398,6,81
1970-01-01 00:00:00.000000087,95.09641,6,81
1970-01-01 00:00:00.000000083,95.05206,6,82
1970-01-01 00:00:00.000000084,94.945946,6,82
1970-01-01 00:00:00.000000085,94.95367,6,82
1970-01-01 00:00:00.000000086,95.05398,6,82
1970-01-01 00:00:00.000000087,95.09641,6,82
1970-01-01 00:00:00.000000088,95.09449,6,82
1970-01-01 00:00:00.000000084,94.945946,6,83
1970-01-01 00:00:00.000000085,94.95367,6,83
1970-01-01 00:00:00.000000086,95.05398,6,83
1970-01-01 00:00:00.000000087,95.09641,6,83
1970-01-01 00:00:00.000000088,95.09449,6,83
1970-01-01 00:00:00.000000089,95.09834,6,83
1970-01-01 00:00:00.000000085,94.95367,6,84
1970-01-01 00:00:00.000000086,95.05398,6,84
1970-01-01 00:00:00.000000087,95.09641,6,84
1970-01-01 00:00:00.000000088,95.09449,6,84
1970-01-01 00:00:00.000000089,95.09834,6,84
1970-01-01 00:00:00.000000090,95.09641,6,84
1970-01-01 00:00:00.000000086,95.05398,6,85
1970-01-01 00:00:00.000000087,95.09641,6,85
1970-01-01 00:00:00.000000088,95.09449,6,85
1970-01-01 00:00:00.000000089,95.09834,6,85
1970-01-01 00:00:00.000000090,95.09641,6,85
1970-01-01 00:00:00.000000091,95.343346,6,85
1970-01-01 00:00:00.000000087,95.09641,6,86
1970-01-01 00:00:00.000000088,95.09449,6,86
1970-01-01 00:00:00.000000089,95.09834,6,86
1970-01-01 00:00:00.000000090,95.09641,6,86
1970-01-01 00:00:00.000000091,95.343346,6,86
1970-01-01 00:00:00.000000092,95.50347,6,86
1970-01-01 00:00:00.000000088,95.09449,6,87
1970-01-01 00:00:00.000000089,95.09834,6,87
1970-01-01 00:00:00.000000090,95.09641,6,87
1970-01-01 00:00:00.000000091,95.343346,6,87
1970-01-01 00:00:00.000000092,95.50347,6,87
1970-01-01 00:00:00.000000093,95.49768,6,87
1970-01-01 00:00:00.000000089,95.09834,6,88
1970-01-01 00:00:00.000000090,95.09641,6,88
1970-01-01 00:00:00.000000091,95.343346,6,88
1970-01-01 00:00:00.000000092,95.50347,6,88
1970-01-01 00:00:00.000000093,95.49768,6,88
1970-01-01 00:00:00.000000094,95.48225,6,88
1970-01-01 00:00:00.000000090,95.09641,6,89
1970-01-01 00:00:00.000000091,95.343346,6,89
1970-01-01 00:00:00.000000092,95.50347,6,89
1970-01-01 00:00:00.000000093,95.49768,6,89
1970-01-01 00:00:00.000000094,95.48225,6,89
1970-01-01 00:00:00.000000095,95.49189,6,89
1970-01-01 00:00:00.000000091,95.343346,6,90
1970-01-01 00:00:00.000000092,95.50347,6,90
1970-01-01 00:00:00.000000093,95.49768,6,90
1970-01-01 00:00:00.000000094,95.48225,6,90
1970-01-01 00:00:00.000000095,95.49189,6,90
1970-01-01 00:00:00.000000096,95.53628,6,90
1970-01-01 00:00:00.000000092,95.50347,6,91
1970-01-01 00:00:00.000000093,95.49768,6,91
1970-01-01 00:00:00.000000094,95.48225,6,91
1970-01-01 00:00:00.000000095,95.49189,6,91
1970-01-01 00:00:00.000000096,95.53628,6,91
1970-01-01 00:00:00.000000097,95.48032,6,91
1970-01-01 00:00:00.000000093,95.49768,6,92
1970-01-01 00:00:00.000000094,95.48225,6,92
1970-01-01 00:00:00.000000095,95.49189,6,92
1970-01-01 00:00:00.000000096,95.53628,6,92
1970-01-01 00:00:00.000000097,95.48032,6,92
1970-01-01 00:00:00.000000098,95.48997,6,92
1970-01-01 00:00:00.000000094,95.48225,6,93
1970-01-01 00:00:00.000000095,95.49189,6,93
1970-01-01 00:00:00.000000096,95.53628,6,93
1970-01-01 00:00:00.000000097,95.48032,6,93
1970-01-01 00:00:00.000000098,95.48997,6,93
1970-01-01 00:00:00.000000099,95.42052,6,93
1970-01-01 00:00:00.000000095,95.49189,6,94
1970-01-01 00:00:00.000000096,95.53628,6,94
1970-01-01 00:00:00.000000097,95.48032,6,94
1970-01-01 00:00:00.000000098,95.48997,6,94
1970-01-01 00:00:00.000000099,95.42052,6,94
1970-01-01 00:00:00.000000100,95.11572,6,94
1970-01-01 00:00:00.000000096,95.53628,6,95
1970-01-01 00:00:00.000000097,95.48032,6,95
1970-01-01 00:00:00.000000098,95.48997,6,95
1970-01-01 00:00:00.000000099,95.42052,6,95
1970-01-01 00:00:00.000000100,95.11572,6,95
1970-01-01 00:00:00.000000101,94.97682,6,95
1970-01-01 00:00:00.000000097,95.48032,6,96
1970-01-01 00:00:00.000000098,95.48997,6,96
1970-01-01 00:00:00.000000099,95.42052,6,96
1970-01-01 00:00:00.000000100,95.11572,6,96
1970-01-01 00:00:00.000000101,94.97682,6,96
1970-01-01 00:00:00.000000102,95.021194,6,96
1970-01-01 00:00:00.000000098,95.48997,6,97
1970-01-01 00:00:00.000000099,95.42052,6,97
