sequence_index,return,block_idx,fcst_origin
1970-01-01 00:00:00.000000052,181.26543,190,49
1970-01-01 00:00:00.000000053,179.69563,190,49
1970-01-01 00:00:00.000000054,181.45143,190,49
1970-01-01 00:00:00.000000055,181.88724,190,49
1970-01-01 00:00:00.000000051,177.4626,190,50
1970-01-01 00:00:00.000000052,181.26543,190,50
1970-01-01 00:00:00.000000053,179.69563,190,50
1970-01-01 00:00:00.000000054,181.45143,190,50
1970-01-01 00:00:00.000000055,181.88724,190,50
1970-01-01 00:00:00.000000056,181.9756,190,50
1970-01-01 00:00:00.000000052,181.26543,190,51
1970-01-01 00:00:00.000000053,179.69563,190,51
1970-01-01 00:00:00.000000054,181.45143,190,51
1970-01-01 00:00:00.000000055,181.88724,190,51
1970-01-01 00:00:00.000000056,181.9756,190,51
1970-01-01 00:00:00.000000057,183.7958,190,51
1970-01-01 00:00:00.000000053,179.69563,190,52
1970-01-01 00:00:00.000000054,181.45143,190,52
1970-01-01 00:00:00.000000055,181.88724,190,52
1970-01-01 00:00:00.000000056,181.9756,190,52
1970-01-01 00:00:00.000000057,183.7958,190,52
1970-01-01 00:00:00.000000058,183.7055,190,52
1970-01-01 00:00:00.000000054,181.45143,190,53
1970-01-01 00:00:00.000000055,181.88724,190,53
1970-01-01 00:00:00.000000056,181.9756,190,53
1970-01-01 00:00:00.000000057,183.7958,190,53
1970-01-01 00:00:00.000000058,183.7055,190,53
1970-01-01 00:00:00.000000059,182.45404,190,53
1970-01-01 00:00:00.000000055,181.88724,190,54
