RunTag,InputChunkLength,OutputChunkLength,Model,MAE,RMSE,MAPE,MAE_return,RMSE_return,MAPE_return,MAE_first_chamber_filling,RMSE_first_chamber_filling,MAPE_first_chamber_filling,MAE_second_chamber_filling,RMSE_second_chamber_filling,MAPE_second_chamber_filling,MAE_gran1_blain,RMSE_gran1_blain,MAPE_gran1_blain
all_targets,60,30,Darts_DLinear,32.85944794266817,39.43026271232016,4.134916563933696,8.895012978703607,11.131512050046524,8.306950700075465,1.5370894526226346,1.950071505835889,1.7564865964763468,2.2334197685873023,2.6729070538201674,3.634700063084986,118.77226957075912,141.9665602395777,2.8415288960980396
all_targets,60,30,Darts_NLinear,12.319214947586392,15.312737458458322,1.8802492591685778,3.778710712643614,4.739434171016673,4.031470981319771,0.7873780439455481,1.0154191799817491,0.910237013928855,0.932997139070197,1.1513454282745361,1.5414504713776023,43.77777389468607,54.3447510545604,1.0378385700480892
all_targets,60,30,NeuralForecast_BiTCN,8.842886885965525,9.60226508195711,2.0372802170004047,4.092815048013639,4.976523175847786,5.638312223912474,0.6069223061394926,0.671550406842461,0.7286656751996204,0.6364016959703566,0.7342373036467611,1.074310933861286,30.035408493738636,32.02674944149147,0.7078320350282425
all_targets,60,30,NeuralForecast_TSMixer,4.857254467118276,5.63120737144702,1.1117551699216293,2.7085620875782808,3.234417175360928,2.6290464643869433,0.438956676288099,0.5139257571699509,0.5340809854323166,0.5347910331028074,0.6317506237387285,0.9200140816514804,15.746708071503896,18.14473592951851,0.3638791482157733
all_targets,60,30,NeuralForecast_Nhits,5.3582061002849946,6.268837910841169,1.901696357881879,4.732033961942431,5.660146410128686,5.780428137985129,0.4219794193117504,0.4995385173627547,0.5101791533892187,0.5493084205126593,0.6510033210472579,0.9513726203979311,15.729502599373125,18.26466339482606,0.3648055197552175
all_targets,60,30,NeuralForecast_XLinear,5.131603986401552,5.997414863043298,1.7014560189170416,4.239812805701621,5.169766353216287,5.046296290569016,0.4105536059997953,0.4831643919115246,0.4958258873529539,0.5248742531878302,0.6261137643333795,0.9076028807575952,15.351175280716953,17.710614942711988,0.3560990169885995
all_targets,60,60,NaiveLastValue,7.6187003855448365,8.954676528641743,2.296060894050893,5.49906740556498,6.56534589517564,6.630622151708841,0.6345339753924485,0.7646421297023027,0.7654301544793307,0.7190693452128416,0.8492069665100902,1.2391562663127305,23.622130816009054,27.639511123178938,0.5490350037026763
all_targets,60,60,LinearRegression,10.900284228432927,12.89849585677956,1.2048471609514135,1.85693459952676,2.4193083898145016,1.7069319445685147,0.7819895420984718,0.9199467858318309,0.9027962572120478,0.7991079779482121,0.9378578681927515,1.3263773017780354,40.163104794158386,47.31687038327915,0.8832831402470646
all_targets,60,60,Darts_DLinear,38.77622698551692,47.104300857030104,4.774057697722229,11.30100054092981,12.990982315788694,10.788460438789135,1.7804495358351033,2.1172119403897582,2.033877513016437,1.7848971769087516,2.2283754615867015,2.926600470823036,140.23856068839447,171.08063371035544,3.3472923682603133
all_targets,60,60,Darts_NLinear,14.650921130773304,17.868437316799774,1.8830482311031742,3.519254347615367,4.41236002124657,3.4849146302672915,0.7892553150754757,0.9493120985274729,0.9315661735834477,1.112937772602593,1.365814583603136,1.8498355332193956,53.182237087799855,64.74626256382192,1.2658765873425564
