sequence_index,second_chamber_filling,block_idx,fcst_origin
1970-01-01 00:00:00.000000342,55.808254,72,32
1970-01-01 00:00:00.000000343,55.81791,72,33
1970-01-01 00:00:00.000000344,55.76679,72,34
1970-01-01 00:00:00.000000345,56.53356,72,35
1970-01-01 00:00:00.000000346,56.09954,72,36
1970-01-01 00:00:00.000000347,55.51408,72,37
1970-01-01 00:00:00.000000348,55.217007,72,38
1970-01-01 00:00:00.000000349,56.401424,72,39
1970-01-01 00:00:00.000000350,56.66377,72,40
1970-01-01 00:00:00.000000351,53.367096,72,41
1970-01-01 00:00:00.000000352,51.798805,72,42
1970-01-01 00:00:00.000000353,50.211216,72,43
1970-01-01 00:00:00.000000354,49.3557,72,44
1970-01-01 00:00:00.000000355,51.127514,72,45
1970-01-01 00:00:00.000000356,53.49729,72,46
1970-01-01 00:00:00.000000357,54.15702,72,47
1970-01-01 00:00:00.000000358,52.331215,72,48
1970-01-01 00:00:00.000000359,49.242878,72,49
1970-01-01 00:00:00.000000360,52.19618,72,50
1970-01-01 00:00:00.000000361,52.71895,72,51
1970-01-01 00:00:00.000000362,54.050915,72,52
1970-01-01 00:00:00.000000363,54.816742,72,53
1970-01-01 00:00:00.000000364,55.497665,72,54
1970-01-01 00:00:00.000000219,65.56038,73,10
1970-01-01 00:00:00.000000220,64.28627,73,11
1970-01-01 00:00:00.000000221,65.89699,73,12
1970-01-01 00:00:00.000000222,66.79977,73,13
1970-01-01 00:00:00.000000223,67.37751,73,14
1970-01-01 00:00:00.000000224,66.523926,73,15
1970-01-01 00:00:00.000000225,64.4676,73,16
1970-01-01 00:00:00.000000226,65.1794,73,17
1970-01-01 00:00:00.000000227,65.738815,73,18
1970-01-01 00:00:00.000000228,65.947136,73,19
1970-01-01 00:00:00.000000229,65.15046,73,20
1970-01-01 00:00:00.000000230,63.55903,73,21
1970-01-01 00:00:00.000000231,62.603195,73,22
1970-01-01 00:00:00.000000232,63.12403,73,23
1970-01-01 00:00:00.000000233,65.19869,73,24
1970-01-01 00:00:00.000000234,66.100494,73,25
1970-01-01 00:00:00.000000235,66.21045,73,26
1970-01-01 00:00:00.000000236,68.71914,73,27
1970-01-01 00:00:00.000000237,71.53454,73,28
1970-01-01 00:00:00.000000238,73.854164,73,29
1970-01-01 00:00:00.000000239,75.4157,73,30
1970-01-01 00:00:00.000000240,75.25077,73,31
1970-01-01 00:00:00.000000241,74.13388,73,32
1970-01-01 00:00:00.000000242,74.71739,73,33
1970-01-01 00:00:00.000000243,76.52681,73,34
1970-01-01 00:00:00.000000244,77.976456,73,35
1970-01-01 00:00:00.000000245,78.240715,73,36
1970-01-01 00:00:00.000000116,74.18692,74,10
1970-01-01 00:00:00.000000117,74.85628,74,11
1970-01-01 00:00:00.000000118,75.58739,74,12
1970-01-01 00:00:00.000000119,75.84201,74,13
1970-01-01 00:00:00.000000120,76.86149,74,14
1970-01-01 00:00:00.000000121,77.9813,74,15
1970-01-01 00:00:00.000000122,78.765434,74,16
1970-01-01 00:00:00.000000123,79.51388,74,17
1970-01-01 00:00:00.000000124,79.92343,74,18
1970-01-01 00:00:00.000000129,66.92707,76,10
1970-01-01 00:00:00.000000130,67.24248,76,11
1970-01-01 00:00:00.000000131,67.17207,76,12
1970-01-01 00:00:00.000000132,67.24731,76,13
1970-01-01 00:00:00.000000133,67.28589,76,14
1970-01-01 00:00:00.000000134,67.34472,76,15
1970-01-01 00:00:00.000000135,67.41899,76,16
1970-01-01 00:00:00.000000136,67.57525,76,17
1970-01-01 00:00:00.000000137,67.428635,76,18
1970-01-01 00:00:00.000000138,67.40356,76,19
1970-01-01 00:00:00.000000139,67.37268,76,20
1970-01-01 00:00:00.000000151,56.100494,77,10
1970-01-01 00:00:00.000000152,57.10359,77,11
1970-01-01 00:00:00.000000153,58.15201,77,12
1970-01-01 00:00:00.000000154,59.216827,77,13
1970-01-01 00:00:00.000000155,59.937298,77,14
1970-01-01 00:00:00.000000156,60.575813,77,15
1970-01-01 00:00:00.000000157,61.13329,77,16
1970-01-01 00:00:00.000000158,61.594326,77,17
1970-01-01 00:00:00.000000159,62.43249,77,18
1970-01-01 00:00:00.000000160,63.313076,77,19
1970-01-01 00:00:00.000000161,64.182106,77,20
1970-01-01 00:00:00.000000162,65.29031,77,21
1970-01-01 00:00:00.000000163,66.21914,77,22
1970-01-01 00:00:00.000000164,66.84991,77,23
1970-01-01 00:00:00.000000165,67.24314,77,24
1970-01-01 00:00:00.000000098,100.0,78,10
1970-01-01 00:00:00.000000099,100.0,78,11
1970-01-01 00:00:00.000000100,100.0,78,12
1970-01-01 00:00:00.000000101,100.0,78,13
1970-01-01 00:00:00.000000102,100.0,78,14
1970-01-01 00:00:00.000000103,100.0,78,15
1970-01-01 00:00:00.000000275,60.84395,79,10
1970-01-01 00:00:00.000000276,60.938457,79,11
1970-01-01 00:00:00.000000277,60.97223,79,12
1970-01-01 00:00:00.000000278,60.79378,79,13
1970-01-01 00:00:00.000000279,61.03395,79,14
1970-01-01 00:00:00.000000280,60.84781,79,15
1970-01-01 00:00:00.000000281,60.83044,79,16
1970-01-01 00:00:00.000000282,60.96547,79,17
1970-01-01 00:00:00.000000283,60.718563,79,18
1970-01-01 00:00:00.000000284,60.522766,79,19
1970-01-01 00:00:00.000000285,60.128265,79,20
1970-01-01 00:00:00.000000286,59.54475,79,21
1970-01-01 00:00:00.000000287,58.89371,79,22
1970-01-01 00:00:00.000000288,58.69985,79,23
1970-01-01 00:00:00.000000289,57.93112,79,24
1970-01-01 00:00:00.000000290,57.71026,79,25
1970-01-01 00:00:00.000000291,56.995564,79,26
1970-01-01 00:00:00.000000292,56.618435,79,27
1970-01-01 00:00:00.000000293,56.12558,79,28
1970-01-01 00:00:00.000000294,55.62982,79,29
1970-01-01 00:00:00.000000295,54.845684,79,30
1970-01-01 00:00:00.000000296,54.29012,79,31
1970-01-01 00:00:00.000000297,53.817513,79,32
1970-01-01 00:00:00.000000298,53.680557,79,33
1970-01-01 00:00:00.000000299,54.925735,79,34
1970-01-01 00:00:00.000000300,57.141205,79,35
1970-01-01 00:00:00.000000301,61.11787,79,36
1970-01-01 00:00:00.000000302,61.30208,79,37
1970-01-01 00:00:00.000000303,59.407795,79,38
1970-01-01 00:00:00.000000304,58.838745,79,39
1970-01-01 00:00:00.000000305,58.83391,79,40
1970-01-01 00:00:00.000000306,59.43479,79,41
1970-01-01 00:00:00.000000307,59.505207,79,42
1970-01-01 00:00:00.000000308,58.657413,79,43
1970-01-01 00:00:00.000000309,58.041084,79,44
1970-01-01 00:00:00.000000310,57.77102,79,45
1970-01-01 00:00:00.000000311,56.751877,79,46
1970-01-01 00:00:00.000000148,55.04629,80,10
1970-01-01 00:00:00.000000149,54.91608,80,11
1970-01-01 00:00:00.000000150,54.15509,80,12
1970-01-01 00:00:00.000000151,53.922646,80,13
1970-01-01 00:00:00.000000152,53.120174,80,14
1970-01-01 00:00:00.000000153,51.99845,80,15
1970-01-01 00:00:00.000000154,52.553055,80,16
1970-01-01 00:00:00.000000155,53.283184,80,17
1970-01-01 00:00:00.000000156,82.84433,80,18
1970-01-01 00:00:00.000000157,100.0,80,19
1970-01-01 00:00:00.000000158,100.0,80,20
1970-01-01 00:00:00.000000159,100.0,80,21
1970-01-01 00:00:00.000000160,100.0,80,22
1970-01-01 00:00:00.000000161,100.0,80,23
1970-01-01 00:00:00.000000162,100.0,80,24
1970-01-01 00:00:00.000000125,44.445393,81,10
1970-01-01 00:00:00.000000126,42.023525,81,11
1970-01-01 00:00:00.000000127,42.9186,81,12
1970-01-01 00:00:00.000000128,43.332375,81,13
1970-01-01 00:00:00.000000129,43.019875,81,14
1970-01-01 00:00:00.000000130,43.50887,81,15
1970-01-01 00:00:00.000000131,43.31212,81,16
1970-01-01 00:00:00.000000132,43.41724,81,17
1970-01-01 00:00:00.000000133,46.512352,81,18
1970-01-01 00:00:00.000000134,43.878284,81,19
1970-01-01 00:00:00.000000135,44.20717,81,20
1970-01-01 00:00:00.000000318,51.139088,83,10
1970-01-01 00:00:00.000000319,51.283756,83,11
1970-01-01 00:00:00.000000320,51.272194,83,12
1970-01-01 00:00:00.000000321,51.51428,83,13
1970-01-01 00:00:00.000000322,51.391773,83,14
1970-01-01 00:00:00.000000323,51.53356,83,15
1970-01-01 00:00:00.000000324,51.902973,83,16
1970-01-01 00:00:00.000000325,52.114193,83,17
1970-01-01 00:00:00.000000326,52.42574,83,18
1970-01-01 00:00:00.000000327,52.676502,83,19
1970-01-01 00:00:00.000000328,52.883873,83,20
1970-01-01 00:00:00.000000329,52.608994,83,21
1970-01-01 00:00:00.000000330,52.100697,83,22
1970-01-01 00:00:00.000000331,52.35533,83,23
1970-01-01 00:00:00.000000332,52.314816,83,24
1970-01-01 00:00:00.000000333,51.852818,83,25
1970-01-01 00:00:00.000000334,51.328114,83,26
1970-01-01 00:00:00.000000335,51.188274,83,27
1970-01-01 00:00:00.000000336,51.412994,83,28
1970-01-01 00:00:00.000000337,51.255795,83,29
1970-01-01 00:00:00.000000338,51.163197,83,30
1970-01-01 00:00:00.000000339,51.38986,83,31
1970-01-01 00:00:00.000000340,51.325226,83,32
1970-01-01 00:00:00.000000341,51.607838,83,33
1970-01-01 00:00:00.000000342,51.78337,83,34
1970-01-01 00:00:00.000000343,51.87981,83,35
1970-01-01 00:00:00.000000344,51.845104,83,36
1970-01-01 00:00:00.000000345,52.22415,83,37
1970-01-01 00:00:00.000000346,51.99845,83,38
1970-01-01 00:00:00.000000347,52.260803,83,39
1970-01-01 00:00:00.000000348,52.473957,83,40
1970-01-01 00:00:00.000000349,52.79804,83,41
1970-01-01 00:00:00.000000350,52.889668,83,42
1970-01-01 00:00:00.000000351,53.314045,83,43
1970-01-01 00:00:00.000000352,53.40663,83,44
1970-01-01 00:00:00.000000353,53.68442,83,45
1970-01-01 00:00:00.000000354,53.615932,83,46
1970-01-01 00:00:00.000000355,53.67959,83,47
1970-01-01 00:00:00.000000356,53.530087,83,48
1970-01-01 00:00:00.000000357,53.375774,83,49
1970-01-01 00:00:00.000000358,52.704475,83,50
1970-01-01 00:00:00.000000359,52.674576,83,51
1970-01-01 00:00:00.000000360,52.844334,83,52
1970-01-01 00:00:00.000000361,52.633102,83,53
1970-01-01 00:00:00.000000362,52.28203,83,54
1970-01-01 00:00:00.000000110,74.60551,84,10
1970-01-01 00:00:00.000000111,74.723175,84,11
1970-01-01 00:00:00.000000112,74.630585,84,12
1970-01-01 00:00:00.000000113,74.8775,84,13
1970-01-01 00:00:00.000000114,75.09454,84,14
1970-01-01 00:00:00.000000115,75.07042,84,15
1970-01-01 00:00:00.000000116,75.114784,84,16
1970-01-01 00:00:00.000000117,75.0301,84,17
1970-01-01 00:00:00.000000118,70.32792,85,10
1970-01-01 00:00:00.000000119,70.20543,85,11
1970-01-01 00:00:00.000000120,70.28355,85,12
1970-01-01 00:00:00.000000121,70.54109,85,13
1970-01-01 00:00:00.000000122,70.97223,85,14
1970-01-01 00:00:00.000000123,71.359,85,15
1970-01-01 00:00:00.000000124,71.57214,85,16
1970-01-01 00:00:00.000000125,71.87886,85,17
1970-01-01 00:00:00.000000126,71.826385,85,18
1970-01-01 00:00:00.000000215,54.78202,86,10
1970-01-01 00:00:00.000000216,52.885803,86,11
1970-01-01 00:00:00.000000217,52.09105,86,12
1970-01-01 00:00:00.000000218,51.69367,86,13
1970-01-01 00:00:00.000000219,51.000187,86,14
1970-01-01 00:00:00.000000220,50.70023,86,15
1970-01-01 00:00:00.000000221,49.03549,86,16
1970-01-01 00:00:00.000000222,49.932484,86,17
1970-01-01 00:00:00.000000223,50.61343,86,18
1970-01-01 00:00:00.000000224,51.30015,86,19
1970-01-01 00:00:00.000000225,51.740932,86,20
1970-01-01 00:00:00.000000226,51.051304,86,21
1970-01-01 00:00:00.000000227,49.103,86,22
1970-01-01 00:00:00.000000228,48.268703,86,23
1970-01-01 00:00:00.000000229,48.199272,86,24
1970-01-01 00:00:00.000000230,50.272003,86,25
1970-01-01 00:00:00.000000231,49.01041,86,26
1970-01-01 00:00:00.000000232,44.704857,86,27
1970-01-01 00:00:00.000000233,45.62982,86,28
1970-01-01 00:00:00.000000234,46.950222,86,29
1970-01-01 00:00:00.000000235,47.313847,86,30
1970-01-01 00:00:00.000000236,49.021034,86,31
1970-01-01 00:00:00.000000237,48.554203,86,32
1970-01-01 00:00:00.000000238,47.538574,86,33
1970-01-01 00:00:00.000000239,48.760605,86,34
1970-01-01 00:00:00.000000240,49.017456,86,35
1970-01-01 00:00:00.000000385,82.116104,87,10
1970-01-01 00:00:00.000000386,82.24633,87,11
1970-01-01 00:00:00.000000387,81.99459,87,12
1970-01-01 00:00:00.000000388,81.698494,87,13
1970-01-01 00:00:00.000000389,81.589516,87,14
1970-01-01 00:00:00.000000390,81.32137,87,15
1970-01-01 00:00:00.000000391,81.49596,87,16
1970-01-01 00:00:00.000000392,82.0129,87,17
1970-01-01 00:00:00.000000393,82.04472,87,18
1970-01-01 00:00:00.000000394,81.63773,87,19
1970-01-01 00:00:00.000000395,81.5056,87,20
1970-01-01 00:00:00.000000396,81.03008,87,21
1970-01-01 00:00:00.000000397,80.89023,87,22
1970-01-01 00:00:00.000000398,80.93556,87,23
1970-01-01 00:00:00.000000399,80.98283,87,24
1970-01-01 00:00:00.000000400,81.325226,87,25
1970-01-01 00:00:00.000000401,82.71894,87,26
1970-01-01 00:00:00.000000402,82.89448,87,27
1970-01-01 00:00:00.000000403,82.11032,87,28
1970-01-01 00:00:00.000000404,82.256935,87,29
1970-01-01 00:00:00.000000405,82.86266,87,30
1970-01-01 00:00:00.000000406,83.24847,87,31
1970-01-01 00:00:00.000000407,83.24556,87,32
1970-01-01 00:00:00.000000408,83.516594,87,33
1970-01-01 00:00:00.000000409,83.877304,87,34
1970-01-01 00:00:00.000000410,83.288,87,35
1970-01-01 00:00:00.000000411,82.03316,87,36
1970-01-01 00:00:00.000000412,80.72821,87,37
1970-01-01 00:00:00.000000413,79.985535,87,38
1970-01-01 00:00:00.000000414,80.45622,87,39
1970-01-01 00:00:00.000000415,81.43036,87,40
1970-01-01 00:00:00.000000416,82.61285,87,41
1970-01-01 00:00:00.000000417,83.26678,87,42
1970-01-01 00:00:00.000000418,83.69888,87,43
1970-01-01 00:00:00.000000419,84.09046,87,44
1970-01-01 00:00:00.000000420,84.38078,87,45
1970-01-01 00:00:00.000000421,84.6711,87,46
1970-01-01 00:00:00.000000422,84.9267,87,47
1970-01-01 00:00:00.000000423,84.47723,87,48
1970-01-01 00:00:00.000000424,83.422066,87,49
1970-01-01 00:00:00.000000425,82.94174,87,50
1970-01-01 00:00:00.000000426,80.38388,87,51
1970-01-01 00:00:00.000000427,79.94599,87,52
1970-01-01 00:00:00.000000428,80.108025,87,53
1970-01-01 00:00:00.000000429,81.81617,87,54
1970-01-01 00:00:00.000000430,83.26487,87,55
1970-01-01 00:00:00.000000431,83.89081,87,56
1970-01-01 00:00:00.000000432,83.17709,87,57
1970-01-01 00:00:00.000000433,81.853775,87,58
1970-01-01 00:00:00.000000434,80.42149,87,59
1970-01-01 00:00:00.000000435,83.73552,87,60
1970-01-01 00:00:00.000000436,86.69849,87,61
1970-01-01 00:00:00.000000437,87.63021,87,62
1970-01-01 00:00:00.000000438,87.146996,87,63
1970-01-01 00:00:00.000000439,85.5816,87,64
1970-01-01 00:00:00.000000440,84.54956,87,65
1970-01-01 00:00:00.000000441,83.87346,87,66
1970-01-01 00:00:00.000000355,73.13656,88,10
1970-01-01 00:00:00.000000356,73.31787,88,11
1970-01-01 00:00:00.000000357,73.497284,88,12
1970-01-01 00:00:00.000000358,73.526215,88,13
1970-01-01 00:00:00.000000359,73.62268,88,14
1970-01-01 00:00:00.000000360,73.53105,88,15
1970-01-01 00:00:00.000000361,73.278336,88,16
1970-01-01 00:00:00.000000362,72.98418,88,17
1970-01-01 00:00:00.000000363,72.89641,88,18
1970-01-01 00:00:00.000000364,72.82793,88,19
1970-01-01 00:00:00.000000365,72.72859,88,20
1970-01-01 00:00:00.000000366,73.03625,88,21
1970-01-01 00:00:00.000000367,73.072914,88,22
1970-01-01 00:00:00.000000368,73.209854,88,23
1970-01-01 00:00:00.000000369,73.3092,88,24
1970-01-01 00:00:00.000000370,73.43361,88,25
1970-01-01 00:00:00.000000371,73.64968,88,26
1970-01-01 00:00:00.000000372,73.75387,88,27
1970-01-01 00:00:00.000000373,73.859955,88,28
1970-01-01 00:00:00.000000374,73.768326,88,29
1970-01-01 00:00:00.000000375,73.61111,88,30
1970-01-01 00:00:00.000000376,73.47895,88,31
1970-01-01 00:00:00.000000377,73.41529,88,32
1970-01-01 00:00:00.000000378,73.29088,88,33
1970-01-01 00:00:00.000000379,73.41143,88,34
1970-01-01 00:00:00.000000380,73.39698,88,35
1970-01-01 00:00:00.000000381,73.58602,88,36
1970-01-01 00:00:00.000000382,73.9429,88,37
1970-01-01 00:00:00.000000383,74.117485,88,38
1970-01-01 00:00:00.000000384,74.24865,88,39
1970-01-01 00:00:00.000000385,74.69326,88,40
1970-01-01 00:00:00.000000386,75.04921,88,41
1970-01-01 00:00:00.000000387,75.431145,88,42
1970-01-01 00:00:00.000000388,75.339516,88,43
1970-01-01 00:00:00.000000389,75.55266,88,44
1970-01-01 00:00:00.000000390,75.859375,88,45
1970-01-01 00:00:00.000000391,75.62403,88,46
1970-01-01 00:00:00.000000392,75.42535,88,47
1970-01-01 00:00:00.000000393,75.424385,88,48
1970-01-01 00:00:00.000000394,75.35688,88,49
1970-01-01 00:00:00.000000395,75.35397,88,50
1970-01-01 00:00:00.000000396,75.21993,88,51
1970-01-01 00:00:00.000000397,75.3212,88,52
1970-01-01 00:00:00.000000398,75.29901,88,53
1970-01-01 00:00:00.000000399,75.27393,88,54
1970-01-01 00:00:00.000000400,75.61053,88,55
1970-01-01 00:00:00.000000401,75.44657,88,56
1970-01-01 00:00:00.000000402,74.86882,88,57
1970-01-01 00:00:00.000000403,74.591034,88,58
1970-01-01 00:00:00.000000404,74.40201,88,59
1970-01-01 00:00:00.000000405,74.4402,88,60
1970-01-01 00:00:00.000000093,100.0,89,10
1970-01-01 00:00:00.000000094,100.0,89,11
1970-01-01 00:00:00.000000095,100.0,89,12
1970-01-01 00:00:00.000000096,100.0,89,13
1970-01-01 00:00:00.000000097,100.0,89,14
1970-01-01 00:00:00.000000101,66.57407,92,10
1970-01-01 00:00:00.000000102,66.851845,92,11
1970-01-01 00:00:00.000000103,67.201965,92,12
1970-01-01 00:00:00.000000104,67.39104,92,13
1970-01-01 00:00:00.000000105,67.493256,92,14
1970-01-01 00:00:00.000000106,67.35223,92,15
1970-01-01 00:00:00.000000166,45.713737,93,10
1970-01-01 00:00:00.000000167,44.21586,93,11
1970-01-01 00:00:00.000000168,43.535885,93,12
1970-01-01 00:00:00.000000169,43.73939,93,13
1970-01-01 00:00:00.000000170,44.1165,93,14
1970-01-01 00:00:00.000000171,46.206593,93,15
1970-01-01 00:00:00.000000172,48.72685,93,16
1970-01-01 00:00:00.000000173,51.080242,93,17
1970-01-01 00:00:00.000000174,51.005013,93,18
1970-01-01 00:00:00.000000175,50.636578,93,19
1970-01-01 00:00:00.000000176,62.17979,93,20
1970-01-01 00:00:00.000000177,100.0,93,21
1970-01-01 00:00:00.000000178,100.0,93,22
1970-01-01 00:00:00.000000179,100.0,93,23
1970-01-01 00:00:00.000000180,100.0,93,24
1970-01-01 00:00:00.000000181,100.0,93,25
1970-01-01 00:00:00.000000182,100.0,93,26
1970-01-01 00:00:00.000000183,100.0,93,27
1970-01-01 00:00:00.000000114,75.57485,95,10
1970-01-01 00:00:00.000000115,75.65684,95,11
1970-01-01 00:00:00.000000116,76.02525,95,12
1970-01-01 00:00:00.000000117,76.409134,95,13
1970-01-01 00:00:00.000000118,76.72743,95,14
1970-01-01 00:00:00.000000119,76.648346,95,15
1970-01-01 00:00:00.000000120,76.84801,95,16
1970-01-01 00:00:00.000000121,76.91359,95,17
1970-01-01 00:00:00.000000122,76.89814,95,18
1970-01-01 00:00:00.000000183,62.17689,96,10
1970-01-01 00:00:00.000000184,62.81442,96,11
1970-01-01 00:00:00.000000185,63.418213,96,12
1970-01-01 00:00:00.000000186,63.96412,96,13
1970-01-01 00:00:00.000000187,64.72513,96,14
1970-01-01 00:00:00.000000188,65.055954,96,15
1970-01-01 00:00:00.000000189,65.54494,96,16
1970-01-01 00:00:00.000000190,65.49575,96,17
1970-01-01 00:00:00.000000191,65.289345,96,18
1970-01-01 00:00:00.000000192,65.48225,96,19
1970-01-01 00:00:00.000000193,65.65297,96,20
1970-01-01 00:00:00.000000194,65.64525,96,21
1970-01-01 00:00:00.000000195,65.52565,96,22
1970-01-01 00:00:00.000000196,65.443665,96,23
1970-01-01 00:00:00.000000197,65.56327,96,24
1970-01-01 00:00:00.000000198,65.55846,96,25
1970-01-01 00:00:00.000000199,65.597984,96,26
1970-01-01 00:00:00.000000200,65.3067,96,27
1970-01-01 00:00:00.000000201,64.75888,96,28
1970-01-01 00:00:00.000000202,64.19174,96,29
1970-01-01 00:00:00.000000203,64.21587,96,30
1970-01-01 00:00:00.000000079,100.0,98,10
1970-01-01 00:00:00.000000080,100.0,98,11
1970-01-01 00:00:00.000000081,100.0,98,12
1970-01-01 00:00:00.000000096,100.0,99,10
1970-01-01 00:00:00.000000097,100.0,99,11
1970-01-01 00:00:00.000000098,100.0,99,12
1970-01-01 00:00:00.000000099,100.0,99,13
1970-01-01 00:00:00.000000100,100.0,99,14
1970-01-01 00:00:00.000000101,100.0,99,15
1970-01-01 00:00:00.000000340,57.063076,100,10
1970-01-01 00:00:00.000000341,56.97241,100,11
1970-01-01 00:00:00.000000342,57.194252,100,12
1970-01-01 00:00:00.000000343,57.087185,100,13
1970-01-01 00:00:00.000000344,57.37171,100,14
1970-01-01 00:00:00.000000345,57.623447,100,15
1970-01-01 00:00:00.000000346,57.788387,100,16
1970-01-01 00:00:00.000000347,57.989956,100,17
1970-01-01 00:00:00.000000348,57.943672,100,18
1970-01-01 00:00:00.000000349,58.63523,100,19
1970-01-01 00:00:00.000000350,59.158955,100,20
1970-01-01 00:00:00.000000351,59.67881,100,21
1970-01-01 00:00:00.000000352,60.10609,100,22
1970-01-01 00:00:00.000000353,60.45814,100,23
1970-01-01 00:00:00.000000354,60.7774,100,24
1970-01-01 00:00:00.000000355,60.99247,100,25
1970-01-01 00:00:00.000000356,61.33102,100,26
1970-01-01 00:00:00.000000357,61.449642,100,27
1970-01-01 00:00:00.000000358,61.578896,100,28
1970-01-01 00:00:00.000000359,61.983997,100,29
1970-01-01 00:00:00.000000360,62.337,100,30
1970-01-01 00:00:00.000000361,62.776806,100,31
1970-01-01 00:00:00.000000362,63.351658,100,32
1970-01-01 00:00:00.000000363,64.01428,100,33
1970-01-01 00:00:00.000000364,64.51678,100,34
1970-01-01 00:00:00.000000365,64.903564,100,35
1970-01-01 00:00:00.000000366,65.47935,100,36
1970-01-01 00:00:00.000000367,65.51696,100,37
1970-01-01 00:00:00.000000368,65.82658,100,38
1970-01-01 00:00:00.000000369,65.93749,100,39
1970-01-01 00:00:00.000000370,66.33584,100,40
1970-01-01 00:00:00.000000371,66.60493,100,41
1970-01-01 00:00:00.000000372,66.55864,100,42
1970-01-01 00:00:00.000000373,66.93285,100,43
1970-01-01 00:00:00.000000374,67.267555,100,44
1970-01-01 00:00:00.000000375,67.28878,100,45
1970-01-01 00:00:00.000000376,67.04957,100,46
1970-01-01 00:00:00.000000377,66.8364,100,47
1970-01-01 00:00:00.000000378,66.36864,100,48
1970-01-01 00:00:00.000000379,65.6684,100,49
1970-01-01 00:00:00.000000380,65.515045,100,50
1970-01-01 00:00:00.000000381,66.39661,100,51
1970-01-01 00:00:00.000000382,99.46373,100,52
1970-01-01 00:00:00.000000383,100.0,100,53
1970-01-01 00:00:00.000000384,100.0,100,54
1970-01-01 00:00:00.000000385,100.0,100,55
1970-01-01 00:00:00.000000386,100.0,100,56
1970-01-01 00:00:00.000000387,100.0,100,57
1970-01-01 00:00:00.000000388,100.0,100,58
1970-01-01 00:00:00.000000142,47.391003,101,10
1970-01-01 00:00:00.000000143,49.258293,101,11
1970-01-01 00:00:00.000000144,51.42746,101,12
1970-01-01 00:00:00.000000145,52.949455,101,13
1970-01-01 00:00:00.000000146,54.236107,101,14
1970-01-01 00:00:00.000000147,55.763893,101,15
1970-01-01 00:00:00.000000148,57.00617,101,16
1970-01-01 00:00:00.000000149,58.25039,101,17
1970-01-01 00:00:00.000000150,59.610344,101,18
1970-01-01 00:00:00.000000151,60.32696,101,19
1970-01-01 00:00:00.000000152,60.79765,101,20
1970-01-01 00:00:00.000000153,61.200806,101,21
1970-01-01 00:00:00.000000154,61.652195,101,22
1970-01-01 00:00:00.000000155,61.656742,101,23
1970-01-01 00:00:00.000000187,70.37132,103,10
1970-01-01 00:00:00.000000188,70.7012,103,11
1970-01-01 00:00:00.000000189,71.05807,103,12
1970-01-01 00:00:00.000000190,71.6898,103,13
1970-01-01 00:00:00.000000191,72.22512,103,14
1970-01-01 00:00:00.000000192,72.58583,103,15
1970-01-01 00:00:00.000000193,73.27834,103,16
1970-01-01 00:00:00.000000194,73.68828,103,17
1970-01-01 00:00:00.000000195,73.89661,103,18
1970-01-01 00:00:00.000000196,73.72205,103,19
1970-01-01 00:00:00.000000197,73.82718,103,20
1970-01-01 00:00:00.000000198,74.22453,103,21
1970-01-01 00:00:00.000000199,74.57368,103,22
1970-01-01 00:00:00.000000200,74.63732,103,23
1970-01-01 00:00:00.000000201,75.10225,103,24
1970-01-01 00:00:00.000000202,75.23631,103,25
1970-01-01 00:00:00.000000203,74.85627,103,26
1970-01-01 00:00:00.000000204,74.987465,103,27
1970-01-01 00:00:00.000000205,74.762726,103,28
1970-01-01 00:00:00.000000206,74.85531,103,29
1970-01-01 00:00:00.000000207,74.80032,103,30
1970-01-01 00:00:00.000000208,75.03665,103,31
1970-01-01 00:00:00.000000080,100.0,104,10
1970-01-01 00:00:00.000000081,100.0,104,11
1970-01-01 00:00:00.000000082,100.0,104,12
1970-01-01 00:00:00.000000190,61.114975,105,10
1970-01-01 00:00:00.000000191,62.818287,105,11
1970-01-01 00:00:00.000000192,64.19174,105,12
1970-01-01 00:00:00.000000193,63.50019,105,13
1970-01-01 00:00:00.000000194,63.930374,105,14
1970-01-01 00:00:00.000000195,63.939045,105,15
1970-01-01 00:00:00.000000196,65.25656,105,16
1970-01-01 00:00:00.000000197,65.41474,105,17
1970-01-01 00:00:00.000000198,63.74613,105,18
1970-01-01 00:00:00.000000199,64.02296,105,19
1970-01-01 00:00:00.000000200,64.494606,105,20
1970-01-01 00:00:00.000000201,66.055176,105,21
1970-01-01 00:00:00.000000202,67.839516,105,22
1970-01-01 00:00:00.000000203,67.6196,105,23
1970-01-01 00:00:00.000000204,66.62038,105,24
1970-01-01 00:00:00.000000205,66.31655,105,25
1970-01-01 00:00:00.000000206,65.800545,105,26
1970-01-01 00:00:00.000000207,64.144485,105,27
1970-01-01 00:00:00.000000208,62.952354,105,28
1970-01-01 00:00:00.000000209,59.990353,105,29
1970-01-01 00:00:00.000000210,57.857838,105,30
1970-01-01 00:00:00.000000211,56.87982,105,31
1970-01-01 00:00:00.000000281,57.27527,106,10
1970-01-01 00:00:00.000000282,57.487465,106,11
1970-01-01 00:00:00.000000283,57.21354,106,12
1970-01-01 00:00:00.000000284,57.02354,106,13
1970-01-01 00:00:00.000000285,56.819065,106,14
1970-01-01 00:00:00.000000286,56.76119,106,15
1970-01-01 00:00:00.000000287,56.742855,106,16
1970-01-01 00:00:00.000000288,56.878864,106,17
1970-01-01 00:00:00.000000289,56.606865,106,18
1970-01-01 00:00:00.000000290,56.474735,106,19
1970-01-01 00:00:00.000000291,55.99827,106,20
