minute,t_min,phase,return,first_chamber_filling,second_chamber_filling,separator_speed,fresh_feed_setpoint,gran1_blain,return_setpoint,return_error,first_chamber_filling_setpoint,first_chamber_filling_error,second_chamber_filling_setpoint,second_chamber_filling_error,gran1_blain_setpoint,gran1_blain_error,sim_Mm,sim_Mp,sim_Mr,sim_blaine,sim_H1,sim_H2,sim_H,sim_Mr_raw,sim_blaine_raw,mpc_cost,mpc_predicted_error_return,mpc_predicted_error_first_chamber_filling,mpc_predicted_error_second_chamber_filling,mpc_predicted_error_gran1_blain
68,68.0,controlled,63.6292622163255,10.362629372617164,12.88058882645298,430.0,120.0,6235.3365990096445,80.0,-16.3707377836745,50.0,-39.637370627382836,50.0,-37.11941117354702,5500.0,735.3365990096445,121.79748984651206,50.28319601843242,63.6292622163255,6235.3365990096445,10.362629372617164,12.880588826452978,23.243218199070142,71.51429382807964,5787.959187443413,67.7457888394662,2.1573000335616612,30.645074518562076,28.406566913967673,271.28681311318405
69,69.0,controlled,65.07267806524723,10.982642384168717,13.420375990705628,430.0,120.0,6251.2776349459455,80.0,-14.927321934752769,50.0,-39.01735761583129,50.0,-36.57962400929437,5500.0,751.2776349459455,123.90536438834438,50.55348137590872,65.07267806524723,6251.2776349459455,10.982642384168717,13.420375990705628,24.403018374874343,73.35188301243566,5806.504237704954,64.68546497313622,3.824225623972275,30.03494436671172,28.274085972420657,127.61045050157827
70,70.0,controlled,67.44144580883183,11.441435801610625,14.116091733956857,430.0,120.0,6281.022057850881,80.0,-12.55855419116817,50.0,-38.55856419838938,50.0,-35.88390826604314,5500.0,781.0220578508806,127.31933464984353,50.92720404389938,67.44144580883183,6281.022057850881,11.441435801610625,14.116091733956857,25.55752753556748,76.39213060594415,5841.75655831394,64.01631520828685,5.214903182386919,29.36493780438898,28.07443482955392,68.10196959785208
71,71.0,controlled,70.88992395255558,11.802543759829872,14.902046314444714,430.0,120.0,6325.371818890636,80.0,-9.110076047444423,50.0,-38.197456240170126,50.0,-35.09795368555528,5500.0,825.371818890636,132.32777869234585,51.45380714363075,70.88992395255558,6325.371818890636,11.802543759829872,14.902046314444714,26.704590074274584,80.8739715487151,5896.001315202946,64.12577818773504,6.36526048302585,28.72518911536077,27.804986345818232,61.51711217650973
72,72.0,controlled,74.36321433539082,12.111324731425615,15.709958186001261,420.0,120.0,6298.82268245396,80.0,-5.636785664609178,50.0,-37.88867526857439,50.0,-34.29004181399874,5500.0,798.8226824539597,138.82654211755542,53.369768727353815,74.36321433539082,6298.82268245396,12.111324731425615,15.70995818600126,27.821282917426874,85.45677339020162,5863.277719585954,62.56887479718468,5.990817356458592,28.200315674898246,27.452825545798234,39.57914433481346
73,73.0,controlled,76.27434371897627,12.530459173975647,16.493206515116174,390.0,130.0,6083.680454613323,80.0,-3.7256562810237313,50.0,-37.46954082602436,50.0,-33.50679348488383,5500.0,583.6804546133226,146.33818016352313,58.32960351424007,76.27434371897627,6083.680454613323,12.530459173975647,16.493206515116174,29.02366568909182,88.00857664928309,5622.071508753284,61.62040059439188,4.051691148116767,27.85420957717132,27.025273262081246,58.90577479557169
74,74.0,controlled,80.2336997109424,12.946669226193947,17.237683024395583,380.0,130.0,6050.00127895464,80.0,0.23369971094240327,50.0,-37.05333077380605,50.0,-32.76231697560442,5500.0,550.0012789546399,154.24940840539062,60.88407910717861,80.2336997109424,6050.00127895464,12.946669226193947,17.237683024395583,30.18435225058953,93.36532929821202,5587.48138523002,60.24866416003369,3.3848576988352406,27.64990604084154,26.544193884215822,126.81866014038769
75,75.0,controlled,82.68393396769788,13.315355655492574,17.955990506352858,360.0,130.0,5888.735438826065,80.0,2.6839339676978824,50.0,-36.684644344507426,50.0,-32.04400949364714,5500.0,388.73543882606464,162.06758130844432,65.33868471074827,82.68393396769788,5888.735438826065,13.315355655492574,17.955990506352858,31.271346161845432,96.72889659769606,5430.86254290774,58.77958489325111,2.1941058331219523,27.51108355252898,26.03160760244695,138.80606192432833
76,76.0,controlled,84.54183880319346,13.62208877187719,18.654286240452848,340.0,130.0,5695.479059711875,80.0,4.541838803193457,50.0,-36.37791122812281,50.0,-31.345713759547152,5500.0,195.47905971187538,169.56982015021967,70.26510068818862,84.54183880319346,5695.479059711875,13.622088771877188,18.654286240452848,32.276375012330035,99.304719462031,5258.696310794129,57.19226501468011,1.3781166851570532,27.388176266109312,25.504808672048195,132.72483623494418
77,77.0,controlled,85.80259910764025,13.865197407339688,19.325709115756602,320.0,130.0,5469.981826931436,80.0,5.802599107640248,50.0,-36.134802592660314,50.0,-30.674290884243398,5500.0,-30.018173068563556,176.75815137438985,75.69281615275962,85.80259910764025,5469.981826931436,13.86519740733969,19.325709115756602,33.19090652309629,101.0653352216302,5072.987262835775,56.883186670751876,1.009461969925276,27.252519491137946,24.97281474564963,169.08618986861802
78,78.0,controlled,88.27688923086322,14.08949938222985,19.958028831049617,310.0,130.0,5373.231066580847,80.0,8.276889230863219,50.0,-35.910500617770154,50.0,-30.041971168950383,5500.0,-126.76893341915275,183.68480809023848,79.13386761142318,88.27688923086322,5373.231066580847,14.08949938222985,19.958028831049617,34.04752821327946,104.55094047881529,4996.981382872444,63.926594507847625,1.8919208630787665,27.083216016474175,24.439230610924014,518.944684201867
79,79.0,controlled,90.45939114054947,14.302671460514215,20.54182304933799,300.0,130.0,5265.827643031509,80.0,10.45939114054947,50.0,-35.69732853948578,50.0,-29.45817695066201,5500.0,-234.17235696849093,190.33540791806442,82.67593280605547,90.45939114054947,5265.827643031509,14.302671460514215,20.54182304933799,34.844494509852204,107.65947511200899,4914.574245723525,69.22575468711572,2.3539065065930345,26.907208847962327,23.912099984472153,795.9603007377432
80,80.0,controlled,92.30453150029399,14.504046156135676,21.07604288965981,290.0,130.0,5148.78813763717,80.0,12.30453150029399,50.0,-35.49595384386433,50.0,-28.92395711034019,5500.0,-351.2118623628303,196.62875395987987,86.31588549823016,92.30453150029399,5148.78813763717,14.504046156135674,21.07604288965981,35.58008904579548,110.31286846164974,4826.667162859477,73.97811598743661,2.6739946364229965,26.757905478385617,23.402127504212928,1050.5377517540865
81,81.0,controlled,93.76588294756615,14.68812887220254,21.564564176801063,280.0,130.0,5023.278462460762,80.0,13.765882947566155,50.0,-35.31187112779746,50.0,-28.435435823198937,5500.0,-476.72153753923794,202.48063473059022,90.04949653939411,93.76588294756615,5023.278462460762,14.688128872202542,21.564564176801063,36.252693049003604,112.43113819119614,4734.071029845382,76.8885365402049,2.820216163443426,26.632151709960738,22.915775158168312,1219.3530087649542
82,82.0,controlled,94.82606477721461,14.848832665424814,22.011911723411203,270.0,130.0,4890.641149566103,80.0,14.826064777214611,50.0,-35.151167334575184,50.0,-27.988088276588797,5500.0,-609.3588504338968,207.8557585084151,93.87844128073475,94.82606477721461,4890.641149566103,14.848832665424814,22.011911723411203,36.86074438883602,113.97731722768033,4637.528620824421,76.94559155124317,2.845947789607372,26.52302533591817,22.458801490898807,1249.224180074274
83,83.0,controlled,95.49675509556918,14.981484713128712,22.421140597468604,260.0,130.0,4752.515847712884,80.0,15.496755095569185,50.0,-35.01851528687129,50.0,-27.578859402531396,5500.0,-747.4841522871156,212.76972429246973,97.8101347536988,95.49675509556918,4752.515847712884,14.981484713128713,22.421140597468604,37.402625310597315,114.9595895387709,4537.816973459722,74.26706183311423,2.7967472327540577,26.420476561407874,22.034267054936322,1144.1118825341318
84,84.0,controlled,95.8030905197948,15.083400427646874,22.793206926148315,250.0,130.0,4610.923411331891,80.0,15.803090519794793,50.0,-34.91659957235313,50.0,-27.206793073851685,5500.0,-889.0765886681093,217.26094013427814,101.85162899157929,95.8030905197948,4610.923411331891,15.083400427646872,22.793206926148315,37.87660735379519,115.40931114269884,4435.837694709538,72.90995710899664,2.8778790757940484,26.320321894999935,21.640528302742137,1096.8947251063591
85,85.0,controlled,95.76919968180762,15.153638478469619,23.127262283400444,240.0,130.0,4468.163589390542,80.0,15.76919968180762,50.0,-34.84636152153038,50.0,-26.872737716599556,5500.0,-1031.8364106094577,221.36336005030552,106.00383618293384,95.76919968180762,4468.163589390542,15.153638478469619,23.127262283400444,38.280900761870065,115.3595238673717,4332.596806526203,71.83198504424257,2.8576990850395134,26.231648000949342,21.27907558496156,1066.5114519979406
86,86.0,controlled,95.4107171930223,15.192376151722359,23.42138967544947,230.0,130.0,4326.547729981695,80.0,15.410717193022293,50.0,-34.80762384827764,50.0,-26.57861032455053,5500.0,-1173.4522700183052,225.0929918822191,110.25959076976362,95.4107171930223,4326.547729981695,15.192376151722359,23.42138967544947,38.613765827171825,114.83340111245553,4229.0871231196,71.87068881597911,2.7329168996327766,26.159904842560426,20.948786670615387,1094.787353491859
87,87.0,controlled,94.7327873457493,15.200244905144405,23.673366449685883,220.0,130.0,4188.074294395157,80.0,14.732787345749301,50.0,-34.7997550948556,50.0,-26.326633550314117,5500.0,-1311.9257056048427,228.4469967539939,114.60603637097249,94.7327873457493,4188.074294395157,15.200244905144405,23.673366449685883,38.87361135483029,113.84096038302137,4126.128151916377,73.61128886177477,2.451324230802065,26.10935302730668,20.649387421255817,1213.3945424538433
88,88.0,controlled,93.73011998874088,15.177805780943524,23.881205765259804,210.0,130.0,4054.150512990962,80.0,13.730119988740881,50.0,-34.82219421905648,50.0,-26.118794234740196,5500.0,-1445.849487009038,231.40964980905483,119.03052996313936,93.73011998874088,4054.150512990962,15.177805780943523,23.881205765259804,39.05901154620332,112.37911984591543,4024.2084172689747,76.98445654161884,2.0340054825198166,26.083211023325862,20.380999700721404,1417.645350085921
89,89.0,controlled,95.34885814791674,15.19644750913475,24.043628764477724,210.0,130.0,4068.5293937127162,80.0,15.348858147916744,50.0,-34.80355249086525,50.0,-25.956371235522276,5500.0,-1431.4706062872838,233.95994475672782,119.21723709758142,95.34885814791674,4068.5293937127162,15.19644750913475,24.043628764477724,39.24007627361247,114.74270765914646,4035.284068073543,79.95539474869754,2.4542644254205896,26.082090816493213,20.143018347599735,1563.8010579592
90,90.0,controlled,93.79463326267921,15.182074771937334,24.165001193390523,200.0,130.0,3939.193366466181,80.0,13.794633262679213,50.0,-34.81792522806266,50.0,-25.834998806609477,5500.0,-1560.806633533819,236.07821278869508,123.60524982132264,93.79463326267921,3939.193366466181,15.182074771937334,24.165001193390523,39.34707596532786,112.47296296737244,3934.3021423891655,81.38704634575764,1.7885131034575465,26.095625765629862,19.938171122865814,1671.5701510235535
91,91.0,controlled,91.87193189082072,15.123821416584082,24.254833144733922,190.0,130.0,3815.076953303973,80.0,11.871931890820719,50.0,-34.87617858341592,50.0,-25.745166855266078,5500.0,-1684.923046696027,237.75974675561952,128.07108504629238,91.87193189082072,3815.076953303973,15.123821416584082,24.254833144733922,39.378654561318,109.68866170932712,3834.0462889424875,81.84860396118914,0.9517133408507306,26.124788535656034,19.76558888348983,1743.6589933929604
92,92.0,controlled,92.88209824454235,15.097613504834111,24.314522628349625,190.0,130.0,3829.6892781424604,80.0,12.882098244542348,50.0,-34.902386495165885,50.0,-25.685477371650375,5500.0,-1670.3107218575396,239.03939753110228,127.8911165795519,92.88209824454235,3829.6892781424604,15.097613504834113,24.314522628349625,39.412136133183736,111.14828095155036,3846.0459845655682,81.68206085621038,0.730115414851987,26.166770001474802,19.6233735752646,1758.0900932309496
93,93.0,controlled,93.7219641988151,15.104917740736642,24.344609153010452,190.0,130.0,3845.1477440015206,80.0,13.721964198815101,50.0,-34.89508225926336,50.0,-25.655390846989548,5500.0,-1654.8522559984794,239.97424145434033,127.60698319775436,93.7219641988151,3845.1477440015206,15.104917740736642,24.344609153010452,39.44952689374709,112.36725825658598,3858.6802155058917,80.55324989005035,1.0954590725846032,26.185421161561827,19.51092302238138,1688.0723316761269
94,94.0,controlled,100.45237464377834,15.119497804734488,24.355524576196572,210.0,120.0,4159.754187651884,80.0,20.45237464377834,50.0,-34.880502195265514,50.0,-25.644475423803428,5500.0,-1340.2458123481156,240.60146185154557,118.28259888370305,100.45237464377834,4159.754187651884,15.119497804734488,24.355524576196572,39.47502238093106,122.31886296784249,4104.792611495839,78.4160248499862,0.6781964246898795,26.194582698272185,19.433802893306996,1536.5832527969678
95,95.0,controlled,100.96309618539514,15.147340056120939,24.35969873929356,210.0,120.0,4179.507559716136,80.0,20.963096185395145,50.0,-34.85265994387906,50.0,-25.64030126070644,5500.0,-1320.4924402838642,240.95727544334915,117.86960919728854,100.96309618539514,4179.507559716136,15.14734005612094,24.35969873929356,39.5070387954145,123.08766624606062,4119.685405892072,74.32458549489927,0.5686647988568865,26.20433556247844,19.38617575243542,1408.270469056426
96,96.0,controlled,104.11362789043905,15.084914475942973,24.36467585846366,220.0,110.0,4361.7390014803805,80.0,24.113627890439048,50.0,-34.91508552405703,50.0,-25.63532414153634,5500.0,-1138.2609985196195,241.11635689756005,113.24204159614402,104.11362789043905,4361.7390014803805,15.084914475942973,24.36467585846366,39.449590334406636,127.87431530141602,4254.949305809347,70.93860786773881,0.19606623768202525,26.224974410336305,19.368656525116315,1195.2233125079865
97,97.0,controlled,109.49305287118185,14.830262359204326,24.367441766607385,240.0,90.0,4726.324352130894,80.0,29.493052871181845,50.0,-35.169737640795674,50.0,-25.632558233392615,5500.0,-773.6756478691059,241.17710273407155,104.94895886810055,109.49305287118185,4726.324352130894,14.830262359204328,24.367441766607385,39.19770412581171,136.22814386597102,4518.954234074654,66.01341363083252,0.6498574447811905,26.27240364368755,19.37749033560749,861.2386658933692
98,98.0,controlled,120.09010006545871,14.05945969486542,24.339865131129397,290.0,40.0,5618.174139118813,80.0,40.090100065458714,50.0,-35.940540305134576,50.0,-25.660134868870603,5500.0,118.1741391188134,241.2096865310286,87.81179502948619,120.09010006545871,5618.174139118813,14.059459694865419,24.339865131129397,38.39932482599482,153.39789150154243,5193.474068763158,58.290350182802555,0.42565584382030863,26.309136889781303,19.398792069497915,296.7271578740406
99,99.0,controlled,116.39397838626726,13.289882675315386,24.210296611519738,270.0,40.0,5283.561630273529,80.0,36.393978386267264,50.0,-36.71011732468462,50.0,-25.789703388480262,5500.0,-216.43836972647114,241.17385640397976,93.87679653981444,116.39397838626726,5283.561630273529,13.289882675315386,24.210296611519738,37.50017928683512,147.29705986416536,4928.0551692897125,51.842028635102835,2.825037746777191,26.405098831695508,19.405763692561578,146.97308487009468
100,100.0,controlled,114.13738837419338,12.650079242207566,23.89676247997916,260.0,40.0,5099.036465245732,80.0,34.13738837419338,50.0,-37.34992075779243,50.0,-26.10323752002084,5500.0,-400.96353475426804,240.79574559699157,97.16332928189696,114.13738837419338,5099.036465245732,12.650079242207566,23.89676247997916,36.54684172218673,143.63241631509456,4789.784126561551,58.51461527241504,4.6977001438812565,26.618871580931337,19.43146318605137,381.66235141088737
101,101.0,controlled,113.34826092906405,12.19900577540848,23.395379398070308,260.0,40.0,5076.934288055236,80.0,33.348260929064054,50.0,-37.80099422459152,50.0,-26.604620601929692,5500.0,-423.0657119447642,239.499465832505,97.13808021580375,113.34826092906405,5076.934288055236,12.19900577540848,23.395379398070308,35.594385173478784,142.36138561670128,4773.477698304348,64.41483795002844,6.973185821306579,26.921234606825024,19.498476742958697,551.0970389469076
102,102.0,controlled,109.35775467062292,11.8183466104385,22.76459770332163,250.0,40.0,4853.964369747884,80.0,29.357754670622924,50.0,-38.181653389561504,50.0,-27.23540229667837,5500.0,-646.0356302521159,236.68602785221856,100.67086862678026,109.35775467062292,4853.964369747884,11.8183466104385,22.76459770332163,34.58294431376013,136.01515922543828,4610.994815636427,66.47345705967918,7.5038285895413495,27.262167233474326,19.631840418779362,597.1143742275399
103,103.0,controlled,106.55689055550484,11.497721742128753,22.074962027615605,250.0,40.0,4795.856888570397,80.0,26.556890555504836,50.0,-38.50227825787125,50.0,-27.925037972384395,5500.0,-704.1431114296029,232.17116358801724,100.53145955182147,106.55689055550484,4795.856888570397,11.497721742128753,22.074962027615605,33.57268376974436,131.63970403619578,4569.050811786364,64.17446527521841,7.96369179668843,27.611014023398095,19.861239917885584,436.9259768623151
104,104.0,controlled,107.45031307422737,11.304989140535216,21.37714886993261,270.0,40.0,5086.589218460402,80.0,27.450313074227367,50.0,-38.69501085946479,50.0,-28.62285113006739,5500.0,-413.41078153959825,226.28649801772377,93.25802591755185,107.45031307422737,5086.589218460402,11.304989140535216,21.37714886993261,32.682138010467824,133.0284721001719,4780.595229649128,56.62283804450359,5.0122814408873,27.930354398557892,20.211999279311456,160.0768129540138
105,105.0,controlled,105.54975010766228,11.14256009188636,20.709530840784204,280.0,40.0,5192.199132763406,80.0,25.549750107662277,50.0,-38.85743990811364,50.0,-29.290469159215796,5500.0,-307.80086723659406,219.6227252000904,89.54088652067207,105.54975010766228,5192.199132763406,11.14256009188636,20.709530840784204,31.852090932670563,130.08183867941833,4859.071727180915,61.017634511730364,3.342212356635784,28.200297553697546,20.669512577046554,433.61393455085727
106,106.0,controlled,105.31991976408385,11.026905721925473,20.10301263471056,300.0,40.0,5466.178542927111,80.0,25.31991976408385,50.0,-38.97309427807453,50.0,-29.89698736528944,5500.0,-33.821457072888734,212.747159200771,83.01969593623323,105.31991976408385,5466.178542927111,11.026905721925473,20.10301263471056,31.129918356636033,129.72746326453776,5069.963477775899,62.34123103648705,1.1163551647377261,28.433595931661223,21.191896524261608,566.6358374579913
107,107.0,controlled,103.1703946857342,10.892460988600892,19.570825592250205,310.0,40.0,5566.780966571612,80.0,23.170394685734195,50.0,-39.10753901139911,50.0,-30.429174407749795,5500.0,66.78096657161223,206.1039297316116,79.67070937823604,103.1703946857342,5566.780966571612,10.892460988600892,19.570825592250205,30.463286580851097,126.43322035337556,5151.063735543119,63.23312327215309,2.0288891539663894,28.64969538531642,21.726480723630242,534.736233795335
108,108.0,controlled,102.77882483078629,10.776666619559395,19.112268401955877,330.0,40.0,5813.829908841706,80.0,22.77882483078629,50.0,-39.22333338044061,50.0,-30.887731598044123,5500.0,313.82990884170613,200.00016746197758,74.16316973252744,102.77882483078629,5813.829908841706,10.776666619559395,19.112268401955877,29.888935021515273,125.83699772945009,5362.401161174057,57.76887358366269,1.9097524779641404,28.85140458704314,22.23351346207081,225.3768194958966
109,109.0,controlled,94.48806101067451,10.81504510983913,18.71736289765355,300.0,60.0,5292.33523405891,80.0,14.488061010674514,50.0,-39.18495489016087,50.0,-31.28263710234645,5500.0,-207.66476594109008,194.5963492392227,81.11284569847187,94.48806101067451,5292.33523405891,10.81504510983913,18.71736289765355,29.53240800749268,113.48350354075083,4934.742017637021,62.652320874615896,0.34563335221709224,29.03948389191931,22.667502537196516,398.87394355303786
110,110.0,controlled,91.56881744415519,10.797601349944168,18.386854301268734,300.0,60.0,5240.142926143736,80.0,11.568817444155187,50.0,-39.202398650055834,50.0,-31.613145698731266,5500.0,-259.8570738562639,189.91664077147476,80.66457649650617,91.56881744415519,5240.142926143736,10.797601349944168,18.386854301268734,29.1844556512129,109.25206427496857,4895.129682369175,67.58682267116714,1.4513872538337722,29.167122062546373,23.04969573369975,695.9308810543625
111,111.0,controlled,90.81129012333,10.757997984456852,18.12826836443025,310.0,60.0,5354.629627136856,80.0,10.811290123329997,50.0,-39.24200201554315,50.0,-31.87173163556975,5500.0,-145.37037286314444,185.9148308549606,77.75111725300638,90.81129012333,5354.629627136856,10.757997984456852,18.12826836443025,28.886266348887105,108.16371360195423,4982.571985776435,70.91946776878311,0.8631188214802492,29.261541758505903,23.37350998869419,864.3981933384712
112,112.0,controlled,88.61059932612463,10.66393072938418,17.928259503665302,310.0,60.0,5308.825036045357,80.0,8.610599326124628,50.0,-39.33606927061582,50.0,-32.0717404963347,5500.0,-191.17496395464332,182.57525565934455,77.55109329921211,88.61059932612463,5308.825036045357,10.66393072938418,17.928259503665302,28.592190233049482,105.02416236013248,4947.34188863608,71.15180913642422,1.1190144758812295,29.336821938496485,23.63998044729932,852.7996137373589
113,113.0,controlled,88.554263692323,10.57736457892024,17.7645946677373,320.0,60.0,5432.817069356681,80.0,8.554263692323005,50.0,-39.42263542107976,50.0,-32.2354053322627,5500.0,-67.1829306433192,179.89279775436646,74.94857525146129,88.554263692323,5432.817069356681,10.57736457892024,17.7645946677373,28.341959246657538,104.94422250290518,5043.570480655712,66.02218154041888,0.5711444110980324,29.39983781216285,23.857648247301224,603.0108868261718
114,114.0,controlled,87.13889570710217,10.642190850656116,17.61822604018808,320.0,70.0,5406.943604810815,80.0,7.138895707102165,50.0,-39.357809149343886,50.0,-32.38177395981192,5500.0,-93.05639518918542,177.78253247725135,74.83974822529598,87.13889570710217,5406.943604810815,10.642190850656116,17.61822604018808,28.260416890844198,102.94278425195539,5023.257019578788,56.94729726575064,0.19750118920536863,29.459600130937776,24.030496074567345,107.42943799645172
115,115.0,controlled,89.19492498112935,10.598617352460113,17.490776165741924,340.0,60.0,5694.406167318165,80.0,9.194924981129347,50.0,-39.40138264753989,50.0,-32.50922383425808,5500.0,194.406167318165,176.07682348647782,70.22224851546417,89.19492498112935,5694.406167318165,10.598617352460113,17.490776165741924,28.089393518202037,105.85457497101365,5257.778452608404,60.05097889655584,0.8114670857388759,29.49579346229015,24.177357697880595,209.42914364342232
116,116.0,controlled,88.21631895647522,10.527788499576301,17.3918084805124,340.0,60.0,5684.172992796181,80.0,8.21631895647522,50.0,-39.4722115004237,50.0,-32.608191519487605,5500.0,184.17299279618055,174.62075943330763,70.15563142688517,88.21631895647522,5684.172992796181,10.527788499576301,17.3918084805124,27.9195969800887,104.46512800642247,5249.042587703097,58.60011025267394,0.6302883568393867,29.53354609804827,24.296212886868418,207.0031455458934
117,117.0,controlled,87.36743541302765,10.443207981433362,17.30757115423422,340.0,60.0,5677.386235243999,80.0,7.36743541302765,50.0,-39.55679201856664,50.0,-32.692428845765775,5500.0,177.38623524399918,173.37125134539167,70.10619711206911,87.36743541302765,5677.386235243999,10.443207981433362,17.30757115423422,27.750779135667585,103.26505423332257,5243.267240649633,59.287342511947024,1.440090626119627,29.57062056185356,24.396702781771644,193.99642711010983
118,118.0,controlled,86.64427108418414,10.359442495236248,17.223121916935195,340.0,60.0,5671.986800888766,80.0,6.64427108418414,50.0,-39.64055750476375,50.0,-32.7768780830648,5500.0,171.98680088876608,172.33169545123178,70.08521149493778,86.64427108418414,5671.986800888766,10.359442495236248,17.223121916935195,27.582564412171443,102.24648395629403,5238.682799701247,59.29677618774685,2.1137180905733004,29.604672238787074,24.48451525761064,154.69353003879178
119,119.0,controlled,86.0012017974656,10.28259493268822,17.1318202576211,340.0,60.0,5666.002297548159,80.0,6.001201797465598,50.0,-39.71740506731178,50.0,-32.8681797423789,5500.0,166.00229754815882,171.44143074975153,70.09780809191369,86.0012017974656,5666.002297548159,10.28259493268822,17.1318202576211,27.41441519030932,101.34362265783783,5233.6121840827045,68.16871220572366,2.57122486209353,29.637052921407072,24.564500145155982,569.796713853354
120,120.0,controlled,85.37194921210245,10.21315103900501,17.032696899541882,340.0,60.0,5658.292294417014,80.0,5.37194921210245,50.0,-39.78684896099499,50.0,-32.96730310045812,5500.0,158.2922944170141,170.59496099041007,70.13217867970134,85.37194921210245,5658.292294417014,10.21315103900501,17.032696899541882,27.245847938546895,100.46278231070875,5227.095788031649,71.25052905514306,2.8329855036202787,29.68093797841395,24.6397348715916,704.8435350758614
121,121.0,controlled,86.18820746922322,10.183209897356011,16.927851418167947,350.0,60.0,5789.375001113987,80.0,6.188207469223215,50.0,-39.81679010264399,50.0,-33.07214858183205,5500.0,289.3750011139873,169.70940754601415,68.10351131984623,86.18820746922322,5789.375001113987,10.183209897356011,16.927851418167947,27.11106131552396,101.60589622616794,5340.550702632147,69.10399358536029,1.792120589679044,29.729909596823227,24.711348616106303,636.8640724709189
122,122.0,controlled,86.88453314550136,10.185468982191459,16.82289168403453,360.0,60.0,5911.349513990452,80.0,6.884533145501365,50.0,-39.81453101780854,50.0,-33.17710831596547,5500.0,411.34951399045167,168.75257902420782,66.16807164811112,86.88453314550136,5911.349513990452,10.185468982191459,16.82289168403453,27.00836066622599,102.5845073760967,5452.020022467332,66.78854127271788,0.7447148237096144,29.77629837301104,24.7831748718758,567.5509935394039
123,123.0,controlled,86.16888173216427,10.178071970309336,16.727527936540636,360.0,60.0,5901.33786657485,80.0,6.168881732164266,50.0,-39.82192802969067,50.0,-33.27247206345936,5500.0,401.3378665748496,167.73787971152072,66.15909826254295,86.16888173216427,5901.33786657485,10.178071970309336,16.727527936540636,26.90559990684997,101.57878144897776,5442.623760093849,63.63983850807822,0.2746657587148533,29.81311835893151,24.85654564995273,434.77543702395633
124,124.0,controlled,80.99757941653604,10.384517650989924,16.648957077244823,330.0,80.0,5468.867787762135,80.0,0.9975794165360412,50.0,-39.61548234901008,50.0,-33.35104292275518,5500.0,-31.132212237865133,166.71831361226566,72.30840600978959,80.99757941653604,5468.867787762135,10.384517650989924,16.648957077244823,27.033474728234747,94.40990760247603,5072.101227263201,59.381250172295445,0.3097039896478577,29.855890614850694,24.926494420781633,83.34694623965197
125,125.0,controlled,80.33506682685932,10.559313976843626,16.602693439642753,330.0,80.0,5458.291494141042,80.0,0.3350668268593182,50.0,-39.440686023156374,50.0,-33.39730656035725,5500.0,-41.70850585895823,165.772443076698,72.26870697897434,80.33506682685932,5458.291494141042,10.559313976843626,16.602693439642753,27.16200741648638,93.50373609772366,5063.702800545964,57.388158785203686,1.2584208605439429,29.8624730521879,24.997251392988403,63.50067397417206
126,126.0,controlled,78.11225644940119,10.638542809236192,16.614700842684453,320.0,80.0,5294.544170259458,80.0,-1.8877435505988132,50.0,-39.36145719076381,50.0,-33.38529915731554,5500.0,-205.45582974054196,164.99488576885162,74.51162166238765,78.11225644940119,5294.544170259458,10.638542809236192,16.614700842684453,27.253243651920645,90.48326410646396,4936.42741970824,58.18204922044225,1.7065012102759312,29.850071383100826,25.060040770774698,71.6051261478733
127,127.0,controlled,77.78586078360092,10.665228772330773,16.67963838289789,320.0,80.0,5288.076506220195,80.0,-2.214139216399076,50.0,-39.33477122766923,50.0,-33.32036161710211,5500.0,-211.92349377980463,164.53825158600105,74.49596159457862,77.78586078360092,5288.076506220195,10.665228772330773,16.67963838289789,27.344867155228663,90.04228999142248,4931.494746363767,61.14575460929626,3.012912552107096,29.729370602394788,25.107610895503942,164.79302796452157
128,128.0,controlled,76.0384850618325,10.627465002241312,16.769678072264718,310.0,80.0,5132.2770779262055,80.0,-3.961514938167497,50.0,-39.37253499775869,50.0,-33.23032192773528,5500.0,-367.7229220737945,164.55597461937992,76.86350085728428,76.0384850618325,5132.2770779262055,10.627465002241312,16.769678072264718,27.39714307450603,87.69247376209567,4814.39818507702,63.563141058939046,3.1411317050081635,29.4415299786205,25.132312396706876,285.74168226350866
129,129.0,controlled,76.39580035211793,10.591197566366098,16.85812528698672,310.0,80.0,5142.288736844282,80.0,-3.6041996478820693,50.0,-39.4088024336339,50.0,-33.14187471301328,5500.0,-357.71126315571837,165.04904380549743,76.87755833018835,76.39580035211793,5142.288736844282,10.591197566366098,16.85812528698672,27.449322853352818,88.17148547530911,4821.834089314419,66.50008052601396,3.845038202057978,29.31822431207135,25.1335549208881,410.1631545498267
130,130.0,controlled,76.96842947172036,10.574258695700951,16.926901382381335,310.0,80.0,5159.961280424923,80.0,-3.0315705282796443,50.0,-39.42574130429905,50.0,-33.07309861761867,5500.0,-340.03871957507727,165.84357721730333,76.90283481508102,76.96842947172036,5159.961280424923,10.574258695700951,16.926901382381335,27.501160078082286,88.94074240222234,4834.98665950772,65.37525105163574,3.1227617488370782,29.28091893787556,25.11195175453193,392.980930519559
