minute,t_min,phase,return,first_chamber_filling,second_chamber_filling,separator_speed,fresh_feed_setpoint,gran1_blain,return_setpoint,return_error,first_chamber_filling_setpoint,first_chamber_filling_error,second_chamber_filling_setpoint,second_chamber_filling_error,gran1_blain_setpoint,gran1_blain_error,sim_Mm,sim_Mp,sim_Mr,sim_blaine,sim_H1,sim_H2,sim_H,sim_Mr_raw,sim_blaine_raw,mpc_cost,mpc_predicted_error_return,mpc_predicted_error_first_chamber_filling,mpc_predicted_error_second_chamber_filling,mpc_predicted_error_gran1_blain
11,11.0,seeding,147.50135024870593,20.86587361276855,33.63494785090566,205.0,130.0,4023.297218802629,80.0,67.50135024870593,50.0,-29.13412638723145,50.0,-16.36505214909434,5500.0,-1476.7027811973712,332.98539654722845,129.9973767258862,147.50135024870593,4023.297218802629,20.86587361276855,33.63494785090566,54.500821463674214,202.98801982134222,4000.3224507686728,,,,,
12,12.0,seeding,147.50147898860013,20.86588982301457,33.63497517631447,205.0,130.0,4023.2967234533817,80.0,67.50147898860013,50.0,-29.13411017698543,50.0,-16.36502482368553,5500.0,-1476.7032765466183,332.9856720464657,129.99739896396588,147.50147898860013,4023.2967234533817,20.86588982301457,33.63497517631447,54.50086499932904,202.98827308249975,4000.3220659199997,,,,,
13,13.0,seeding,147.50160663705702,20.865905895844783,33.63500227007836,205.0,130.0,4023.296232303703,80.0,67.50160663705702,50.0,-29.134094104155217,50.0,-16.36499772992164,5500.0,-1476.7037676962968,332.98594521020084,129.99742101344214,147.50160663705702,4023.296232303703,20.865905895844783,33.63500227007836,54.50090816592314,202.98852419675873,4000.321684334028,,,,,
14,14.0,seeding,147.5017332033346,20.865921832424586,33.63502913416195,205.0,130.0,4023.2957453179706,80.0,67.5017332033346,50.0,-29.134078167575414,50.0,-16.364970865838053,5500.0,-1476.7042546820294,332.9862160582422,129.99744287591585,147.5017332033346,4023.2957453179706,20.865921832424586,33.63502913416195,54.50095096658653,202.9887731823263,4000.3213059830823,,,,,
15,15.0,seeding,147.50185869661206,20.865937633909507,33.63505577051319,205.0,130.0,4023.2952624608624,80.0,67.50185869661206,50.0,-29.134062366090493,50.0,-16.36494422948681,5500.0,-1476.7047375391376,332.98648461022947,129.99746455297455,147.50185869661206,4023.2952624608624,20.865937633909507,33.63505577051319,54.5009934044227,202.98902005725498,4000.320930839722,,,,,
16,16.0,seeding,147.50198312599096,20.865953301445227,33.63508218106349,205.0,130.0,4023.294783697359,80.0,67.50198312599096,50.0,-29.134046698554773,50.0,-16.36491781893651,5500.0,-1476.705216302641,332.9867508856364,129.99748604619202,147.50198312599096,4023.294783697359,20.865953301445227,33.63508218106349,54.50103548250871,202.9892648394443,4000.3205588767405,,,,,
17,17.0,seeding,147.50210650049542,20.865968836167742,33.63510836772789,205.0,130.0,4023.294308992735,80.0,67.50210650049542,50.0,-29.134031163832258,50.0,-16.364891632272112,5500.0,-1476.7056910072652,332.98701490377056,129.99750735712885,147.50210650049542,4023.294308992735,20.865968836167742,33.63510836772789,54.50107720389563,202.9895075466418,4000.3201900671597,,,,,
18,18.0,seeding,147.5022288290728,20.865984239203375,33.63513433240513,205.0,130.0,4023.293838312562,80.0,67.5022288290728,50.0,-29.134015760796625,50.0,-16.36486566759487,5500.0,-1476.706161687438,332.9872766837765,129.9975284873323,147.5022288290728,4023.293838312562,20.865984239203375,33.63513433240513,54.5011185716085,202.98974819644425,4000.319824384233,,,,,
19,19.0,seeding,147.50235012059477,20.86599951166891,33.63516007697786,205.0,130.0,4023.2933716227053,80.0,67.50235012059477,50.0,-29.13400048833109,50.0,-16.36483992302214,5500.0,-1476.7066283772947,332.9875362446357,129.99754943833642,147.50235012059477,4023.2933716227053,20.86599951166891,33.63516007697786,54.50115958864677,202.98998680629916,4000.3194618014404,,,,,
20,20.0,seeding,147.5024703838574,20.866014654671634,33.63518560331275,205.0,130.0,4023.2929088893165,80.0,67.5024703838574,50.0,-29.133985345328366,50.0,-16.36481439668725,5500.0,-1476.7070911106835,332.98779360516835,129.99757021166243,147.5024703838574,4023.2929088893165,20.866014654671634,33.63518560331275,54.50120025798438,202.99022339350586,4000.3191022924857,,,,,
21,21.0,seeding,147.50258962758227,20.86602966930946,33.635210913260615,205.0,130.0,4023.2924500788363,80.0,67.50258962758227,50.0,-29.13397033069054,50.0,-16.364789086739385,5500.0,-1476.7075499211637,332.9880487840354,129.99759080881833,147.50258962758227,4023.2924500788363,20.86602966930946,33.635210913260615,54.50124058257008,202.99045797521708,4000.318745831297,,,,,
22,22.0,seeding,147.5027078604169,20.86604455667095,33.63523600865657,205.0,130.0,4023.2919951579906,80.0,67.5027078604169,50.0,-29.13395544332905,50.0,-16.36476399134343,5500.0,-1476.7080048420094,332.98830179973913,129.99761123129935,147.5027078604169,4023.2919951579906,20.86604455667095,33.63523600865657,54.50128056532752,202.99069056843985,4000.3183923920233,,,,,
23,23.0,seeding,147.50282509093523,20.86605931783546,33.635260891320144,205.0,130.0,4023.291544093789,80.0,67.50282509093523,50.0,-29.13394068216454,50.0,-16.364739108679856,5500.0,-1476.708455906211,332.9885526706248,129.99763148058815,147.50282509093523,4023.291544093789,20.86605931783546,33.635260891320144,54.50132020915561,202.9909211900366,4000.318041949035,,,,,
24,24.0,seeding,147.50294132763867,20.866073953873162,33.635285563055426,205.0,130.0,4023.291096853519,80.0,67.50294132763867,50.0,-29.133926046126838,50.0,-16.364714436944574,5500.0,-1476.7089031464811,332.98880141488195,129.99765155815473,147.50294132763867,4023.291096853519,20.866073953873162,33.635285563055426,54.50135951692859,202.99114985672725,4000.3176944769175,,,,,
25,25.0,seeding,147.50305657895618,20.866088465845156,33.6353100256512,205.0,130.0,4023.290653404746,80.0,67.50305657895618,50.0,-29.133911534154844,50.0,-16.3646899743488,5500.0,-1476.709346595254,332.98904805054576,129.99767146545656,147.50305657895618,4023.290653404746,20.866088465845156,33.6353100256512,54.50139849149636,202.9913765850892,4000.3173499504733,,,,,
26,26.0,seeding,147.50317085324528,20.866102854803536,33.635334280881054,205.0,130.0,4023.2902137153133,80.0,67.50317085324528,50.0,-29.133897145196464,50.0,-16.364665719118946,5500.0,-1476.7097862846867,332.9892925954982,129.9976912039387,147.50317085324528,4023.2902137153133,20.866102854803536,33.635334280881054,54.50143713568459,202.9916013915595,4000.317008344719,,,,,
27,27.0,seeding,147.50328415879264,20.866117121791458,33.63535833050352,205.0,130.0,4023.2897777533326,80.0,67.50328415879264,50.0,-29.133882878208542,50.0,-16.36464166949648,5500.0,-1476.7102222466674,332.9895350674696,129.99771077503397,147.50328415879264,4023.2897777533326,20.866117121791458,33.63535833050352,54.50147545229498,202.99182429243564,4000.316669634881,,,,,
28,28.0,seeding,147.50339650381434,20.866131267843244,33.63538217626224,205.0,130.0,4023.289345487192,80.0,67.50339650381434,50.0,-29.133868732156756,50.0,-16.36461782373776,5500.0,-1476.710654512808,332.98977548403985,129.9977301801631,147.50339650381434,4023.289345487192,20.866131267843244,33.63538217626224,54.501513444105484,202.99204530387675,4000.3163337964,,,,,
29,29.0,seeding,147.50350789645702,20.866145293984417,33.63540581988601,205.0,130.0,4023.2889168855463,80.0,67.50350789645702,50.0,-29.133854706015583,50.0,-16.36459418011399,5500.0,-1476.7110831144537,332.9900138626395,129.9977494207345,147.50350789645702,4023.2889168855463,20.866145293984417,33.63540581988601,54.50155111387043,202.992264441905,4000.3160008049244,,,,,
30,30.0,seeding,147.5036183447979,20.866159201231806,33.63542926308897,205.0,130.0,4023.2884919173102,80.0,67.5036183447979,50.0,-29.133840798768194,50.0,-16.364570736911027,5500.0,-1476.7115080826898,332.99025022055116,129.99776849814478,147.5036183447979,4023.2884919173102,20.866159201231806,33.63542926308897,54.501588464320776,202.99248172240638,4000.315670636304,,,,,
31,31.0,controlled,147.5037278568457,20.86617299059361,33.63545250757074,205.0,130.0,4023.288070551671,80.0,67.5037278568457,50.0,-29.13382700940639,50.0,-16.36454749242926,5500.0,-1476.711929448329,332.9904845749108,129.99778741377867,147.5037278568457,4023.288070551671,20.86617299059361,33.63545250757074,54.50162549816435,202.9926971611321,4000.3153432666,0.0,,,,
32,32.0,controlled,147.50383644054122,20.866186663069485,33.63547555501647,205.0,130.0,4023.2876527580715,80.0,67.50383644054122,50.0,-29.133813336930515,50.0,-16.36452444498353,5500.0,-1476.7123472419285,332.9907169427089,129.99780616900912,147.50383644054122,4023.2876527580715,20.866186663069485,33.63547555501647,54.501662218085954,202.9929107736998,4000.315018672073,0.0,,,,
33,33.0,controlled,147.5039441037579,20.86620021965058,33.63549840709704,205.0,130.0,4023.2872385062205,80.0,67.5039441037579,50.0,-29.13379978034942,50.0,-16.36450159290296,5500.0,-1476.7127614937795,332.99094734079205,129.99782476519732,147.5039441037579,4023.2872385062205,20.86620021965058,33.63549840709704,54.50169862674762,202.99312257559467,4000.3146968291894,0.0,,,,
34,34.0,controlled,147.50405085430216,20.86621366131964,33.635521065469135,205.0,130.0,4023.2868277660764,80.0,67.50405085430216,50.0,-29.13378633868036,50.0,-16.364478934530865,5500.0,-1476.7131722339236,332.99117578586333,129.9978432036931,147.50405085430216,4023.2868277660764,20.86621366131964,33.635521065469135,54.501734726788776,202.99333258217027,4000.3143777146106,0.0,,,,
35,35.0,controlled,147.50415669991423,20.86622698905109,33.63554353177538,205.0,130.0,4023.2864205078567,80.0,67.50415669991423,50.0,-29.13377301094891,50.0,-16.364456468224617,5500.0,-1476.7135794921433,332.9914022944844,129.99786148583456,147.50415669991423,4023.2864205078567,20.86622698905109,33.63554353177538,54.50177052082647,202.99354080864984,4000.314061305198,0.0,,,,
36,36.0,controlled,147.50426164826877,20.86624020381106,33.63556580764448,205.0,130.0,4023.28601670203,80.0,67.50426164826877,50.0,-29.13375979618894,50.0,-16.364434192355517,5500.0,-1476.7139832979701,332.9916268830764,129.99787961294862,147.50426164826877,4023.28601670203,20.86624020381106,33.63556580764448,54.50180601145554,202.99374727012778,4000.3137475780086,0.0,,,,
37,37.0,controlled,147.50436570697514,20.866253306557496,33.63558789469131,205.0,130.0,4023.285616319319,80.0,67.50436570697514,50.0,-29.133746693442504,50.0,-16.364412105308688,5500.0,-1476.7143836806808,332.991849567921,129.9978975863508,147.50436570697514,4023.285616319319,20.866253306557496,33.63558789469131,54.50184120124881,202.9939519815702,4000.313436510297,0.0,,,,
38,38.0,controlled,147.5044688835781,20.86626629824021,33.635609794517016,205.0,130.0,4023.285219330691,80.0,67.50446888357811,50.0,-29.13373370175979,50.0,-16.364390205482984,5500.0,-1476.7147806693092,332.9920703651617,129.99791540734557,147.5044688835781,4023.285219330691,20.86626629824021,33.635609794517016,54.50187609275723,202.9941549578161,4000.313128079508,0.0,,,,
39,39.0,controlled,147.50457118555852,20.866279179800962,33.63563150870918,205.0,130.0,4023.284825707361,80.0,67.50457118555852,50.0,-29.133720820199038,50.0,-16.36436849129082,5500.0,-1476.715174292639,332.9922892908049,129.99793307722618,147.50457118555852,4023.284825707361,20.866279179800962,33.63563150870918,54.501910688510144,202.9943562135788,4000.312822263278,0.0,,,,
40,40.0,controlled,147.50467262033362,20.866291952173505,33.63565303884191,205.0,130.0,4023.284435420792,80.0,67.50467262033362,50.0,-29.133708047826495,50.0,-16.36434696115809,5500.0,-1476.7155645792081,332.9925063607215,129.9979505972749,147.50467262033362,4023.284435420792,20.866291952173505,33.63565303884191,54.501944991015414,202.99455576344658,4000.3125190394376,0.0,,,,
41,41.0,controlled,147.50477319525783,20.866304616283696,33.63567438647595,205.0,130.0,4023.284048442678,80.0,67.50477319525783,50.0,-29.133695383716304,50.0,-16.364325613524052,5500.0,-1476.7159515573221,332.9927215906474,129.99796796876333,147.50477319525783,4023.284048442678,20.866304616283696,33.63567438647595,54.50197900275964,202.99475362188412,4000.3122183859946,0.0,,,,
42,42.0,controlled,147.50487291762298,20.866317173049506,33.635695553158804,205.0,130.0,4023.2836647449703,80.0,67.50487291762298,50.0,-29.133682826950494,50.0,-16.364304446841196,5500.0,-1476.7163352550297,332.9929349961851,129.99798519295186,147.50487291762298,4023.2836647449703,20.866317173049506,33.635695553158804,54.50201272620831,202.99494980323323,4000.3119202811586,0.0,,,,
43,43.0,controlled,147.50497179465904,20.866329623381127,33.63571654042484,205.0,130.0,4023.2832842998423,80.0,67.50497179465904,50.0,-29.133670376618873,50.0,-16.364283459575162,5500.0,-1476.7167157001577,332.99314659280446,129.99800227109054,147.50497179465904,4023.2832842998423,20.866329623381127,33.63571654042484,54.502046163805964,202.9951443217139,4000.3116247033104,0.0,,,,
44,44.0,controlled,147.5050698335348,20.866341968181036,33.63573734979542,205.0,130.0,4023.2829070797156,80.0,67.5050698335348,50.0,-29.133658031818964,50.0,-16.36426265020458,5500.0,-1476.7170929202844,332.99335639584456,129.99801920441854,147.5050698335348,4023.2829070797156,20.866341968181036,33.63573734979542,54.50207931797645,202.995337191426,4000.311331631025,0.0,,,,
45,45.0,controlled,147.50516704135796,20.86635420834405,33.63575798277896,205.0,130.0,4023.282533057235,80.0,67.50516704135796,50.0,-29.13364579165595,50.0,-16.364242017221038,5500.0,-1476.717466942765,332.99356442051385,129.99803599416478,147.50516704135796,4023.282533057235,20.86635420834405,33.63575798277896,54.50211219112301,202.99552842634907,4000.31104104305,0.0,,,,
46,46.0,controlled,147.50526342517608,20.866366344757385,33.63577844087114,205.0,130.0,4023.2821622052875,80.0,67.50526342517608,50.0,-29.133633655242615,50.0,-16.364221559128858,5500.0,-1476.7178377947125,332.993770681892,129.9980526415474,147.50526342517608,4023.2821622052875,20.866366344757385,33.63577844087114,54.50214478562853,202.99571804034457,4000.310752918321,0.0,,,,
47,47.0,controlled,147.5053589919767,20.866378378300745,33.635798725554885,205.0,130.0,4023.281794496984,80.0,67.50535899197669,50.0,-29.133621621699255,50.0,-16.364201274445115,5500.0,-1476.7182055030162,332.99397519493044,129.99806914777454,147.5053589919767,4023.281794496984,20.866378378300745,33.635798725554885,54.50217710385563,202.99590604715593,4000.310467235948,0.0,,,,
48,48.0,controlled,147.50545374868835,20.866390309846345,33.63581883830058,205.0,130.0,4023.281429905668,80.0,67.50545374868835,50.0,-29.133609690153655,50.0,-16.36418116169942,5500.0,-1476.7185700943319,332.9941779744542,129.9980855140437,147.50545374868835,4023.281429905668,20.866390309846345,33.63581883830058,54.502209148146925,202.99609246041047,4000.310183975221,0.0,,,,
49,49.0,controlled,147.5055477021805,20.866402140259023,33.63583878056609,205.0,130.0,4023.281068404902,80.0,67.50554770218051,50.0,-29.133597859740977,50.0,-16.36416121943391,5500.0,-1476.7189315950982,332.99437903516196,129.99810174154254,147.5055477021805,4023.281068404902,20.866402140259023,33.63583878056609,54.502240920825116,202.99627729361944,4000.3099031156016,0.0,,,,
50,50.0,controlled,147.50564085926456,20.866413870396272,33.635858553796965,205.0,130.0,4023.2807099684806,80.0,67.50564085926456,50.0,-29.133586129603728,50.0,-16.364141446203035,5500.0,-1476.7192900315194,332.9945783916282,129.99811783144844,147.50564085926456,4023.2807099684806,20.866413870396272,33.635858553796965,54.50227242419324,202.9964605601798,4000.3096246367295,0.0,,,,
51,51.0,controlled,147.50573322669385,20.866425501108303,33.63587815942645,205.0,130.0,4023.2803545704182,80.0,67.50573322669385,50.0,-29.133574498891697,50.0,-16.364121840573553,5500.0,-1476.7196454295818,332.99477605830333,129.9981337849288,147.50573322669385,4023.2803545704182,20.866425501108303,33.63587815942645,54.50230366053475,202.9966422733745,4000.309348518417,0.0,,,,
52,52.0,controlled,147.5058248111646,20.866437033238128,33.63589759887564,205.0,130.0,4023.280002184948,80.0,67.50582481116459,50.0,-29.133562966761872,50.0,-16.364102401124363,5500.0,-1476.719997815052,332.9949720495153,129.99814960314112,147.5058248111646,4023.280002184948,20.866437033238128,33.63589759887564,54.502334632113765,202.99682244637413,4000.309074740647,0.0,,,,
53,53.0,controlled,147.50591561931608,20.86644846762159,33.63591687355356,205.0,130.0,4023.279652786521,80.0,67.50591561931608,50.0,-29.13355153237841,50.0,-16.364083126446438,5500.0,-1476.7203472134788,332.99516637947045,129.99816528723318,147.50591561931608,4023.279652786521,20.86644846762159,33.63591687355356,54.50236534117515,202.99700109223733,4000.3088032835676,0.0,,,,
54,54.0,controlled,147.5060056577313,20.866459805087455,33.635935984857326,205.0,130.0,4023.279306349815,80.0,67.5060056577313,50.0,-29.133540194912545,50.0,-16.364064015142674,5500.0,-1476.7206936501848,332.99535906225486,129.99818083834282,147.5060056577313,4023.279306349815,20.866459805087455,33.635935984857326,54.502395789944785,202.99717822391202,4000.308534127508,0.0,,,,
55,55.0,controlled,147.5060949329374,20.86647104645745,33.63595493417213,205.0,130.0,4023.2789628497076,80.0,67.5060949329374,50.0,-29.13352895354255,50.0,-16.364045065827867,5500.0,-1476.7210371502924,332.9955501118345,129.99819625759827,147.5060949329374,4023.2789628497076,20.86647104645745,33.63595493417213,54.50242598062958,202.99735385423622,4000.30826725295,0.0,,,,
56,56.0,controlled,147.50618345140612,20.86648219254632,33.63597372287148,205.0,130.0,4023.2786222612986,80.0,67.50618345140612,50.0,-29.13351780745368,50.0,-16.364026277128517,5500.0,-1476.7213777387014,332.9957395420575,129.99821154611828,147.50618345140612,4023.2786222612986,20.86648219254632,33.63597372287148,54.502455915417805,202.99752799593924,4000.3080026405482,0.0,,,,
57,57.0,controlled,147.50627121955426,20.86649324416193,33.63599235231719,205.0,130.0,4023.2782845598977,80.0,67.50627121955426,50.0,-29.13350675583807,50.0,-16.36400764768281,5500.0,-1476.7217154401023,332.9959273666541,129.99822670501197,147.50627121955426,4023.2782845598977,20.86649324416193,33.63599235231719,54.50248559647912,202.9977006616421,4000.3077402711206,0.0,,,,
