epoch,step,train_loss,val_loss
0,0,0.43483346700668335,
0,1,0.6431876420974731,
0,2,0.32239237427711487,
0,3,0.2452324777841568,
0,4,0.27887657284736633,
0,5,0.23687982559204102,
0,6,0.1875539869070053,
0,7,0.15659494698047638,
0,8,0.17129527032375336,
0,9,0.17827872931957245,
0,10,0.17024292051792145,
0,11,0.15996062755584717,
0,12,0.14849695563316345,
0,13,0.138327494263649,
0,14,0.13313083350658417,
0,15,0.1268322616815567,
0,16,0.12289752811193466,
0,17,0.11876960843801498,
0,18,0.10498324781656265,
0,19,0.10035105794668198,
0,20,0.10191043466329575,
0,21,0.11622302979230881,
0,22,0.0979624018073082,
0,23,0.09654917567968369,
0,24,0.11234010756015778,
0,25,0.09001345932483673,
0,26,0.08485592156648636,
0,27,0.09219855070114136,
0,28,0.0737331211566925,
0,29,0.0865180641412735,
0,30,0.07663670182228088,
0,31,0.07333178073167801,
0,32,0.07490905374288559,
0,33,0.06683124601840973,
0,34,0.07351957261562347,
0,35,0.07059259712696075,
0,36,0.06736515462398529,
0,37,0.06738577783107758,
0,38,0.0632774829864502,
0,39,0.06265081465244293,
0,40,0.0644247978925705,
0,41,0.07122498750686646,
0,42,0.06639176607131958,
0,43,0.06260622292757034,
0,44,0.06302245706319809,
0,45,0.05725541338324547,
0,46,0.058952271938323975,
0,47,0.060476046055555344,
0,48,0.059969328343868256,
0,49,0.06138060986995697,
0,49,,0.03396191820502281
1,50,0.059074386954307556,
1,51,0.059014610946178436,
1,52,0.055593688040971756,
1,53,0.05577917769551277,
1,54,0.05879316106438637,
1,55,0.05531289428472519,
1,56,0.05955709517002106,
1,57,0.057045090943574905,
1,58,0.053358688950538635,
1,59,0.05700332671403885,
1,60,0.05568092316389084,
1,61,0.05648220703005791,
1,62,0.054617054760456085,
1,63,0.0515298917889595,
1,64,0.049601007252931595,
1,65,0.05204237997531891,
1,66,0.05467991530895233,
1,67,0.056431014090776443,
1,68,0.05655685439705849,
1,69,0.04942445084452629,
1,70,0.05358980596065521,
1,71,0.05816458538174629,
1,72,0.057685717940330505,
1,73,0.05449473485350609,
1,74,0.0500287190079689,
1,75,0.05005969852209091,
1,76,0.05798918753862381,
1,77,0.05271010473370552,
1,78,0.05031280219554901,
1,79,0.046167321503162384,
1,80,0.04974520951509476,
1,81,0.04650414362549782,
1,82,0.046791110187768936,
1,83,0.0492701455950737,
1,84,0.04641404375433922,
1,85,0.04675695672631264,
1,86,0.049348194152116776,
1,87,0.04603048413991928,
1,88,0.04821448400616646,
1,89,0.05410455912351608,
1,90,0.04753829166293144,
1,91,0.04890086129307747,
1,92,0.051578339189291,
1,93,0.05086572840809822,
1,94,0.048181574791669846,
1,95,0.046212077140808105,
1,96,0.05089261382818222,
1,97,0.052996087819337845,
1,98,0.048314113169908524,
1,99,0.048410672694444656,
1,99,,0.033238641917705536
2,100,0.05237095430493355,
2,101,0.05080758407711983,
2,102,0.04595739766955376,
2,103,0.04785877466201782,
2,104,0.045856986194849014,
2,105,0.04838787019252777,
2,106,0.049934059381484985,
2,107,0.045172303915023804,
2,108,0.04464675113558769,
2,109,0.04348079115152359,
2,110,0.04482245445251465,
2,111,0.04406227543950081,
2,112,0.045433223247528076,
2,113,0.0471523180603981,
2,114,0.04976310580968857,
2,115,0.04675746336579323,
2,116,0.046374935656785965,
2,117,0.0417931042611599,
2,118,0.047252509742975235,
2,119,0.04688991233706474,
2,120,0.04462146386504173,
2,121,0.05055428296327591,
2,122,0.05286072939634323,
2,123,0.04476098716259003,
2,124,0.049289751797914505,
2,125,0.049123045057058334,
2,126,0.04450300708413124,
2,127,0.05128142237663269,
2,128,0.05394258350133896,
2,129,0.04430214688181877,
2,130,0.04650331288576126,
2,131,0.049211110919713974,
2,132,0.04781258851289749,
2,133,0.04289054870605469,
2,134,0.045472294092178345,
2,135,0.04818994179368019,
2,136,0.050408508628606796,
2,137,0.04755520448088646,
2,138,0.046410299837589264,
2,139,0.04623471945524216,
2,140,0.04493055120110512,
2,141,0.0431307777762413,
2,142,0.04370229318737984,
2,143,0.0412096306681633,
2,144,0.05082717165350914,
2,145,0.04787633195519447,
2,146,0.04416503757238388,
2,147,0.04497610777616501,
2,148,0.047268856316804886,
2,149,0.04043766111135483,
2,149,,0.04605172574520111
3,150,0.05031585320830345,
3,151,0.05042340233922005,
3,152,0.04157000035047531,
3,153,0.05631059408187866,
3,154,0.04494446888566017,
3,155,0.043450772762298584,
3,156,0.06345519423484802,
3,157,0.04112185165286064,
3,158,0.04658631607890129,
3,159,0.04582475498318672,
3,160,0.04326266422867775,
3,161,0.0489262118935585,
3,162,0.04284248128533363,
3,163,0.04437684640288353,
3,164,0.04766565188765526,
3,165,0.042923927307128906,
3,166,0.046634748578071594,
3,167,0.04292868822813034,
3,168,0.04552633687853813,
3,169,0.04016195237636566,
3,170,0.04454229399561882,
3,171,0.04669185355305672,
3,172,0.04261348024010658,
3,173,0.047848768532276154,
